captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,369,toriyufu,toriyufu,PAR 135,135,740673,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,330,2352,https://images.tcggo.com/tcggo/storage/2364/aegislash-ex-par-135-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2352,https://www.tcggo.com/external/tcgplayer/2352,Aegislash ex,Aegislash ex 135,0.59,0.6,1895,EUR,[],,,,,,,,,,0.25,0.15,0.15,0.2,0.2,0.25,0.4,0.4,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,0.79,Double Rare,aegislash-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/aegislash-ex-135,sv4-135,523814,singles
2026-08-23T17:19:56+02:00,,471,Tonji Matsuno,tonji-matsuno,PAR 136,136,766963,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,120,2353,https://images.tcggo.com/tcggo/storage/2365/zacian-par-136-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2353,https://www.tcggo.com/external/tcgplayer/2353,Zacian,Zacian 136,0.1,0.07,5138,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.16,rare,zacian,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/zacian-136,sv4-136,523815,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 137,137,740675,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,330,2354,https://images.tcggo.com/tcggo/storage/2366/skeledirge-ex-par-137-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2354,https://www.tcggo.com/external/tcgplayer/2354,Skeledirge ex,Skeledirge ex 137,0.66,0.64,1641,EUR,[],,,,,,,,,,0.15,0.35,0.35,0.4,0.4,0.15,0.45,0.45,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,0.74,Double Rare,skeledirge-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/skeledirge-ex-137,sv4-137,523816,singles
2026-08-23T17:19:56+02:00,,516,Pani Kobayashi,pani-kobayashi,PAR 138,138,740676,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,140,2355,https://images.tcggo.com/tcggo/storage/2367/orthworm-par-138-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2355,https://www.tcggo.com/external/tcgplayer/2355,Orthworm,Orthworm 138,0.03,0.03,11613,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,0.09,Uncommon,orthworm,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/orthworm-138,sv4-138,523817,singles
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,PAR 139,139,740677,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,260,2356,https://images.tcggo.com/tcggo/storage/2372/gholdengo-ex-par-139-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2356,https://www.tcggo.com/external/tcgplayer/2356,Gholdengo ex,Gholdengo ex 139,0.87,0.79,1193,EUR,,,,,,,,,,24,0.45,0.39,0.39,0.7,0.7,0.45,0.45,0.45,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.97,2.36,Double Rare,gholdengo-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/gholdengo-ex-139,sv4-139,523818,singles
2026-08-23T17:19:56+02:00,,526,Saki Hayashiro,saki-hayashiro,PAR 140,140,740678,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,260,2357,https://images.tcggo.com/tcggo/storage/2368/altaria-ex-par-140-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2357,https://www.tcggo.com/external/tcgplayer/2357,Altaria ex,Altaria ex 140,0.72,0.68,1417,EUR,[],,,,,,,,,,0.4,0.25,0.25,0.6,0.6,0.4,0.65,0.65,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.77,0.81,Double Rare,altaria-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/altaria-ex-140,sv4-140,523821,singles
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,PAR 141,141,740679,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,70,2358,https://images.tcggo.com/tcggo/storage/2369/tatsugiri-par-141-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2358,https://www.tcggo.com/external/tcgplayer/2358,Tatsugiri,Tatsugiri 141,0.03,0.03,11052,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,Uncommon,tatsugiri,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/tatsugiri-141,sv4-141,523822,singles
2026-08-23T17:19:56+02:00,,412,Taiga Kayama,taiga-kayama,PAR 142,142,740680,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,60,2359,https://images.tcggo.com/tcggo/storage/2370/porygon-par-142-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2359,https://www.tcggo.com/external/tcgplayer/2359,Porygon,Porygon 142,0.03,0.03,12573,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.1,Common,porygon,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/porygon-142,sv4-142,523823,singles
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,PAR 143,143,740681,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,90,2360,https://images.tcggo.com/tcggo/storage/2371/porygon2-par-143-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2360,https://www.tcggo.com/external/tcgplayer/2360,Porygon2,Porygon2 143,0.03,0.03,7286,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.15,Common,porygon2,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/porygon2-143,sv4-143,523824,singles
2026-08-23T17:19:56+02:00,,509,hatachu,hatachu,PAR 144,144,740682,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,150,2361,https://images.tcggo.com/tcggo/storage/2375/porygon-z-par-144-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2361,https://www.tcggo.com/external/tcgplayer/2361,Porygon-Z,Porygon-Z 144,0.06,0.05,5460,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.17,rare,porygon-z,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/porygon-z-144,sv4-144,523825,singles
2026-08-23T17:19:56+02:00,,404,aspara,aspara,PAR 145,145,740684,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,60,2362,https://images.tcggo.com/tcggo/storage/2373/aipom-par-145-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2362,https://www.tcggo.com/external/tcgplayer/2362,Aipom,Aipom 145,0.03,0.03,12513,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.09,Common,aipom,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/aipom-145,sv4-145,523826,singles
2026-08-23T17:19:56+02:00,,402,Hitoshi Ariga,hitoshi-ariga,PAR 146,146,740685,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,100,2363,https://images.tcggo.com/tcggo/storage/2374/ambipom-par-146-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2363,https://www.tcggo.com/external/tcgplayer/2363,Ambipom,Ambipom 146,0.03,0.03,8057,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Uncommon,ambipom,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/ambipom-146,sv4-146,523827,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,PAR 147,147,740687,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,120,2364,https://images.tcggo.com/tcggo/storage/2376/miltank-par-147-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2364,https://www.tcggo.com/external/tcgplayer/2364,Miltank,Miltank 147,0.04,0.03,6784,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,Common,miltank,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/miltank-147,sv4-147,523828,singles
2026-08-23T17:19:56+02:00,,503,sui,sui,PAR 148,148,740688,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,70,2365,https://images.tcggo.com/tcggo/storage/2377/whismur-par-148-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2365,https://www.tcggo.com/external/tcgplayer/2365,Whismur,Whismur 148,0.03,0.03,12438,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,whismur,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/whismur-148,sv4-148,523829,singles
2026-08-23T17:19:56+02:00,,425,Yukiko Baba,yukiko-baba,PAR 149,149,740689,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,100,2366,https://images.tcggo.com/tcggo/storage/2378/loudred-par-149-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2366,https://www.tcggo.com/external/tcgplayer/2366,Loudred,Loudred 149,0.03,0.04,7272,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,0.09,Common,loudred,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/loudred-149,sv4-149,523830,singles
2026-08-23T17:19:56+02:00,,358,LINNE,linne,PAR 150,150,740690,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,160,2367,https://images.tcggo.com/tcggo/storage/2379/exploud-par-150-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2367,https://www.tcggo.com/external/tcgplayer/2367,Exploud,Exploud 150,0.04,0.06,7449,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.11,Uncommon,exploud,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/exploud-150,sv4-150,523831,singles
2026-08-23T17:19:56+02:00,,488,Masakazu Fukuda,masakazu-fukuda,PAR 151,151,740691,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,80,2368,https://images.tcggo.com/tcggo/storage/2380/spinda-par-151-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2368,https://www.tcggo.com/external/tcgplayer/2368,Spinda,Spinda 151,0.03,0.03,12615,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.1,Common,spinda,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/spinda-151,sv4-151,523832,singles
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,PAR 152,152,740692,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,50,2369,https://images.tcggo.com/tcggo/storage/2381/swablu-par-152-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2369,https://www.tcggo.com/external/tcgplayer/2369,Swablu,Swablu 152,0.04,0.08,11940,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.11,Common,swablu,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/swablu-152,sv4-152,523833,singles
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,PAR 153,153,740693,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,30,2370,https://images.tcggo.com/tcggo/storage/2382/tandemaus-par-153-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2370,https://www.tcggo.com/external/tcgplayer/2370,Tandemaus,Tandemaus 153,0.05,0.05,6472,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.16,Common,tandemaus,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/tandemaus-153,sv4-153,523834,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,PAR 154,154,740694,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,40,2371,https://images.tcggo.com/tcggo/storage/2383/tandemaus-par-154-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2371,https://www.tcggo.com/external/tcgplayer/2371,Tandemaus,Tandemaus 154,0.05,0.06,6798,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.15,Common,tandemaus,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/tandemaus-154,sv4-154,523835,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 155,155,740695,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,230,2372,https://images.tcggo.com/tcggo/storage/2384/maushold-ex-par-155-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2372,https://www.tcggo.com/external/tcgplayer/2372,Maushold ex,Maushold ex 155,0.83,0.78,2568,EUR,[],,,,,,,,,,0.15,0.3,0.3,0.7,0.7,0.15,0.4,0.4,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.23,0.88,Double Rare,maushold-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/maushold-ex-155,sv4-155,523836,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,PAR 156,156,740696,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,200,2373,https://images.tcggo.com/tcggo/storage/2385/bombirdier-ex-par-156-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2373,https://www.tcggo.com/external/tcgplayer/2373,Bombirdier ex,Bombirdier ex 156,0.62,0.61,1536,EUR,[],,,,,,,,,,0.3,0.25,0.25,0.35,0.35,0.3,0.4,0.4,0.14,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.49,0.85,Double Rare,bombirdier-ex,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/bombirdier-ex-156,sv4-156,523837,singles
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,PAR 157,157,740697,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,120,2374,https://images.tcggo.com/tcggo/storage/2386/cyclizar-par-157-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2374,https://www.tcggo.com/external/tcgplayer/2374,Cyclizar,Cyclizar 157,0.03,0.03,12175,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,0.09,Uncommon,cyclizar,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/cyclizar-157,sv4-157,523838,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,PAR 158,158,740698,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,130,2375,https://images.tcggo.com/tcggo/storage/2387/iron-jugulis-par-158-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2375,https://www.tcggo.com/external/tcgplayer/2375,Iron Jugulis,Iron Jugulis 158,0.09,0.12,5392,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.17,rare,iron-jugulis,Pokémon,https://www.tcggo.com/pokemon/paradox-rift/iron-jugulis-158,sv4-158,523839,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,PAR 159,159,740700,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,0,2376,https://images.tcggo.com/tcggo/storage/2388/ancient-booster-energy-capsule-par-159-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2376,https://www.tcggo.com/external/tcgplayer/2376,Ancient Booster Energy Capsule,Ancient Booster Energy Capsule 159,0.05,0.03,10468,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.13,Uncommon,ancient-booster-energy-capsule,Trainer,https://www.tcggo.com/pokemon/paradox-rift/ancient-booster-energy-capsule-159,sv4-159,523840,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,PAR 160,160,740701,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,0,2377,https://images.tcggo.com/tcggo/storage/2389/counter-catcher-par-160-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2377,https://www.tcggo.com/external/tcgplayer/2377,Counter Catcher,Counter Catcher 160,0.28,0.24,3152,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.85,Uncommon,counter-catcher,Trainer,https://www.tcggo.com/pokemon/paradox-rift/counter-catcher-160,sv4-160,523841,singles
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,PAR 161,161,740702,182,266,PAR,Pokémon,pokemon,15,https://images.tcggo.com/tcggo/storage/2228/paradox-rift-logo.png,Paradox Rift,EUR,792.99,EUR,1072.45,2023-11-03,1,Scarlet & Violet,scarlet-violet,paradox-rift,0,2378,https://images.tcggo.com/tcggo/storage/2390/cursed-duster-par-161-paradox-rift-pokemon.png,https://www.tcggo.com/external/cm/2378,https://www.tcggo.com/external/tcgplayer/2378,Cursed Duster,Cursed Duster 161,0.02,0.03,11539,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.1,Uncommon,cursed-duster,Trainer,https://www.tcggo.com/pokemon/paradox-rift/cursed-duster-161,sv4-161,523842,singles
