captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,WHT 56,56,836004,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,110,23314,https://images.tcggo.com/tcggo/storage/23283/liepard.png,https://www.tcggo.com/external/cm/23314,https://www.tcggo.com/external/tcgplayer/23314,Liepard,Liepard 56,0.03,0.03,8351,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,liepard,Pokémon,https://www.tcggo.com/pokemon/white-flare/liepard-56,rsv10pt5-56,642168,singles
2026-08-23T17:19:56+02:00,,389,osare,osare,WHT 57,57,836006,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23315,https://images.tcggo.com/tcggo/storage/23284/scraggy.png,https://www.tcggo.com/external/cm/23315,https://www.tcggo.com/external/tcgplayer/23315,Scraggy,Scraggy 57,0.04,0.11,9808,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Common,scraggy,Pokémon,https://www.tcggo.com/pokemon/white-flare/scraggy-57,rsv10pt5-57,642169,singles
2026-08-23T17:19:56+02:00,,389,osare,osare,WHT 58,58,836008,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,120,23316,https://images.tcggo.com/tcggo/storage/23285/scrafty.png,https://www.tcggo.com/external/cm/23316,https://www.tcggo.com/external/tcgplayer/23316,Scrafty,Scrafty 58,0.03,0.02,8437,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Uncommon,scrafty,Pokémon,https://www.tcggo.com/pokemon/white-flare/scrafty-58,rsv10pt5-58,642170,singles
2026-08-23T17:19:56+02:00,,374,OKUBO,okubo,WHT 59,59,836010,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23317,https://images.tcggo.com/tcggo/storage/23286/trubbish.png,https://www.tcggo.com/external/cm/23317,https://www.tcggo.com/external/tcgplayer/23317,Trubbish,Trubbish 59,0.03,0.04,10094,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.11,Common,trubbish,Pokémon,https://www.tcggo.com/pokemon/white-flare/trubbish-59,rsv10pt5-59,642171,singles
2026-08-23T17:19:56+02:00,,374,OKUBO,okubo,WHT 60,60,836012,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,140,23318,https://images.tcggo.com/tcggo/storage/23287/garbodor.png,https://www.tcggo.com/external/cm/23318,https://www.tcggo.com/external/tcgplayer/23318,Garbodor,Garbodor 60,0.03,0.03,8489,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,garbodor,Pokémon,https://www.tcggo.com/pokemon/white-flare/garbodor-60,rsv10pt5-60,642172,singles
2026-08-23T17:19:56+02:00,,430,akagi,akagi,WHT 61,61,836014,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23319,https://images.tcggo.com/tcggo/storage/23288/zorua.png,https://www.tcggo.com/external/cm/23319,https://www.tcggo.com/external/tcgplayer/23319,Zorua,Zorua 61,0.03,0.03,9224,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.1,Common,zorua,Pokémon,https://www.tcggo.com/pokemon/white-flare/zorua-61,rsv10pt5-61,642173,singles
2026-08-23T17:19:56+02:00,,430,akagi,akagi,WHT 62,62,836016,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,120,23320,https://images.tcggo.com/tcggo/storage/23289/zoroark.png,https://www.tcggo.com/external/cm/23320,https://www.tcggo.com/external/tcgplayer/23320,Zoroark,Zoroark 62,0.09,0.13,6527,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.16,rare,zoroark,Pokémon,https://www.tcggo.com/pokemon/white-flare/zoroark-62,rsv10pt5-62,642174,singles
2026-08-23T17:19:56+02:00,,516,Pani Kobayashi,pani-kobayashi,WHT 63,63,836019,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23321,https://images.tcggo.com/tcggo/storage/23290/vullaby.png,https://www.tcggo.com/external/cm/23321,https://www.tcggo.com/external/tcgplayer/23321,Vullaby,Vullaby 63,0.03,0.04,10055,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.09,Common,vullaby,Pokémon,https://www.tcggo.com/pokemon/white-flare/vullaby-63,rsv10pt5-63,642512,singles
2026-08-23T17:19:56+02:00,,516,Pani Kobayashi,pani-kobayashi,WHT 64,64,836020,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,110,23322,https://images.tcggo.com/tcggo/storage/23291/mandibuzz.png,https://www.tcggo.com/external/cm/23322,https://www.tcggo.com/external/tcgplayer/23322,Mandibuzz,Mandibuzz 64,0.03,0.05,8440,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Uncommon,mandibuzz,Pokémon,https://www.tcggo.com/pokemon/white-flare/mandibuzz-64,rsv10pt5-64,642513,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,WHT 65,65,836022,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,80,23323,https://images.tcggo.com/tcggo/storage/23292/deino.png,https://www.tcggo.com/external/cm/23323,https://www.tcggo.com/external/tcgplayer/23323,Deino,Deino 65,0.03,0.03,12745,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.09,Common,deino,Pokémon,https://www.tcggo.com/pokemon/white-flare/deino-65,rsv10pt5-65,642175,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,WHT 66,66,836025,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,110,23324,https://images.tcggo.com/tcggo/storage/23293/zweilous.png,https://www.tcggo.com/external/cm/23324,https://www.tcggo.com/external/tcgplayer/23324,Zweilous,Zweilous 66,0.03,0.03,9921,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,zweilous,Pokémon,https://www.tcggo.com/pokemon/white-flare/zweilous-66,rsv10pt5-66,642176,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,WHT 67,67,836027,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,330,23325,https://images.tcggo.com/tcggo/storage/23294/hydreigon-ex.png,https://www.tcggo.com/external/cm/23325,https://www.tcggo.com/external/tcgplayer/23325,Hydreigon ex,Hydreigon ex 67,0.37,0.37,4185,EUR,[],,,,,,,,,,,0.1,0.08,0.08,0.1,0.1,0.1,0.1,0.1,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.42,0.63,Double Rare,hydreigon-ex,Pokémon,https://www.tcggo.com/pokemon/white-flare/hydreigon-ex-67,rsv10pt5-67,642177,singles
2026-08-23T17:19:56+02:00,,447,Hasuno,hasuno,WHT 68,68,836028,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,70,23326,https://images.tcggo.com/tcggo/storage/23295/ferroseed.png,https://www.tcggo.com/external/cm/23326,https://www.tcggo.com/external/tcgplayer/23326,Ferroseed,Ferroseed 68,0.03,0.03,10163,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.09,Common,ferroseed,Pokémon,https://www.tcggo.com/pokemon/white-flare/ferroseed-68,rsv10pt5-68,642178,singles
2026-08-23T17:19:56+02:00,,447,Hasuno,hasuno,WHT 69,69,836029,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,140,23327,https://images.tcggo.com/tcggo/storage/23296/ferrothorn.png,https://www.tcggo.com/external/cm/23327,https://www.tcggo.com/external/tcgplayer/23327,Ferrothorn,Ferrothorn 69,0.03,0.05,8690,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.09,Uncommon,ferrothorn,Pokémon,https://www.tcggo.com/pokemon/white-flare/ferrothorn-69,rsv10pt5-69,642179,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,WHT 70,70,836030,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,110,23328,https://images.tcggo.com/tcggo/storage/23297/durant.png,https://www.tcggo.com/external/cm/23328,https://www.tcggo.com/external/tcgplayer/23328,Durant,Durant 70,0.03,0.04,9938,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,durant,Pokémon,https://www.tcggo.com/pokemon/white-flare/durant-70,rsv10pt5-70,642183,singles
2026-08-23T17:19:56+02:00,,510,Nurikabe,nurikabe,WHT 71,71,836031,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,120,23329,https://images.tcggo.com/tcggo/storage/23298/druddigon.png,https://www.tcggo.com/external/cm/23329,https://www.tcggo.com/external/tcgplayer/23329,Druddigon,Druddigon 71,0.03,0.03,8324,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Uncommon,druddigon,Pokémon,https://www.tcggo.com/pokemon/white-flare/druddigon-71,rsv10pt5-71,642184,singles
2026-08-23T17:19:56+02:00,,361,Ounishi,ounishi,WHT 72,72,836032,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,60,23330,https://images.tcggo.com/tcggo/storage/23299/patrat.png,https://www.tcggo.com/external/cm/23330,https://www.tcggo.com/external/tcgplayer/23330,Patrat,Patrat 72,0.03,0.03,9923,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,patrat,Pokémon,https://www.tcggo.com/pokemon/white-flare/patrat-72,rsv10pt5-72,642185,singles
2026-08-23T17:19:56+02:00,,361,Ounishi,ounishi,WHT 73,73,836034,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,90,23331,https://images.tcggo.com/tcggo/storage/23300/watchog.png,https://www.tcggo.com/external/cm/23331,https://www.tcggo.com/external/tcgplayer/23331,Watchog,Watchog 73,0.03,0.04,8295,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Uncommon,watchog,Pokémon,https://www.tcggo.com/pokemon/white-flare/watchog-73,rsv10pt5-73,642186,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,WHT 74,74,836036,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,60,23332,https://images.tcggo.com/tcggo/storage/23301/lillipup.png,https://www.tcggo.com/external/cm/23332,https://www.tcggo.com/external/tcgplayer/23332,Lillipup,Lillipup 74,0.03,0.03,9760,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.1,Common,lillipup,Pokémon,https://www.tcggo.com/pokemon/white-flare/lillipup-74,rsv10pt5-74,642187,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,WHT 75,75,836038,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,90,23333,https://images.tcggo.com/tcggo/storage/23302/herdier.png,https://www.tcggo.com/external/cm/23333,https://www.tcggo.com/external/tcgplayer/23333,Herdier,Herdier 75,0.03,0.03,9816,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,herdier,Pokémon,https://www.tcggo.com/pokemon/white-flare/herdier-75,rsv10pt5-75,642188,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,WHT 76,76,836040,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,160,23334,https://images.tcggo.com/tcggo/storage/23303/stoutland.png,https://www.tcggo.com/external/cm/23334,https://www.tcggo.com/external/tcgplayer/23334,Stoutland,Stoutland 76,0.03,0.04,8260,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,stoutland,Pokémon,https://www.tcggo.com/pokemon/white-flare/stoutland-76,rsv10pt5-76,642189,singles
2026-08-23T17:19:56+02:00,,475,PLANETA Tsuji,planeta-tsuji,WHT 77,77,836042,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,220,23335,https://images.tcggo.com/tcggo/storage/23304/bouffalant-ex.png,https://www.tcggo.com/external/cm/23335,https://www.tcggo.com/external/tcgplayer/23335,Bouffalant ex,Bouffalant ex 77,0.43,0.51,4436,EUR,[],,,,,,,,,,,0.03,0.1,0.1,0.05,0.1,0.03,0.1,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.38,0.6,Double Rare,bouffalant-ex,Pokémon,https://www.tcggo.com/pokemon/white-flare/bouffalant-ex-77,rsv10pt5-77,642190,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,WHT 78,78,836044,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,120,23336,https://images.tcggo.com/tcggo/storage/23305/tornadus.png,https://www.tcggo.com/external/cm/23336,https://www.tcggo.com/external/tcgplayer/23336,Tornadus,Tornadus 78,0.06,0.07,7278,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,rare,tornadus,Pokémon,https://www.tcggo.com/pokemon/white-flare/tornadus-78,rsv10pt5-78,642193,singles
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,WHT 79,79,836049,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,0,23337,https://images.tcggo.com/tcggo/storage/23306/antique-plume-fossil.png,https://www.tcggo.com/external/cm/23337,https://www.tcggo.com/external/tcgplayer/23337,Antique Plume Fossil,Antique Plume Fossil 79,0.03,0.03,11764,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Common,antique-plume-fossil,Trainer,https://www.tcggo.com/pokemon/white-flare/antique-plume-fossil-79,rsv10pt5-79,642196,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,WHT 80,80,836051,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,0,23338,https://images.tcggo.com/tcggo/storage/23307/brave-bangle.png,https://www.tcggo.com/external/cm/23338,https://www.tcggo.com/external/tcgplayer/23338,Brave Bangle,Brave Bangle 80,0.26,0.32,3145,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.47,0.23,Uncommon,brave-bangle,Trainer,https://www.tcggo.com/pokemon/white-flare/brave-bangle-80,rsv10pt5-80,642197,singles
2026-08-23T17:19:56+02:00,,460,Atsushi Furusawa,atsushi-furusawa,WHT 81,81,836053,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,0,23339,https://images.tcggo.com/tcggo/storage/23308/cheren.png,https://www.tcggo.com/external/cm/23339,https://www.tcggo.com/external/tcgplayer/23339,Cheren,Cheren 81,0.04,0.04,7355,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,cheren,Trainer,https://www.tcggo.com/pokemon/white-flare/cheren-81,rsv10pt5-81,642199,singles
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,WHT 82,82,836054,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,0,23340,https://images.tcggo.com/tcggo/storage/23309/energy-retrieval.png,https://www.tcggo.com/external/cm/23340,https://www.tcggo.com/external/tcgplayer/23340,Energy Retrieval,Energy Retrieval 82,0.1,0.1,6003,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.16,Uncommon,energy-retrieval,Trainer,https://www.tcggo.com/pokemon/white-flare/energy-retrieval-82,rsv10pt5-82,642194,singles
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,WHT 83,83,836057,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,0,23341,https://images.tcggo.com/tcggo/storage/23310/harlequin.png,https://www.tcggo.com/external/cm/23341,https://www.tcggo.com/external/tcgplayer/23341,Harlequin,Harlequin 83,0.06,0.03,6850,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.15,Uncommon,harlequin,Trainer,https://www.tcggo.com/pokemon/white-flare/harlequin-83,rsv10pt5-83,642198,singles
2026-08-23T17:19:56+02:00,,495,yuu,yuu,WHT 84,84,836059,86,173,WHT,Pokémon,pokemon,224,https://images.tcggo.com/tcggo/storage/23037/white-flare-logo.png,White Flare,EUR,2375.73,EUR,2754.9,2025-07-18,1,Scarlet & Violet,scarlet-violet,white-flare,0,23342,https://images.tcggo.com/tcggo/storage/23311/hilda.png,https://www.tcggo.com/external/cm/23342,https://www.tcggo.com/external/tcgplayer/23342,Hilda,Hilda 84,1.89,2.03,1088,EUR,[],,,,,,,,,,,0.03,1.25,1.25,1.75,1.75,0.03,0.9,0.9,0.02,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.73,1.28,Uncommon,hilda,Trainer,https://www.tcggo.com/pokemon/white-flare/hilda-84,rsv10pt5-84,642200,singles
