captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,491,Yuya Oka,yuya-oka,TEF 54,54,760684,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,140,1808,https://images.tcggo.com/tcggo/storage/1816/electivire-tef-54-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1808,https://www.tcggo.com/external/tcgplayer/1808,Electivire,Electivire 54,0.03,0.03,8260,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Uncommon,electivire,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/electivire-54,sv5-54,542798,singles
2026-08-23T17:19:56+02:00,,492,Misa Tsutsui,misa-tsutsui,TEF 55,55,760685,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,100,1809,https://images.tcggo.com/tcggo/storage/1817/charjabug-tef-55-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1809,https://www.tcggo.com/external/tcgplayer/1809,Charjabug,Charjabug 55,0.03,0.04,6039,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.11,Common,charjabug,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/charjabug-55,sv5-55,542799,singles
2026-08-23T17:19:56+02:00,,402,Hitoshi Ariga,hitoshi-ariga,TEF 56,56,760686,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,160,1810,https://images.tcggo.com/tcggo/storage/1818/vikavolt-tef-56-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1810,https://www.tcggo.com/external/tcgplayer/1810,Vikavolt,Vikavolt 56,0.03,0.02,8430,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.1,Uncommon,vikavolt,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/vikavolt-56,sv5-56,542800,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,TEF 57,57,760687,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,120,1811,https://images.tcggo.com/tcggo/storage/1819/zeraora-tef-57-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1811,https://www.tcggo.com/external/tcgplayer/1811,Zeraora,Zeraora 57,0.03,0.03,8128,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.11,Uncommon,zeraora,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/zeraora-57,sv5-57,542801,singles
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,TEF 58,58,760688,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,70,1812,https://images.tcggo.com/tcggo/storage/1820/yamper-tef-58-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1812,https://www.tcggo.com/external/tcgplayer/1812,Yamper,Yamper 58,0.03,0.03,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Common,yamper,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/yamper-58,sv5-58,542802,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,TEF 59,59,760689,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,120,1813,https://images.tcggo.com/tcggo/storage/1821/boltund-tef-59-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1813,https://www.tcggo.com/external/tcgplayer/1813,Boltund,Boltund 59,0.03,0.05,8291,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Uncommon,boltund,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/boltund-59,sv5-59,542803,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,TEF 60,60,760690,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,250,1814,https://images.tcggo.com/tcggo/storage/1822/wugtrio-ex-tef-60-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1814,https://www.tcggo.com/external/tcgplayer/1814,Wugtrio ex,Wugtrio ex 60,0.7,0.72,1594,EUR,[],,,,,,,0.3,0.19,0.19,0.3,0.3,0.3,0.4,0.4,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.56,0.85,Double Rare,wugtrio-ex,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/wugtrio-ex-60,sv5-60,542804,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,TEF 61,61,760691,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,140,1815,https://images.tcggo.com/tcggo/storage/1823/iron-hands-tef-61-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1815,https://www.tcggo.com/external/tcgplayer/1815,Iron Hands,Iron Hands 61,0.04,0.04,11552,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.12,Uncommon,iron-hands,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/iron-hands-61,sv5-61,542805,singles
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,TEF 62,62,760692,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,140,1816,https://images.tcggo.com/tcggo/storage/1824/iron-thorns-tef-62-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1816,https://www.tcggo.com/external/tcgplayer/1816,Iron Thorns,Iron Thorns 62,0.19,0.29,2021,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.16,rare,iron-thorns,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/iron-thorns-62,sv5-62,542806,singles
2026-08-23T17:19:56+02:00,,494,Nelnal,nelnal,TEF 63,63,760693,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,90,1817,https://images.tcggo.com/tcggo/storage/1825/mr-mime-tef-63-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1817,https://www.tcggo.com/external/tcgplayer/1817,Mr. Mime,Mr. Mime 63,0.05,0.07,5739,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,mr-mime,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/mr-mime-63,sv5-63,542807,singles
2026-08-23T17:19:56+02:00,,495,yuu,yuu,TEF 64,64,760694,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,70,1818,https://images.tcggo.com/tcggo/storage/1826/marill-tef-64-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1818,https://www.tcggo.com/external/tcgplayer/1818,Marill,Marill 64,0.04,0.05,10010,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.12,Common,marill,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/marill-64,sv5-64,542808,singles
2026-08-23T17:19:56+02:00,,400,Makura Tami,makura-tami,TEF 65,65,760695,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,130,1819,https://images.tcggo.com/tcggo/storage/1827/azumarill-tef-65-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1819,https://www.tcggo.com/external/tcgplayer/1819,Azumarill,Azumarill 65,0.04,0.04,5701,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.12,Common,azumarill,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/azumarill-65,sv5-65,542809,singles
2026-08-23T17:19:56+02:00,,468,matazo,matazo,TEF 66,66,760696,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,90,1820,https://images.tcggo.com/tcggo/storage/1828/girafarig-tef-66-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1820,https://www.tcggo.com/external/tcgplayer/1820,Girafarig,Girafarig 66,0.02,0.02,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,girafarig,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/girafarig-66,sv5-66,542810,singles
2026-08-23T17:19:56+02:00,,388,Takumi Wada,takumi-wada,TEF 67,67,760697,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,110,1821,https://images.tcggo.com/tcggo/storage/1829/latias-tef-67-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1821,https://www.tcggo.com/external/tcgplayer/1821,Latias,Latias 67,0.05,0.04,6635,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,Uncommon,latias,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/latias-67,sv5-67,542811,singles
2026-08-23T17:19:56+02:00,,393,Kedamahadaitai Yawarakai,kedamahadaitai-yawarakai,TEF 68,68,760698,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,80,1822,https://images.tcggo.com/tcggo/storage/1830/bronzor-tef-68-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1822,https://www.tcggo.com/external/tcgplayer/1822,Bronzor,Bronzor 68,0.04,0.03,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,bronzor,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/bronzor-68,sv5-68,542812,singles
2026-08-23T17:19:56+02:00,,367,Katsunori Sato,katsunori-sato,TEF 69,69,760699,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,110,1823,https://images.tcggo.com/tcggo/storage/1831/bronzong-tef-69-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1823,https://www.tcggo.com/external/tcgplayer/1823,Bronzong,Bronzong 69,0.08,0.09,8105,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,Uncommon,bronzong,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/bronzong-69,sv5-69,542813,singles
2026-08-23T17:19:56+02:00,,496,Cona Nitanda,cona-nitanda,TEF 70,70,760700,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,40,1824,https://images.tcggo.com/tcggo/storage/1832/solosis-tef-70-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1824,https://www.tcggo.com/external/tcgplayer/1824,Solosis,Solosis 70,0.04,0.06,10532,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.1,Common,solosis,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/solosis-70,sv5-70,542814,singles
2026-08-23T17:19:56+02:00,,497,mele,mele,TEF 71,71,760701,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,80,1825,https://images.tcggo.com/tcggo/storage/1833/duosion-tef-71-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1825,https://www.tcggo.com/external/tcgplayer/1825,Duosion,Duosion 71,0.04,0.03,5875,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Common,duosion,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/duosion-71,sv5-71,542815,singles
2026-08-23T17:19:56+02:00,,396,Gemi,gemi,TEF 72,72,760702,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,120,1826,https://images.tcggo.com/tcggo/storage/1834/reuniclus-tef-72-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1826,https://www.tcggo.com/external/tcgplayer/1826,Reuniclus,Reuniclus 72,0.04,0.03,8085,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Uncommon,reuniclus,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/reuniclus-72,sv5-72,542816,singles
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,TEF 73,73,760703,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,60,1827,https://images.tcggo.com/tcggo/storage/1835/elgyem-tef-73-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1827,https://www.tcggo.com/external/tcgplayer/1827,Elgyem,Elgyem 73,0.03,0.03,10204,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.12,Common,elgyem,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/elgyem-73,sv5-73,542817,singles
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,TEF 74,74,760704,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,100,1828,https://images.tcggo.com/tcggo/storage/1836/beheeyem-tef-74-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1828,https://www.tcggo.com/external/tcgplayer/1828,Beheeyem,Beheeyem 74,0.03,0.03,,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.1,Uncommon,beheeyem,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/beheeyem-74,sv5-74,542818,singles
2026-08-23T17:19:56+02:00,,498,Sekio,sekio,TEF 75,75,760705,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,30,1829,https://images.tcggo.com/tcggo/storage/1837/cutiefly-tef-75-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1829,https://www.tcggo.com/external/tcgplayer/1829,Cutiefly,Cutiefly 75,0.04,0.05,10509,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Common,cutiefly,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/cutiefly-75,sv5-75,542819,singles
2026-08-23T17:19:56+02:00,,499,Tika Matsuno,tika-matsuno,TEF 76,76,760706,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,70,1830,https://images.tcggo.com/tcggo/storage/1838/ribombee-tef-76-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1830,https://www.tcggo.com/external/tcgplayer/1830,Ribombee,Ribombee 76,0.05,0.03,8255,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Uncommon,ribombee,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/ribombee-76,sv5-76,542820,singles
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,TEF 77,77,760707,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,90,1831,https://images.tcggo.com/tcggo/storage/1839/scream-tail-tef-77-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1831,https://www.tcggo.com/external/tcgplayer/1831,Scream Tail,Scream Tail 77,0.03,0.04,11608,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Uncommon,scream-tail,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/scream-tail-77,sv5-77,542821,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,TEF 78,78,760708,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,90,1832,https://images.tcggo.com/tcggo/storage/1840/flutter-mane-tef-78-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1832,https://www.tcggo.com/external/tcgplayer/1832,Flutter Mane,Flutter Mane 78,0.06,0.06,8532,EUR,[],,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.16,rare,flutter-mane,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/flutter-mane-78,sv5-78,542822,singles
2026-08-23T17:19:56+02:00,,500,chibi,chibi,TEF 80,80,760710,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,130,1833,https://images.tcggo.com/tcggo/storage/1841/iron-valiant-tef-80-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1833,https://www.tcggo.com/external/tcgplayer/1833,Iron Valiant,Iron Valiant 80,0.06,0.05,9716,EUR,[],,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.15,rare,iron-valiant,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/iron-valiant-80,sv5-80,542824,singles
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,TEF 79,79,760709,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,130,1834,https://images.tcggo.com/tcggo/storage/1842/iron-valiant-tef-79-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1834,https://www.tcggo.com/external/tcgplayer/1834,Iron Valiant,Iron Valiant 79,0.03,0.04,11654,EUR,[],,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.11,Uncommon,iron-valiant,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/iron-valiant-79,sv5-79,542823,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,TEF 81,81,760711,162,218,TEF,Pokémon,pokemon,13,https://images.tcggo.com/tcggo/storage/1763/temporal-forces-logo.png,Temporal Forces,EUR,783.2,EUR,1084.58,2024-03-22,1,Scarlet & Violet,scarlet-violet,temporal-forces,220,1835,https://images.tcggo.com/tcggo/storage/1843/iron-crown-ex-tef-81-temporal-forces-pokemon.png,https://www.tcggo.com/external/cm/1835,https://www.tcggo.com/external/tcgplayer/1835,Iron Crown ex,Iron Crown ex 81,0.69,0.63,1809,EUR,[],,,,,,,0.05,0.2,0.2,0.5,0.5,0.05,0.3,0.29,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.61,0.76,Double Rare,iron-crown-ex,Pokémon,https://www.tcggo.com/pokemon/temporal-forces/iron-crown-ex-81,sv5-81,542825,singles
