captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.lang,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,lang,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-09-24T19:50:53+02:00,484,Kagemaru Himeno,kagemaru-himeno,30C 068,068,907675,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65691,https://images.tcggo.com/tcggo/storage/55041/azumarill-30c-068-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65691,https://www.tcggo.com/external/tcgplayer/65691,Azumarill,Azumarill 068,0.14,0.14,622,EUR,[],0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Common,azumarill,,https://www.tcggo.com/pokemon/30th-celebration/azumarill-21,30C-068,716467,singles
2026-09-24T19:50:53+02:00,404,aspara,aspara,30C 069,069,907676,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65692,https://images.tcggo.com/tcggo/storage/55042/espeon-30c-069-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65692,https://www.tcggo.com/external/tcgplayer/65692,Espeon,Espeon 069,0.48,0.48,486,EUR,[],0.09,0.06,0.06,0.05,0.05,0.09,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.49,Common,espeon,,https://www.tcggo.com/pokemon/30th-celebration/espeon-21,30C-069,696678,singles
2026-09-24T19:50:53+02:00,380,5ban Graphics,5ban-graphics,30C 070,070,907677,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65693,https://images.tcggo.com/tcggo/storage/55043/espeon-ex-30c-070-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65693,https://www.tcggo.com/external/tcgplayer/65693,Espeon ex,Espeon ex 070,1.16,1.11,676,EUR,[],0.4,0.5,0.5,0.69,0.69,0.4,0.4,0.4,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.97,Double Rare,espeon-ex,,https://www.tcggo.com/pokemon/30th-celebration/espeon-ex-2,30C-070,696834,singles
2026-09-24T19:50:53+02:00,380,5ban Graphics,5ban-graphics,30C 071,071,907678,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65694,https://images.tcggo.com/tcggo/storage/55044/sylveon-ex-30c-071-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65694,https://www.tcggo.com/external/tcgplayer/65694,Sylveon ex,Sylveon ex 071,1.06,1.06,550,EUR,[],0.19,0.5,0.5,0.5,0.5,0.19,0.5,0.5,0.13,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.09,Double Rare,sylveon-ex,,https://www.tcggo.com/pokemon/30th-celebration/sylveon-ex-2,30C-071,696677,singles
2026-09-24T19:50:53+02:00,423,mingo,mingo,30C 072,072,907679,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65695,https://images.tcggo.com/tcggo/storage/55045/unown-30c-072-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65695,https://www.tcggo.com/external/tcgplayer/65695,Unown,Unown 072,0.35,0.35,466,EUR,[],0.05,0.07,0.07,0.02,0.02,0.05,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.38,Common,unown,,https://www.tcggo.com/pokemon/30th-celebration/unown-12,30C-072,716468,singles
2026-09-24T19:50:53+02:00,466,Shinya Komatsu,shinya-komatsu,30C 073,073,907680,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65696,https://images.tcggo.com/tcggo/storage/55046/drifloon-30c-073-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65696,https://www.tcggo.com/external/tcgplayer/65696,Drifloon,Drifloon 073,0.14,0.14,659,EUR,[],0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,drifloon,,https://www.tcggo.com/pokemon/30th-celebration/drifloon-18,30C-073,716469,singles
2026-09-24T19:50:53+02:00,382,KEIICHIRO ITO,keiichiro-ito,30C 074,074,907681,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65697,https://images.tcggo.com/tcggo/storage/55047/cresselia-30c-074-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65697,https://www.tcggo.com/external/tcgplayer/65697,Cresselia,Cresselia 074,0.16,0.16,640,EUR,[],0.02,0.09,0.09,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,Common,cresselia,,https://www.tcggo.com/pokemon/30th-celebration/cresselia-10,30C-074,716470,singles
2026-09-24T19:50:53+02:00,504,Yoshioka,yoshioka,30C 075,075,907682,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65698,https://images.tcggo.com/tcggo/storage/55048/chandelure-30c-075-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65698,https://www.tcggo.com/external/tcgplayer/65698,Chandelure,Chandelure 075,0.13,0.13,619,EUR,[],0.03,0.02,0.02,0.02,0.02,0.04,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,chandelure,,https://www.tcggo.com/pokemon/30th-celebration/chandelure-19,30C-075,716471,singles
2026-09-24T19:50:53+02:00,414,kodama,kodama,30C 076,076,907683,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65699,https://images.tcggo.com/tcggo/storage/55049/xerneas-30c-076-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65699,https://www.tcggo.com/external/tcgplayer/65699,Xerneas,Xerneas 076,0.16,0.16,655,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,rare,xerneas,,https://www.tcggo.com/pokemon/30th-celebration/xerneas-8,30C-076,716472,singles
2026-09-24T19:50:53+02:00,503,sui,sui,30C 077,077,907684,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65700,https://images.tcggo.com/tcggo/storage/55050/comfey-30c-077-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65700,https://www.tcggo.com/external/tcgplayer/65700,Comfey,Comfey 077,0.11,0.11,892,EUR,[],0.02,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Common,comfey,,https://www.tcggo.com/pokemon/30th-celebration/comfey-3,30C-077,716473,singles
2026-09-24T19:50:53+02:00,416,Mina Nakai,mina-nakai,30C 078,078,907685,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65701,https://images.tcggo.com/tcggo/storage/55051/cosmog-30c-078-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65701,https://www.tcggo.com/external/tcgplayer/65701,Cosmog,Cosmog 078,0.12,0.12,862,EUR,[],0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.1,Common,cosmog,,https://www.tcggo.com/pokemon/30th-celebration/cosmog-7,30C-078,716474,singles
2026-09-24T19:50:53+02:00,420,Masako Tomii,masako-tomii,30C 079,079,907686,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65702,https://images.tcggo.com/tcggo/storage/55052/cosmoem-30c-079-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65702,https://www.tcggo.com/external/tcgplayer/65702,Cosmoem,Cosmoem 079,0.14,0.14,619,EUR,[],0.02,0.03,0.03,0.04,0.04,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,cosmoem,,https://www.tcggo.com/pokemon/30th-celebration/cosmoem-4,30C-079,716475,singles
2026-09-24T19:50:53+02:00,502,Bun Toujo,bun-toujo,30C 080,080,907687,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65703,https://images.tcggo.com/tcggo/storage/55053/lunala-30c-080-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65703,https://www.tcggo.com/external/tcgplayer/65703,Lunala,Lunala 080,0.15,0.15,664,EUR,[],0.02,0.05,0.05,0.05,0.05,0.02,0.02,0.03,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,rare,lunala,,https://www.tcggo.com/pokemon/30th-celebration/lunala-3,30C-080,716476,singles
2026-09-24T19:50:53+02:00,469,Fujimoto Gold,fujimoto-gold,30C 081,081,907688,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65704,https://images.tcggo.com/tcggo/storage/55054/gimmighoul-30c-081-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65704,https://www.tcggo.com/external/tcgplayer/65704,Gimmighoul,Gimmighoul 081,0.11,0.11,830,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Common,gimmighoul,,https://www.tcggo.com/pokemon/30th-celebration/gimmighoul-4,30C-081,716477,singles
2026-09-24T19:50:53+02:00,388,Takumi Wada,takumi-wada,30C 082,082,907689,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65705,https://images.tcggo.com/tcggo/storage/55055/groudon-30c-082-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65705,https://www.tcggo.com/external/tcgplayer/65705,Groudon,Groudon 082,0.16,0.16,685,EUR,[],0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,rare,groudon,,https://www.tcggo.com/pokemon/30th-celebration/groudon-18,30C-082,716478,singles
2026-09-24T19:50:53+02:00,456,Hideki Ishikawa,hideki-ishikawa,30C 083,083,907690,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65706,https://images.tcggo.com/tcggo/storage/55056/lucario-30c-083-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65706,https://www.tcggo.com/external/tcgplayer/65706,Lucario,Lucario 083,0.2,0.2,580,EUR,[],0.02,0.1,0.14,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,Common,lucario,,https://www.tcggo.com/pokemon/30th-celebration/lucario-24,30C-083,716479,singles
2026-09-24T19:50:53+02:00,397,Kurata So,kurata-so,30C 084,084,907691,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65707,https://images.tcggo.com/tcggo/storage/55057/seismitoad-30c-084-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65707,https://www.tcggo.com/external/tcgplayer/65707,Seismitoad,Seismitoad 084,0.14,0.14,572,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,seismitoad,,https://www.tcggo.com/pokemon/30th-celebration/seismitoad-12,30C-084,716480,singles
2026-09-24T19:50:53+02:00,468,matazo,matazo,30C 085,085,907692,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65708,https://images.tcggo.com/tcggo/storage/55058/lycanroc-30c-085-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65708,https://www.tcggo.com/external/tcgplayer/65708,Lycanroc,Lycanroc 085,0.14,0.14,647,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,Common,lycanroc,,https://www.tcggo.com/pokemon/30th-celebration/lycanroc-13,30C-085,716481,singles
2026-09-24T19:50:53+02:00,375,Mitsuhiro Arita,mitsuhiro-arita,30C 086,086,907693,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65709,https://images.tcggo.com/tcggo/storage/55059/koraidon-30c-086-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65709,https://www.tcggo.com/external/tcgplayer/65709,Koraidon,Koraidon 086,0.16,0.16,741,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,rare,koraidon,,https://www.tcggo.com/pokemon/30th-celebration/koraidon-8,30C-086,716482,singles
2026-09-24T19:50:53+02:00,398,Taira Akitsu,taira-akitsu,30C 087,087,907694,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65710,https://images.tcggo.com/tcggo/storage/55060/nidoran-f-30c-087-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65710,https://www.tcggo.com/external/tcgplayer/65710,Nidoran [F],Nidoran [F] 087,0.12,0.12,792,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,nidoran-f,,https://www.tcggo.com/pokemon/30th-celebration/nidoran-f-1,30C-087,716483,singles
2026-09-24T19:50:53+02:00,438,Miki Tanaka,miki-tanaka,30C 088,088,907695,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65711,https://images.tcggo.com/tcggo/storage/55061/nidorina-30c-088-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65711,https://www.tcggo.com/external/tcgplayer/65711,Nidorina,Nidorina 088,0.11,0.11,883,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,Common,nidorina,,https://www.tcggo.com/pokemon/30th-celebration/nidorina-13,30C-088,716484,singles
2026-09-24T19:50:53+02:00,528,Natsumi Yoshida,natsumi-yoshida,30C 089,089,907696,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65712,https://images.tcggo.com/tcggo/storage/55062/alolan-meowth-30c-089-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65712,https://www.tcggo.com/external/tcgplayer/65712,Alolan Meowth,Alolan Meowth 089,0.14,0.14,800,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,alolan-meowth,,https://www.tcggo.com/pokemon/30th-celebration/alolan-meowth-4,30C-089,714359,singles
2026-09-24T19:50:53+02:00,380,5ban Graphics,5ban-graphics,30C 090,090,907697,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65713,https://images.tcggo.com/tcggo/storage/55063/gengar-ex-30c-090-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65713,https://www.tcggo.com/external/tcgplayer/65713,Gengar ex,Gengar ex 090,2.89,2.89,434,EUR,[],1.99,1.78,1.78,2,2,1.99,1.89,1.89,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.21,Double Rare,gengar-ex,,https://www.tcggo.com/pokemon/30th-celebration/gengar-ex,30C-090,716485,singles
2026-09-24T19:50:53+02:00,780,Iori Suzuki,iori-suzuki,30C 091,091,907698,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65714,https://images.tcggo.com/tcggo/storage/55064/umbreon-30c-091-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65714,https://www.tcggo.com/external/tcgplayer/65714,Umbreon,Umbreon 091,0.56,0.54,708,EUR,[],0.02,0.1,0.1,0.02,0.02,0.05,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.79,Common,umbreon,,https://www.tcggo.com/pokemon/30th-celebration/umbreon-19,30C-091,696679,singles
2026-09-24T19:50:53+02:00,1192,Keisuke Azuma,keisuke-azuma,30C 092,092,907699,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65715,https://images.tcggo.com/tcggo/storage/55065/umbreon-ex-30c-092-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65715,https://www.tcggo.com/external/tcgplayer/65715,Umbreon ex,Umbreon ex 092,1.84,1.73,670,EUR,[],0.89,1.1,1.1,0.7,0.7,0.99,0.93,0.93,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.88,Double Rare,umbreon-ex,,https://www.tcggo.com/pokemon/30th-celebration/umbreon-ex-2,30C-092,696835,singles
2026-09-24T19:50:53+02:00,378,Kouki Saitou,kouki-saitou,30C 093,093,907700,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65716,https://images.tcggo.com/tcggo/storage/55066/murkrow-30c-093-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65716,https://www.tcggo.com/external/tcgplayer/65716,Murkrow,Murkrow 093,0.12,0.12,661,EUR,[],0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,murkrow,,https://www.tcggo.com/pokemon/30th-celebration/murkrow-26,30C-093,716486,singles
2026-09-24T19:50:53+02:00,377,Souichirou Gunjima,souichirou-gunjima,30C 094,094,907701,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11505.06,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65717,https://images.tcggo.com/tcggo/storage/55067/scraggy-30c-094-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65717,https://www.tcggo.com/external/tcgplayer/65717,Scraggy,Scraggy 094,0.12,0.11,631,EUR,[],0.05,0.03,0.03,0.02,0.02,0.05,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,Common,scraggy,,https://www.tcggo.com/pokemon/30th-celebration/scraggy-19,30C-094,716487,singles
2026-09-24T19:50:53+02:00,413,Atsuya Uki,atsuya-uki,30C 095,095,907702,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65718,https://images.tcggo.com/tcggo/storage/55068/zorua-30c-095-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65718,https://www.tcggo.com/external/tcgplayer/65718,Zorua,Zorua 095,0.13,0.13,613,EUR,[],0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,zorua,,https://www.tcggo.com/pokemon/30th-celebration/zorua-17,30C-095,716488,singles
2026-09-24T19:50:53+02:00,443,Shiburingaru,shiburingaru,30C 096,096,907703,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65719,https://images.tcggo.com/tcggo/storage/55069/zoroark-30c-096-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65719,https://www.tcggo.com/external/tcgplayer/65719,Zoroark,Zoroark 096,0.14,0.14,609,EUR,[],0.05,0.02,0.02,0.02,0.02,0.05,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,zoroark,,https://www.tcggo.com/pokemon/30th-celebration/zoroark-14,30C-096,716489,singles
2026-09-24T19:50:53+02:00,383,Gapao,gapao,30C 097,097,907704,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65720,https://images.tcggo.com/tcggo/storage/55070/deino-30c-097-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65720,https://www.tcggo.com/external/tcgplayer/65720,Deino,Deino 097,0.13,0.13,650,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,Common,deino,,https://www.tcggo.com/pokemon/30th-celebration/deino-16,30C-097,716490,singles
2026-09-24T19:50:53+02:00,766,IKEDA Saki,ikeda-saki,30C 098,098,907705,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65721,https://images.tcggo.com/tcggo/storage/55071/zweilous-30c-098-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65721,https://www.tcggo.com/external/tcgplayer/65721,Zweilous,Zweilous 098,0.14,0.13,633,EUR,[],0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,Common,zweilous,,https://www.tcggo.com/pokemon/30th-celebration/zweilous-15,30C-098,716491,singles
2026-09-24T19:50:53+02:00,518,Ryuta Fuse,ryuta-fuse,30C 099,099,907706,128,128,30C,Pokémon,pokemon,431,en,https://images.tcggo.com/tcggo/storage/36628/30thcelebration.png,30th Celebration,EUR,11325.33,EUR,765.29,2026-09-16,17,Mega Evolution,mega-evolution,30th-celebration,,65722,https://images.tcggo.com/tcggo/storage/55072/hydreigon-30c-099-30th-celebration.webp,en,https://www.tcggo.com/external/cm/65722,https://www.tcggo.com/external/tcgplayer/65722,Hydreigon,Hydreigon 099,0.13,0.13,662,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,Common,hydreigon,,https://www.tcggo.com/pokemon/30th-celebration/hydreigon-12,30C-099,716492,singles
