captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,521,Shin Nagasawa,shin-nagasawa,SIT 126,126,682173,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,120,3979,https://images.tcggo.com/tcggo/storage/4002/cobalion-sit-126-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3979,https://www.tcggo.com/external/tcgplayer/3979,Cobalion,Cobalion 126,,0.07,0.08,3699,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.14,rare,cobalion,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/cobalion-126,swsh12-126,451779,singles,
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,SIT 127,127,682174,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,80,3980,https://images.tcggo.com/tcggo/storage/4003/togedemaru-sit-127-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3980,https://www.tcggo.com/external/tcgplayer/3980,Togedemaru,Togedemaru 127,,0.03,0.04,13721,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,togedemaru,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/togedemaru-127,swsh12-127,451780,singles,
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,SIT 128,128,682175,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,210,3981,https://images.tcggo.com/tcggo/storage/4004/magearna-v-sit-128-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3981,https://www.tcggo.com/external/tcgplayer/3981,Magearna V,Magearna V 128,,0.73,0.81,1444,EUR,[],,,,,,,,,,,0.19,0.39,0.39,0.49,0.49,0.19,0.6,0.7,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.77,0.81,Rare Holo V,magearna-v,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/magearna-v-128,swsh12-128,451781,singles,
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,SIT 129,129,682176,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,70,3982,https://images.tcggo.com/tcggo/storage/4005/dratini-sit-129-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3982,https://www.tcggo.com/external/tcgplayer/3982,Dratini,Dratini 129,,0.04,0.03,12199,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,dratini,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/dratini-129,swsh12-129,451782,singles,
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,SIT 130,130,682177,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,100,3983,https://images.tcggo.com/tcggo/storage/4006/dragonair-sit-130-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3983,https://www.tcggo.com/external/tcgplayer/3983,Dragonair,Dragonair 130,,0.07,0.07,7754,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Uncommon,dragonair,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/dragonair-130,swsh12-130,451783,singles,
2026-08-23T17:19:56+02:00,,362,Naoyo Kimura,naoyo-kimura,SIT 131,131,682178,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,160,3984,https://images.tcggo.com/tcggo/storage/4007/dragonite-sit-131-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3984,https://www.tcggo.com/external/tcgplayer/3984,Dragonite,Dragonite 131,,0.63,0.64,1156,EUR,[],,,,,,,,,,,0.08,0.2,0.2,0.2,0.2,0.08,0.33,0.33,0.03,0.03,USD,150,1,,,,,26.94,2,,,,,,,57.48,5,,,23.07,2,11.59,3,194.38,5,22.12,2,13.34,5,24.9,5,,,,,,,,,,,,,EUR,1.28,0.56,Rare Holo,dragonite,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/dragonite-131,swsh12-131,451784,singles,
2026-08-23T17:19:56+02:00,,437,Shigenori Negishi,shigenori-negishi,SIT 132,132,682179,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3985,https://images.tcggo.com/tcggo/storage/4008/noibat-sit-132-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3985,https://www.tcggo.com/external/tcgplayer/3985,Noibat,Noibat 132,,0.03,0.03,9824,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Common,noibat,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/noibat-132,swsh12-132,451785,singles,
2026-08-23T17:19:56+02:00,,529,aoki,aoki,SIT 133,133,682180,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,110,3986,https://images.tcggo.com/tcggo/storage/4009/noivern-sit-133-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3986,https://www.tcggo.com/external/tcgplayer/3986,Noivern,Noivern 133,,0.07,0.1,3943,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,rare,noivern,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/noivern-133,swsh12-133,451786,singles,
2026-08-23T17:19:56+02:00,,492,Misa Tsutsui,misa-tsutsui,SIT 134,134,682181,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,90,3987,https://images.tcggo.com/tcggo/storage/4010/zygarde-sit-134-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3987,https://www.tcggo.com/external/tcgplayer/3987,Zygarde,Zygarde 134,,0.1,0.09,3802,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.16,rare,zygarde,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/zygarde-134,swsh12-134,451787,singles,
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,SIT 135,135,682182,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,220,3988,https://images.tcggo.com/tcggo/storage/4011/regidrago-v-sit-135-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3988,https://www.tcggo.com/external/tcgplayer/3988,Regidrago V,Regidrago V 135,,0.69,0.65,1504,EUR,[],,,,,,,,,,,0.15,0.35,0.35,0.49,0.49,0.2,0.55,0.55,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.69,0.79,Rare Holo V,regidrago-v,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/regidrago-v-135,swsh12-135,451788,singles,
2026-08-23T17:19:56+02:00,,411,PLANETA Yamashita,planeta-yamashita,SIT 136,136,682183,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,280,3989,https://images.tcggo.com/tcggo/storage/4012/regidrago-vstar-sit-136-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3989,https://www.tcggo.com/external/tcgplayer/3989,Regidrago VSTAR,Regidrago VSTAR 136,,1.19,1.21,879,EUR,[],,,,,,,,,,,0.65,0.89,0.89,0.99,0.99,0.65,0.9,0.79,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.03,1.5,Rare Holo VSTAR,regidrago-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/regidrago-vstar-136,swsh12-136,451395,singles,
2026-08-23T17:19:56+02:00,,482,Mizue,mizue,SIT 137,137,682184,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,70,3990,https://images.tcggo.com/tcggo/storage/4013/smeargle-sit-137-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3990,https://www.tcggo.com/external/tcgplayer/3990,Smeargle,Smeargle 137,,0.03,0.03,9260,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Common,smeargle,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/smeargle-137,swsh12-137,451789,singles,
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,SIT 138,138,682185,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,220,3991,https://images.tcggo.com/tcggo/storage/4014/lugia-v-sit-138-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3991,https://www.tcggo.com/external/tcgplayer/3991,Lugia V,Lugia V 138,,20.44,17.22,309,EUR,[],,,,,,,,,,,16.19,13.89,13.89,24.89,24.89,17,27.9,27.9,8.99,8.99,USD,140.08,5,,,22.74,1,31.58,5,,,,,48.92,2,76.29,5,15,1,,,18.08,4,314.14,5,22,3,20.64,5,39.49,5,,,,,187.01,5,,,,,35.24,5,EUR,11.91,8.52,Rare Holo V,lugia-v,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/lugia-v-138,swsh12-138,450289,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 139,139,682186,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,280,3992,https://images.tcggo.com/tcggo/storage/4015/lugia-vstar-sit-139-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3992,https://www.tcggo.com/external/tcgplayer/3992,Lugia VSTAR,Lugia VSTAR 139,,5.56,3.7,560,EUR,,,,,,,,,149,,,2,3.5,3.5,4,4,2,4,5,1.95,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.89,4.27,Rare Holo VSTAR,lugia-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/lugia-vstar-139,swsh12-139,451396,singles,
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,SIT 140,140,682187,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,230,3993,https://images.tcggo.com/tcggo/storage/4016/ho-oh-v-sit-140-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3993,https://www.tcggo.com/external/tcgplayer/3993,Ho-Oh V,Ho-Oh V 140,,5.81,5.59,306,EUR,[],,,,,,,,,,,3.61,3.9,3.9,4,4,3.93,7,7,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.63,1.91,Rare Holo V,ho-oh-v,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/ho-oh-v-140,swsh12-140,451790,singles,
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,SIT 141,141,682188,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,90,3994,https://images.tcggo.com/tcggo/storage/4017/spinda-sit-141-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3994,https://www.tcggo.com/external/tcgplayer/3994,Spinda,Spinda 141,,0.03,0.03,9293,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Common,spinda,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/spinda-141,swsh12-141,451791,singles,
2026-08-23T17:19:56+02:00,,438,Miki Tanaka,miki-tanaka,SIT 142,142,682189,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,50,3995,https://images.tcggo.com/tcggo/storage/4018/swablu-sit-142-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3995,https://www.tcggo.com/external/tcgplayer/3995,Swablu,Swablu 142,,0.03,0.03,9770,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.1,Common,swablu,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/swablu-142,swsh12-142,451792,singles,
2026-08-23T17:19:56+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,SIT 143,143,682190,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,110,3996,https://images.tcggo.com/tcggo/storage/4019/altaria-sit-143-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3996,https://www.tcggo.com/external/tcgplayer/3996,Altaria,Altaria 143,,0.05,0.06,5287,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.14,Uncommon,altaria,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/altaria-143,swsh12-143,451793,singles,
2026-08-23T17:19:56+02:00,,391,saino misaki,saino-misaki,SIT 144,144,682191,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3997,https://images.tcggo.com/tcggo/storage/4020/buneary-sit-144-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3997,https://www.tcggo.com/external/tcgplayer/3997,Buneary,Buneary 144,,0.03,0.03,9419,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,buneary,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/buneary-144,swsh12-144,451794,singles,
2026-08-23T17:19:56+02:00,,518,Ryuta Fuse,ryuta-fuse,SIT 145,145,682192,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,110,3998,https://images.tcggo.com/tcggo/storage/4021/lopunny-sit-145-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3998,https://www.tcggo.com/external/tcgplayer/3998,Lopunny,Lopunny 145,,0.03,0.04,5878,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.1,Uncommon,lopunny,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/lopunny-145,swsh12-145,451795,singles,
2026-08-23T17:19:56+02:00,,492,Misa Tsutsui,misa-tsutsui,SIT 146,146,682193,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,80,3999,https://images.tcggo.com/tcggo/storage/4022/archen-sit-146-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3999,https://www.tcggo.com/external/tcgplayer/3999,Archen,Archen 146,,0.05,0.05,6396,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,Uncommon,archen,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/archen-146,swsh12-146,451796,singles,
2026-08-23T17:19:56+02:00,,488,Masakazu Fukuda,masakazu-fukuda,SIT 147,147,700347,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,150,4000,https://images.tcggo.com/tcggo/storage/4023/archeops-sit-147-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4000,https://www.tcggo.com/external/tcgplayer/4000,Archeops,Archeops 147,,0.21,0.24,2509,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.05,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.25,Rare Holo,archeops,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/archeops-147,swsh12-147,450294,singles,
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,SIT 148,148,682195,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,70,4001,https://images.tcggo.com/tcggo/storage/4024/rufflet-sit-148-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4001,https://www.tcggo.com/external/tcgplayer/4001,Rufflet,Rufflet 148,,0.03,0.03,9370,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,rufflet,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/rufflet-148,swsh12-148,451797,singles,
2026-08-23T17:19:56+02:00,,535,Jiro Sasumo,jiro-sasumo,SIT 149,149,682196,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,120,4002,https://images.tcggo.com/tcggo/storage/4025/hisuian-braviary-sit-149-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4002,https://www.tcggo.com/external/tcgplayer/4002,Hisuian Braviary,Hisuian Braviary 149,,0.07,0.07,3644,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.15,rare,hisuian-braviary,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/hisuian-braviary-149,swsh12-149,451798,singles,
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,SIT 150,150,682197,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,40,4003,https://images.tcggo.com/tcggo/storage/4027/fletchling-sit-150-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4003,https://www.tcggo.com/external/tcgplayer/4003,Fletchling,Fletchling 150,,0.03,0.03,13834,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.09,Common,fletchling,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/fletchling-150,swsh12-150,451799,singles,
2026-08-23T17:19:56+02:00,,556,Ken Sugimori,ken-sugimori,SIT 151,151,682198,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4004,https://images.tcggo.com/tcggo/storage/4026/brandon-sit-151-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4004,https://www.tcggo.com/external/tcgplayer/4004,Brandon,Brandon 151,,0.03,0.03,9119,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.1,Uncommon,brandon,Trainer,https://www.tcggo.com/pokemon/silver-tempest/brandon-151,swsh12-151,451800,singles,
2026-08-23T17:19:56+02:00,,556,Ken Sugimori,ken-sugimori,SIT 152,152,682199,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,0,4005,https://images.tcggo.com/tcggo/storage/4028/candice-sit-152-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/4005,https://www.tcggo.com/external/tcgplayer/4005,Candice,Candice 152,,0.05,0.04,7875,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,candice,Trainer,https://www.tcggo.com/pokemon/silver-tempest/candice-152,swsh12-152,451397,singles,
