captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,392,Oku,oku,TWM 52,52,769226,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1580,https://images.tcggo.com/tcggo/storage/1588/glalie-twm-52-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1580,https://www.tcggo.com/external/tcgplayer/1580,Glalie,Glalie 52,0.04,0.05,8064,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.09,Uncommon,glalie,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/glalie-52,sv6-52,550096,singles
2026-08-23T17:19:56+02:00,,400,Makura Tami,makura-tami,TWM 53,53,769227,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,90,1581,https://images.tcggo.com/tcggo/storage/1589/froslass-twm-53-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1581,https://www.tcggo.com/external/tcgplayer/1581,Froslass,Froslass 53,0.2,0.18,4729,EUR,[],,,,,,,,,0.02,0.02,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.47,0.21,rare,froslass,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/froslass-53,sv6-53,550097,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,TWM 56,56,769230,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,60,1582,https://images.tcggo.com/tcggo/storage/1590/froakie-twm-56-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1582,https://www.tcggo.com/external/tcgplayer/1582,Froakie,Froakie 56,0.06,0.07,10187,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.13,Common,froakie,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/froakie-56,sv6-56,550100,singles
2026-08-23T17:19:56+02:00,,402,Hitoshi Ariga,hitoshi-ariga,TWM 57,57,769231,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,90,1583,https://images.tcggo.com/tcggo/storage/1591/frogadier-twm-57-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1583,https://www.tcggo.com/external/tcgplayer/1583,Frogadier,Frogadier 57,0.05,0.05,5472,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,Common,frogadier,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/frogadier-57,sv6-57,550101,singles
2026-08-23T17:19:56+02:00,,403,rika,rika,TWM 54,54,769228,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1584,https://images.tcggo.com/tcggo/storage/1592/glaceon-twm-54-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1584,https://www.tcggo.com/external/tcgplayer/1584,Glaceon,Glaceon 54,0.11,0.14,5330,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.38,0.19,Uncommon,glaceon,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/glaceon-54,sv6-54,550098,singles
2026-08-23T17:19:56+02:00,,404,aspara,aspara,TWM 55,55,769229,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,70,1585,https://images.tcggo.com/tcggo/storage/1593/phione-twm-55-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1585,https://www.tcggo.com/external/tcgplayer/1585,Phione,Phione 55,0.05,0.04,6305,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Common,phione,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/phione-55,sv6-55,550099,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,TWM 58,58,769232,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,110,1586,https://images.tcggo.com/tcggo/storage/1594/cramorant-twm-58-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1586,https://www.tcggo.com/external/tcgplayer/1586,Cramorant,Cramorant 58,0.04,0.04,7564,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,cramorant,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/cramorant-58,sv6-58,550102,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,TWM 62,62,769236,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,90,1587,https://images.tcggo.com/tcggo/storage/1595/iron-bundle-twm-62-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1587,https://www.tcggo.com/external/tcgplayer/1587,Iron Bundle,Iron Bundle 62,0.03,0.03,11134,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.09,Uncommon,iron-bundle,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/iron-bundle-62,sv6-62,550106,singles
2026-08-23T17:19:56+02:00,,406,Narumi Sato,narumi-sato,TWM 59,59,769233,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,70,1588,https://images.tcggo.com/tcggo/storage/1596/finizen-twm-59-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1588,https://www.tcggo.com/external/tcgplayer/1588,Finizen,Finizen 59,0.16,0.27,1843,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,finizen,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/finizen-59,sv6-59,550103,singles
2026-08-23T17:19:56+02:00,,407,Ligton,ligton,TWM 60,60,769234,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,100,1589,https://images.tcggo.com/tcggo/storage/1597/palafin-twm-60-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1589,https://www.tcggo.com/external/tcgplayer/1589,Palafin,Palafin 60,0.18,0.24,1917,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Uncommon,palafin,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/palafin-60,sv6-60,550104,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,TWM 61,61,769235,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,340,1590,https://images.tcggo.com/tcggo/storage/1598/palafin-ex-twm-61-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1590,https://www.tcggo.com/external/tcgplayer/1590,Palafin ex,Palafin ex 61,0.64,0.66,1975,EUR,[],,,,,,,,,0.2,0.25,0.28,0.4,0.4,0.2,0.5,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.63,0.69,Double Rare,palafin-ex,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/palafin-ex-61,sv6-61,550105,singles
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,TWM 63,63,769237,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,130,1591,https://images.tcggo.com/tcggo/storage/1599/walking-wake-twm-63-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1591,https://www.tcggo.com/external/tcgplayer/1591,Walking Wake,Walking Wake 63,0.08,0.08,7488,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.17,rare,walking-wake,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/walking-wake-63,sv6-63,550107,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,TWM 64,64,769238,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,210,1592,https://images.tcggo.com/tcggo/storage/1600/wellspring-mask-ogerpon-ex-twm-64-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1592,https://www.tcggo.com/external/tcgplayer/1592,Wellspring Mask Ogerpon ex,Wellspring Mask Ogerpon ex 64,0.93,0.89,1438,EUR,[],,,,,,,,,0.39,0.49,0.49,0.8,0.8,0.5,0.5,0.5,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.68,0.83,Double Rare,wellspring-mask-ogerpon-ex,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/wellspring-mask-ogerpon-ex-64,sv6-64,550108,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,TWM 65,65,769239,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1593,https://images.tcggo.com/tcggo/storage/1601/zapdos-twm-65-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1593,https://www.tcggo.com/external/tcgplayer/1593,Zapdos,Zapdos 65,0.1,0.08,7500,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.17,rare,zapdos,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/zapdos-65,sv6-65,550109,singles
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,TWM 66,66,769240,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,60,1594,https://images.tcggo.com/tcggo/storage/1602/shinx-twm-66-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1594,https://www.tcggo.com/external/tcgplayer/1594,Shinx,Shinx 66,0.03,0.03,12030,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.1,Common,shinx,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/shinx-66,sv6-66,550110,singles
2026-08-23T17:19:56+02:00,,388,Takumi Wada,takumi-wada,TWM 67,67,769241,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,90,1595,https://images.tcggo.com/tcggo/storage/1603/luxio-twm-67-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1595,https://www.tcggo.com/external/tcgplayer/1595,Luxio,Luxio 67,0.04,0.04,7223,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Common,luxio,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/luxio-67,sv6-67,550111,singles
2026-08-23T17:19:56+02:00,,410,Shimaris Yukichi,shimaris-yukichi,TWM 69,69,769243,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,60,1596,https://images.tcggo.com/tcggo/storage/1604/emolga-twm-69-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1596,https://www.tcggo.com/external/tcgplayer/1596,Emolga,Emolga 69,0.03,0.04,12500,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,emolga,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/emolga-69,sv6-69,550113,singles
2026-08-23T17:19:56+02:00,,411,PLANETA Yamashita,planeta-yamashita,TWM 68,68,769242,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,310,1597,https://images.tcggo.com/tcggo/storage/1605/luxray-ex-twm-68-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1597,https://www.tcggo.com/external/tcgplayer/1597,Luxray ex,Luxray ex 68,0.64,0.59,1962,EUR,[],,,,,,,,,0.2,0.29,0.4,0.4,0.4,0.2,0.5,0.5,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.58,0.68,Double Rare,luxray-ex,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/luxray-ex-68,sv6-68,550112,singles
2026-08-23T17:19:56+02:00,,412,Taiga Kayama,taiga-kayama,TWM 70,70,769244,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,60,1598,https://images.tcggo.com/tcggo/storage/1606/helioptile-twm-70-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1598,https://www.tcggo.com/external/tcgplayer/1598,Helioptile,Helioptile 70,0.03,0.02,12630,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,helioptile,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/helioptile-70,sv6-70,550114,singles
2026-08-23T17:19:56+02:00,,413,Atsuya Uki,atsuya-uki,TWM 71,71,769245,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,100,1599,https://images.tcggo.com/tcggo/storage/1607/heliolisk-twm-71-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1599,https://www.tcggo.com/external/tcgplayer/1599,Heliolisk,Heliolisk 71,0.03,0.03,7869,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,heliolisk,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/heliolisk-71,sv6-71,550115,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,TWM 72,72,769246,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,70,1600,https://images.tcggo.com/tcggo/storage/1608/morpeko-twm-72-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1600,https://www.tcggo.com/external/tcgplayer/1600,Morpeko,Morpeko 72,0.05,0.04,9463,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,morpeko,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/morpeko-72,sv6-72,550116,singles
2026-08-23T17:19:56+02:00,,415,nisimono,nisimono,TWM 73,73,769247,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,50,1601,https://images.tcggo.com/tcggo/storage/1609/tadbulb-twm-73-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1601,https://www.tcggo.com/external/tcgplayer/1601,Tadbulb,Tadbulb 73,0.03,0.03,12909,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,tadbulb,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/tadbulb-73,sv6-73,550117,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,TWM 74,74,769248,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,140,1602,https://images.tcggo.com/tcggo/storage/1610/bellibolt-twm-74-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1602,https://www.tcggo.com/external/tcgplayer/1602,Bellibolt,Bellibolt 74,0.03,0.03,13563,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,bellibolt,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/bellibolt-74,sv6-74,550118,singles
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,TWM 75,75,769249,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,60,1603,https://images.tcggo.com/tcggo/storage/1611/wattrel-twm-75-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1603,https://www.tcggo.com/external/tcgplayer/1603,Wattrel,Wattrel 75,0.05,0.04,11706,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.09,Common,wattrel,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/wattrel-75,sv6-75,550119,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,TWM 76,76,769250,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,120,1604,https://images.tcggo.com/tcggo/storage/1612/kilowattrel-twm-76-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1604,https://www.tcggo.com/external/tcgplayer/1604,Kilowattrel,Kilowattrel 76,0.03,0.03,14209,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Uncommon,kilowattrel,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/kilowattrel-76,sv6-76,550120,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,TWM 77,77,769251,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,230,1605,https://images.tcggo.com/tcggo/storage/1613/iron-thorns-ex-twm-77-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1605,https://www.tcggo.com/external/tcgplayer/1605,Iron Thorns ex,Iron Thorns ex 77,0.65,0.6,2056,EUR,[],,,,,,,,,0.02,0.3,0.3,0.49,0.49,0.02,0.44,0.44,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.53,0.71,Double Rare,iron-thorns-ex,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/iron-thorns-ex-77,sv6-77,550121,singles
2026-08-23T17:19:56+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,TWM 78,78,769252,167,226,TWM,Pokémon,pokemon,12,https://images.tcggo.com/tcggo/storage/1535/twilight-masquerade-logo.png,Twilight Masquerade,EUR,937.31,EUR,1178.43,2024-05-24,1,Scarlet & Violet,scarlet-violet,twilight-masquerade,60,1606,https://images.tcggo.com/tcggo/storage/1614/clefairy-twm-78-twilight-masquerade-pokemon.png,https://www.tcggo.com/external/cm/1606,https://www.tcggo.com/external/tcgplayer/1606,Clefairy,Clefairy 78,0.04,0.03,10991,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.11,Common,clefairy,Pokémon,https://www.tcggo.com/pokemon/twilight-masquerade/clefairy-78,sv6-78,550122,singles
