captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,LOR 126,126,674139,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,130,4224,https://images.tcggo.com/tcggo/storage/4249/bronzong-lor-126-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4224,https://www.tcggo.com/external/tcgplayer/4224,Bronzong,Bronzong 126,0.03,0.03,9292,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.1,Uncommon,bronzong,Pokémon,https://www.tcggo.com/pokemon/lost-origin/bronzong-126,swsh11-126,284042,singles,
2026-08-23T17:19:56+02:00,,437,Shigenori Negishi,shigenori-negishi,LOR 127,127,674140,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,100,4225,https://images.tcggo.com/tcggo/storage/4250/galarian-stunfisk-lor-127-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4225,https://www.tcggo.com/external/tcgplayer/4225,Galarian Stunfisk,Galarian Stunfisk 127,0.04,0.04,7834,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.1,Uncommon,galarian-stunfisk,Pokémon,https://www.tcggo.com/pokemon/lost-origin/galarian-stunfisk-127,swsh11-127,284044,singles,
2026-08-23T17:19:56+02:00,,148,Rianti Hidayat,rianti-hidayat,LOR 128,128,674141,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,90,4226,https://images.tcggo.com/tcggo/storage/4251/magearna-lor-128-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4226,https://www.tcggo.com/external/tcgplayer/4226,Magearna,Magearna 128,0.09,0.08,4087,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.15,rare,magearna,Pokémon,https://www.tcggo.com/pokemon/lost-origin/magearna-128,swsh11-128,284045,singles,
2026-08-23T17:19:56+02:00,,411,PLANETA Yamashita,planeta-yamashita,LOR 129,129,674142,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,200,4227,https://images.tcggo.com/tcggo/storage/4252/galarian-perrserker-v-lor-129-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4227,https://www.tcggo.com/external/tcgplayer/4227,Galarian Perrserker V,Galarian Perrserker V 129,0.65,0.67,2149,EUR,[],,,,,,,,,0.2,0.1,0.1,0.5,0.5,0.2,0.45,0.45,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.61,0.83,Rare Holo V,galarian-perrserker-v,Pokémon,https://www.tcggo.com/pokemon/lost-origin/galarian-perrserker-v-129,swsh11-129,284047,singles,
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,LOR 130,130,670816,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,220,4228,https://images.tcggo.com/tcggo/storage/4253/giratina-v-lor-130-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4228,https://www.tcggo.com/external/tcgplayer/4228,Giratina V,Giratina V 130,1.33,1.61,960,EUR,[],,,,,,,,,0.69,0.95,0.95,0.99,0.99,0.69,1,1,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.6,1.34,Rare Holo V,giratina-v,Pokémon,https://www.tcggo.com/pokemon/lost-origin/giratina-v-130,swsh11-130,284050,singles,
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,LOR 131,131,674143,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,280,4229,https://images.tcggo.com/tcggo/storage/4254/giratina-vstar-lor-131-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4229,https://www.tcggo.com/external/tcgplayer/4229,Giratina VSTAR,Giratina VSTAR 131,1.75,1.65,782,EUR,,,,,,,177,,,0.99,1,1,2,2,0.99,1,1,0.89,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.1,2.14,Rare Holo VSTAR,giratina-vstar,Pokémon,https://www.tcggo.com/pokemon/lost-origin/giratina-vstar-131,swsh11-131,284051,singles,
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,LOR 132,132,674144,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,60,4230,https://images.tcggo.com/tcggo/storage/4255/goomy-lor-132-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4230,https://www.tcggo.com/external/tcgplayer/4230,Goomy,Goomy 132,0.03,0.04,16031,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.12,Common,goomy,Pokémon,https://www.tcggo.com/pokemon/lost-origin/goomy-132,swsh11-132,284053,singles,
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,LOR 133,133,674145,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,90,4231,https://images.tcggo.com/tcggo/storage/4256/hisuian-sliggoo-lor-133-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4231,https://www.tcggo.com/external/tcgplayer/4231,Hisuian Sliggoo,Hisuian Sliggoo 133,0.03,0.05,8768,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.13,Uncommon,hisuian-sliggoo,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-sliggoo-133,swsh11-133,284054,singles,
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,LOR 134,134,670817,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,160,4232,https://images.tcggo.com/tcggo/storage/4257/hisuian-goodra-lor-134-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4232,https://www.tcggo.com/external/tcgplayer/4232,Hisuian Goodra,Hisuian Goodra 134,0.25,0.22,2347,EUR,[],,,,,,,,,0.02,0.04,0.04,0.02,0.02,0.02,0.1,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.26,Rare Holo,hisuian-goodra,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-goodra-134,swsh11-134,284055,singles,
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,LOR 135,135,674146,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,220,4233,https://images.tcggo.com/tcggo/storage/4258/hisuian-goodra-v-lor-135-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4233,https://www.tcggo.com/external/tcgplayer/4233,Hisuian Goodra V,Hisuian Goodra V 135,0.58,0.66,2727,EUR,[],,,,,,,,,0.09,0.19,0.19,0.3,0.3,0.09,0.4,0.4,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.59,0.85,Rare Holo V,hisuian-goodra-v,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-goodra-v-135,swsh11-135,284058,singles,
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,LOR 136,136,670818,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,270,4234,https://images.tcggo.com/tcggo/storage/4259/hisuian-goodra-vstar-lor-136-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4234,https://www.tcggo.com/external/tcgplayer/4234,Hisuian Goodra VSTAR,Hisuian Goodra VSTAR 136,0.83,0.89,1341,EUR,[],,,,,,,,,0.25,0.49,0.49,0.6,0.6,0.25,0.76,0.76,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.12,1.32,Rare Holo VSTAR,hisuian-goodra-vstar,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-goodra-vstar-136,swsh11-136,284059,singles,
2026-08-23T17:19:56+02:00,,526,Saki Hayashiro,saki-hayashiro,LOR 137,137,674147,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,210,4235,https://images.tcggo.com/tcggo/storage/4260/pidgeot-v-lor-137-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4235,https://www.tcggo.com/external/tcgplayer/4235,Pidgeot V,Pidgeot V 137,0.87,0.92,1650,EUR,[],,,,,,,,,0.2,0.39,0.39,0.45,0.45,0.2,0.1,0.45,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.6,0.85,Rare Holo V,pidgeot-v,Pokémon,https://www.tcggo.com/pokemon/lost-origin/pidgeot-v-137,swsh11-137,284060,singles,
2026-08-23T17:19:56+02:00,,524,KIYOTAKA OSHIYAMA,kiyotaka-oshiyama,LOR 138,138,674148,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,110,4236,https://images.tcggo.com/tcggo/storage/4261/lickitung-lor-138-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4236,https://www.tcggo.com/external/tcgplayer/4236,Lickitung,Lickitung 138,0.03,0.03,9808,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.1,Common,lickitung,Pokémon,https://www.tcggo.com/pokemon/lost-origin/lickitung-138,swsh11-138,284061,singles,
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,LOR 139,139,674149,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,140,4237,https://images.tcggo.com/tcggo/storage/4262/lickilicky-lor-139-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4237,https://www.tcggo.com/external/tcgplayer/4237,Lickilicky,Lickilicky 139,0.04,0.06,7034,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.15,Uncommon,lickilicky,Pokémon,https://www.tcggo.com/pokemon/lost-origin/lickilicky-139,swsh11-139,284062,singles,
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,LOR 140,140,282728,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,60,4238,https://images.tcggo.com/tcggo/storage/4263/porygon-lor-140-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4238,https://www.tcggo.com/external/tcgplayer/4238,Porygon,Porygon 140,0.03,0.04,11032,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,Common,porygon,Pokémon,https://www.tcggo.com/pokemon/lost-origin/porygon-140,swsh11-140,284063,singles,
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,LOR 141,141,674151,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,90,4239,https://images.tcggo.com/tcggo/storage/4264/porygon2-lor-141-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4239,https://www.tcggo.com/external/tcgplayer/4239,Porygon2,Porygon2 141,0.03,0.04,9790,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.11,Uncommon,porygon2,Pokémon,https://www.tcggo.com/pokemon/lost-origin/porygon2-141,swsh11-141,284064,singles,
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,LOR 142,142,674152,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,150,4240,https://images.tcggo.com/tcggo/storage/4265/porygon-z-lor-142-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4240,https://www.tcggo.com/external/tcgplayer/4240,Porygon-Z,Porygon-Z 142,0.1,0.1,3675,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.17,rare,porygon-z,Pokémon,https://www.tcggo.com/pokemon/lost-origin/porygon-z-142,swsh11-142,284066,singles,
2026-08-23T17:19:56+02:00,,507,0313,0313,LOR 143,143,674153,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,150,4241,https://images.tcggo.com/tcggo/storage/4266/snorlax-lor-143-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4241,https://www.tcggo.com/external/tcgplayer/4241,Snorlax,Snorlax 143,0.71,0.6,641,EUR,[],,,,,,,,,0.02,0.25,0.25,0.1,0.1,0.02,0.2,0.2,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.16,1,Rare Holo,snorlax,Pokémon,https://www.tcggo.com/pokemon/lost-origin/snorlax-143-1,swsh11-143,284068,singles,
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,LOR 144,144,674154,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,60,4242,https://images.tcggo.com/tcggo/storage/4267/aipom-lor-144-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4242,https://www.tcggo.com/external/tcgplayer/4242,Aipom,Aipom 144,0.03,0.03,10140,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Common,aipom,Pokémon,https://www.tcggo.com/pokemon/lost-origin/aipom-144,swsh11-144,284070,singles,
2026-08-23T17:19:56+02:00,,460,Atsushi Furusawa,atsushi-furusawa,LOR 145,145,674155,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,90,4243,https://images.tcggo.com/tcggo/storage/4268/ambipom-lor-145-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4243,https://www.tcggo.com/external/tcgplayer/4243,Ambipom,Ambipom 145,0.03,0.03,7644,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Uncommon,ambipom,Pokémon,https://www.tcggo.com/pokemon/lost-origin/ambipom-145,swsh11-145,284071,singles,
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,LOR 146,146,674156,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,210,4244,https://images.tcggo.com/tcggo/storage/4269/hisuian-zoroark-v-lor-146-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4244,https://www.tcggo.com/external/tcgplayer/4244,Hisuian Zoroark V,Hisuian Zoroark V 146,0.72,0.76,1787,EUR,[],,,,,,,,,0.15,0.3,0.3,0.4,0.4,0.15,0.49,0.49,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.76,0.85,Rare Holo V,hisuian-zoroark-v,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-zoroark-v-146,swsh11-146,284074,singles,
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,LOR 147,147,670819,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,270,4245,https://images.tcggo.com/tcggo/storage/4270/hisuian-zoroark-vstar-lor-147-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4245,https://www.tcggo.com/external/tcgplayer/4245,Hisuian Zoroark VSTAR,Hisuian Zoroark VSTAR 147,1.06,1.13,1245,EUR,[],,,,,,,,,0.4,0.65,0.65,0.9,0.9,0.4,1,1,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.15,1.28,Rare Holo VSTAR,hisuian-zoroark-vstar,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-zoroark-vstar-147,swsh11-147,282256,singles,
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,LOR 148,148,674157,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,130,4246,https://images.tcggo.com/tcggo/storage/4271/bouffalant-lor-148-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4246,https://www.tcggo.com/external/tcgplayer/4246,Bouffalant,Bouffalant 148,0.07,0.07,3588,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.15,rare,bouffalant,Pokémon,https://www.tcggo.com/pokemon/lost-origin/bouffalant-148,swsh11-148,284075,singles,
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,LOR 149,149,674158,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,100,4247,https://images.tcggo.com/tcggo/storage/4272/komala-lor-149-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4247,https://www.tcggo.com/external/tcgplayer/4247,Komala,Komala 149,0.03,0.03,8878,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.11,Uncommon,komala,Pokémon,https://www.tcggo.com/pokemon/lost-origin/komala-149,swsh11-149,284077,singles,
2026-08-23T17:19:56+02:00,,438,Miki Tanaka,miki-tanaka,LOR 150,150,674159,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,60,4248,https://images.tcggo.com/tcggo/storage/4273/skwovet-lor-150-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4248,https://www.tcggo.com/external/tcgplayer/4248,Skwovet,Skwovet 150,0.02,0.02,11197,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Common,skwovet,Pokémon,https://www.tcggo.com/pokemon/lost-origin/skwovet-150,swsh11-150,284078,singles,
2026-08-23T17:19:56+02:00,,503,sui,sui,LOR 151,151,674160,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,130,4249,https://images.tcggo.com/tcggo/storage/4274/greedent-lor-151-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4249,https://www.tcggo.com/external/tcgplayer/4249,Greedent,Greedent 151,0.08,0.05,4059,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.17,rare,greedent,Pokémon,https://www.tcggo.com/pokemon/lost-origin/greedent-151,swsh11-151,284079,singles,
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,LOR 152,152,674161,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,0,4250,https://images.tcggo.com/tcggo/storage/4275/arc-phone-lor-152-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4250,https://www.tcggo.com/external/tcgplayer/4250,Arc Phone,Arc Phone 152,0.03,0.03,11020,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.12,Uncommon,arc-phone,Trainer,https://www.tcggo.com/pokemon/lost-origin/arc-phone-152,swsh11-152,284082,singles,
