captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.ars.10.median_price,prices.ebay.graded.ars.10.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,CRZ 49,49,691766,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3672,https://images.tcggo.com/tcggo/storage/3691/helioptile-crz-49-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3672,https://www.tcggo.com/external/tcgplayer/3672,Helioptile,Helioptile 49,0.03,0.04,13331,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.09,Common,helioptile,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/helioptile-49,swsh12pt5-49,478158,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,CRZ 50,50,691767,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3673,https://images.tcggo.com/tcggo/storage/3692/heliolisk-crz-50-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3673,https://www.tcggo.com/external/tcgplayer/3673,Heliolisk,Heliolisk 50,0.09,0.11,3048,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,rare,heliolisk,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/heliolisk-50,swsh12pt5-50,478160,singles
2026-08-23T17:19:56+02:00,,482,Mizue,mizue,CRZ 51,51,691768,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,90,3674,https://images.tcggo.com/tcggo/storage/3693/radiant-charjabug-crz-51-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3674,https://www.tcggo.com/external/tcgplayer/3674,Radiant Charjabug,Radiant Charjabug 51,0.58,0.48,2495,EUR,[],,,,,,,,,,0.05,0.1,0.1,0.05,0.05,0.05,0.09,0.09,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.63,0.44,Radiant Rare,radiant-charjabug,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/radiant-charjabug-51,swsh12pt5-51,477055,singles
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,CRZ 52,52,691769,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3675,https://images.tcggo.com/tcggo/storage/3694/zeraora-crz-52-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3675,https://www.tcggo.com/external/tcgplayer/3675,Zeraora,Zeraora 52,0.12,0.19,3630,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.14,rare,zeraora,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zeraora-52,swsh12pt5-52,478162,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,CRZ 53,53,691770,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,210,3676,https://images.tcggo.com/tcggo/storage/3695/zeraora-v-crz-53-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3676,https://www.tcggo.com/external/tcgplayer/3676,Zeraora V,Zeraora V 53,1.08,0.97,923,EUR,[],,,,,,,,,,0.5,0.5,0.5,0.8,0.8,0.5,1,1,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.74,0.85,Rare Holo V,zeraora-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zeraora-v-53,swsh12pt5-53,478164,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,CRZ 54,54,691771,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,320,3677,https://images.tcggo.com/tcggo/storage/3696/zeraora-vmax-crz-54-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3677,https://www.tcggo.com/external/tcgplayer/3677,Zeraora VMAX,Zeraora VMAX 54,2.82,3.02,312,EUR,[],,,,,,,,,,1.9,1.99,1.99,2,2,1.9,4,4,1.24,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.56,2.05,Rare Holo VMAX,zeraora-vmax,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zeraora-vmax-54,swsh12pt5-54,478168,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,CRZ 55,55,691772,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,270,3678,https://images.tcggo.com/tcggo/storage/3697/zeraora-vstar-crz-55-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3678,https://www.tcggo.com/external/tcgplayer/3678,Zeraora VSTAR,Zeraora VSTAR 55,2.44,2.52,354,EUR,[],,,,,,,,,,1.39,1.5,1.5,2.5,2.5,1.39,1.5,1.5,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.43,1.57,Rare Holo VSTAR,zeraora-vstar,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/zeraora-vstar-55,swsh12pt5-55,478169,singles
2026-08-23T17:19:56+02:00,,360,Saya Tsuruta,saya-tsuruta,CRZ 56,56,691773,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,80,3679,https://images.tcggo.com/tcggo/storage/3698/pincurchin-crz-56-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3679,https://www.tcggo.com/external/tcgplayer/3679,Pincurchin,Pincurchin 56,0.03,0.05,10779,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.1,Uncommon,pincurchin,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/pincurchin-56,swsh12pt5-56,478170,singles
2026-08-23T17:19:56+02:00,,546,zig,zig,CRZ 57,57,691774,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3680,https://images.tcggo.com/tcggo/storage/3699/exeggcute-crz-57-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3680,https://www.tcggo.com/external/tcgplayer/3680,Exeggcute,Exeggcute 57,0.03,0.03,13189,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.09,Common,exeggcute,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/exeggcute-57,swsh12pt5-57,478171,singles
2026-08-23T17:19:56+02:00,,364,Toshinao Aoki,toshinao-aoki,CRZ 58,58,691775,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,130,3681,https://images.tcggo.com/tcggo/storage/3700/exeggutor-crz-58-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3681,https://www.tcggo.com/external/tcgplayer/3681,Exeggutor,Exeggutor 58,0.17,0.27,3075,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.15,rare,exeggutor,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/exeggutor-58,swsh12pt5-58,478172,singles
2026-08-23T17:19:56+02:00,,460,Atsushi Furusawa,atsushi-furusawa,CRZ 59,59,691776,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,130,3682,https://images.tcggo.com/tcggo/storage/3701/mewtwo-crz-59-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3682,https://www.tcggo.com/external/tcgplayer/3682,Mewtwo,Mewtwo 59,1.47,1.41,345,EUR,[],,,,,,,,,,0.99,0.9,1.34,0.1,0.1,0.99,1.5,1.5,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.95,1.16,Rare Holo,mewtwo,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/mewtwo-59-1,swsh12pt5-59,478173,singles
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,CRZ 60,60,691777,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,180,3683,https://images.tcggo.com/tcggo/storage/3702/mew-v-crz-60-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3683,https://www.tcggo.com/external/tcgplayer/3683,Mew V,Mew V 60,4.28,4.01,286,EUR,[],,,,,,,,,,3.5,3.99,3.99,3.5,3.5,3.5,3.8,3.8,1.17,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.28,3.84,Rare Holo V,mew-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/mew-v-60,swsh12pt5-60,478175,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,CRZ 61,61,691778,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,90,3684,https://images.tcggo.com/tcggo/storage/3703/girafarig-crz-61-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3684,https://www.tcggo.com/external/tcgplayer/3684,Girafarig,Girafarig 61,0.03,0.03,10850,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.09,Uncommon,girafarig,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/girafarig-61,swsh12pt5-61,478177,singles
2026-08-23T17:19:56+02:00,,406,Narumi Sato,narumi-sato,CRZ 62,62,691779,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,90,3685,https://images.tcggo.com/tcggo/storage/3704/lunatone-crz-62-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3685,https://www.tcggo.com/external/tcgplayer/3685,Lunatone,Lunatone 62,0.03,0.04,10490,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.09,Uncommon,lunatone,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/lunatone-62,swsh12pt5-62,478179,singles
2026-08-23T17:19:56+02:00,,429,DOM,dom,CRZ 63,63,691780,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,90,3686,https://images.tcggo.com/tcggo/storage/3705/dusclops-crz-63-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3686,https://www.tcggo.com/external/tcgplayer/3686,Dusclops,Dusclops 63,0.04,0.06,11171,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.09,Uncommon,dusclops,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/dusclops-63,swsh12pt5-63,478180,singles
2026-08-23T17:19:56+02:00,,360,Saya Tsuruta,saya-tsuruta,CRZ 64,64,691781,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,110,3687,https://images.tcggo.com/tcggo/storage/3707/tapu-lele-crz-64-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3687,https://www.tcggo.com/external/tcgplayer/3687,Tapu Lele,Tapu Lele 64,0.42,0.53,983,EUR,[],,,,,,,,,,0.05,0.1,0.12,0.15,0.15,0.05,0.05,0.05,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.4,0.27,Rare Holo,tapu-lele,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/tapu-lele-64,swsh12pt5-64,478183,singles
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,CRZ 65,65,691782,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,200,3688,https://images.tcggo.com/tcggo/storage/3706/hatterene-v-crz-65-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3688,https://www.tcggo.com/external/tcgplayer/3688,Hatterene V,Hatterene V 65,0.89,0.76,949,EUR,[],,,,,,,,,,0.35,0.39,0.39,0.5,0.5,0.35,0.8,0.8,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.74,0.85,Rare Holo V,hatterene-v,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/hatterene-v-65,swsh12pt5-65,478185,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,CRZ 66,66,691783,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,320,3689,https://images.tcggo.com/tcggo/storage/3708/hatterene-vmax-crz-66-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3689,https://www.tcggo.com/external/tcgplayer/3689,Hatterene VMAX,Hatterene VMAX 66,1.55,1.35,546,EUR,[],,,,,,,,,,1,1,1,0.99,0.99,1,2,2,0.48,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.59,1.71,Rare Holo VMAX,hatterene-vmax,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/hatterene-vmax-66,swsh12pt5-66,477468,singles
2026-08-23T17:19:56+02:00,,535,Jiro Sasumo,jiro-sasumo,CRZ 67,67,691785,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3690,https://images.tcggo.com/tcggo/storage/3709/enamorus-crz-67-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3690,https://www.tcggo.com/external/tcgplayer/3690,Enamorus,Enamorus 67,0.12,0.16,3347,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.16,rare,enamorus,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/enamorus-67,swsh12pt5-67,478189,singles
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,CRZ 68,68,691786,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,110,3691,https://images.tcggo.com/tcggo/storage/3710/graveler-crz-68-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3691,https://www.tcggo.com/external/tcgplayer/3691,Graveler,Graveler 68,0.04,0.05,10214,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,graveler,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/graveler-68,swsh12pt5-68,478193,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,CRZ 69,69,691787,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,90,3692,https://images.tcggo.com/tcggo/storage/3711/solrock-crz-69-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3692,https://www.tcggo.com/external/tcgplayer/3692,Solrock,Solrock 69,0.03,0.04,10628,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.09,Uncommon,solrock,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/solrock-69,swsh12pt5-69,478195,singles
2026-08-23T17:19:56+02:00,,534,Nagomi Nijo,nagomi-nijo,CRZ 70,70,691788,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3693,https://images.tcggo.com/tcggo/storage/3712/baltoy-crz-70-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3693,https://www.tcggo.com/external/tcgplayer/3693,Baltoy,Baltoy 70,0.03,0.04,13490,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.09,Common,baltoy,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/baltoy-70,swsh12pt5-70,478197,singles
2026-08-23T17:19:56+02:00,,398,Taira Akitsu,taira-akitsu,CRZ 71,71,691789,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3694,https://images.tcggo.com/tcggo/storage/3713/riolu-crz-71-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3694,https://www.tcggo.com/external/tcgplayer/3694,Riolu,Riolu 71,0.03,0.05,13068,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.1,Common,riolu,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/riolu-71,swsh12pt5-71,478199,singles
2026-08-23T17:19:56+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,CRZ 72,72,691790,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,70,3695,https://images.tcggo.com/tcggo/storage/3714/pancham-crz-72-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3695,https://www.tcggo.com/external/tcgplayer/3695,Pancham,Pancham 72,0.03,0.03,12997,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.09,Common,pancham,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/pancham-72,swsh12pt5-72,478201,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,CRZ 73,73,691791,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,60,3696,https://images.tcggo.com/tcggo/storage/3715/rockruff-crz-73-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3696,https://www.tcggo.com/external/tcgplayer/3696,Rockruff,Rockruff 73,0.03,0.03,12970,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.39,0.11,Common,rockruff,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/rockruff-73,swsh12pt5-73,478204,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,CRZ 74,74,691792,159,160,CRZ,Pokémon,pokemon,21,https://images.tcggo.com/tcggo/storage/3641/crown-zenith-logo.png,Crown Zenith,EUR,2208.81,EUR,1760.77,2023-01-20,2,Sword & Shield,sword-shield,crown-zenith,120,3697,https://images.tcggo.com/tcggo/storage/3716/lycanroc-crz-74-crown-zenith-pokemon.png,https://www.tcggo.com/external/cm/3697,https://www.tcggo.com/external/tcgplayer/3697,Lycanroc,Lycanroc 74,0.07,0.1,3717,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.15,rare,lycanroc,Pokémon,https://www.tcggo.com/pokemon/crown-zenith/lycanroc-74,swsh12pt5-74,478207,singles
