captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,148,Rianti Hidayat,rianti-hidayat,SCR 54,54,785908,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,80,1309,https://images.tcggo.com/tcggo/storage/1313/togedemaru-scr-54-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1309,https://www.tcggo.com/external/tcgplayer/1309,Togedemaru,Togedemaru 54,0.03,0.03,14068,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,togedemaru,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/togedemaru-54,sv7-54,567280,singles
2026-08-23T17:19:56+02:00,528,Natsumi Yoshida,natsumi-yoshida,SCR 56,56,785910,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,40,1310,https://images.tcggo.com/tcggo/storage/1314/pawmi-scr-56-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1310,https://www.tcggo.com/external/tcgplayer/1310,Pawmi,Pawmi 56,0.04,0.03,9487,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Common,pawmi,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/pawmi-56,sv7-56,567282,singles
2026-08-23T17:19:56+02:00,385,Teeziro,teeziro,SCR 57,57,785911,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,80,1311,https://images.tcggo.com/tcggo/storage/1315/slowpoke-scr-57-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1311,https://www.tcggo.com/external/tcgplayer/1311,Slowpoke,Slowpoke 57,0.26,0.38,511,EUR,[],,,,,,,,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.95,0.19,Common,slowpoke,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/slowpoke-57,sv7-57,567283,singles
2026-08-23T17:19:56+02:00,431,Tetsu Kayama,tetsu-kayama,SCR 58,58,785912,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,120,1312,https://images.tcggo.com/tcggo/storage/1316/slowking-scr-58-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1312,https://www.tcggo.com/external/tcgplayer/1312,Slowking,Slowking 58,0.11,0.08,6400,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.34,0.13,Uncommon,slowking,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/slowking-58,sv7-58,567284,singles
2026-08-23T17:19:56+02:00,454,kantaro,kantaro,SCR 59,59,785913,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,130,1313,https://images.tcggo.com/tcggo/storage/1317/mewtwo-scr-59-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1313,https://www.tcggo.com/external/tcgplayer/1313,Mewtwo,Mewtwo 59,0.09,0.05,7572,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,0.21,Uncommon,mewtwo,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/mewtwo-59,sv7-59,567285,singles
2026-08-23T17:19:56+02:00,438,Miki Tanaka,miki-tanaka,SCR 60,60,785914,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1314,https://images.tcggo.com/tcggo/storage/1318/drifloon-scr-60-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1314,https://www.tcggo.com/external/tcgplayer/1314,Drifloon,Drifloon 60,0.03,0.03,11047,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Common,drifloon,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/drifloon-60,sv7-60,567286,singles
2026-08-23T17:19:56+02:00,381,sowsow,sowsow,SCR 61,61,785915,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,130,1315,https://images.tcggo.com/tcggo/storage/1319/drifblim-scr-61-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1315,https://www.tcggo.com/external/tcgplayer/1315,Drifblim,Drifblim 61,0.03,0.04,11588,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Uncommon,drifblim,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/drifblim-61,sv7-61,567287,singles
2026-08-23T17:19:56+02:00,529,aoki,aoki,SCR 62,62,785916,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1316,https://images.tcggo.com/tcggo/storage/1320/yamask-scr-62-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1316,https://www.tcggo.com/external/tcgplayer/1316,Yamask,Yamask 62,0.03,0.03,7979,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.09,Common,yamask,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/yamask-62,sv7-62,567288,singles
2026-08-23T17:19:56+02:00,391,saino misaki,saino-misaki,SCR 63,63,785917,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1317,https://images.tcggo.com/tcggo/storage/1321/comfey-scr-63-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1317,https://www.tcggo.com/external/tcgplayer/1317,Comfey,Comfey 63,0.03,0.03,9435,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.11,Common,comfey,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/comfey-63,sv7-63,567289,singles
2026-08-23T17:19:56+02:00,394,OKACHEKE,okacheke,SCR 64,64,785918,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1318,https://images.tcggo.com/tcggo/storage/1322/milcery-scr-64-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1318,https://www.tcggo.com/external/tcgplayer/1318,Milcery,Milcery 64,0.04,0.05,7841,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.1,Common,milcery,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/milcery-64,sv7-64,567290,singles
2026-08-23T17:19:56+02:00,528,Natsumi Yoshida,natsumi-yoshida,SCR 65,65,785919,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,110,1319,https://images.tcggo.com/tcggo/storage/1323/alcremie-scr-65-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1319,https://www.tcggo.com/external/tcgplayer/1319,Alcremie,Alcremie 65,0.09,0.04,8613,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.17,rare,alcremie,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/alcremie-65,sv7-65,567291,singles
2026-08-23T17:19:56+02:00,406,Narumi Sato,narumi-sato,SCR 66,66,785920,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1320,https://images.tcggo.com/tcggo/storage/1324/fidough-scr-66-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1320,https://www.tcggo.com/external/tcgplayer/1320,Fidough,Fidough 66,0.04,0.05,9150,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,Common,fidough,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/fidough-66,sv7-66,567292,singles
2026-08-23T17:19:56+02:00,522,You Iribi,you-iribi,SCR 67,67,785921,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,250,1321,https://images.tcggo.com/tcggo/storage/1325/dachsbun-ex-scr-67-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1321,https://www.tcggo.com/external/tcgplayer/1321,Dachsbun ex,Dachsbun ex 67,0.85,0.93,1337,EUR,[],,,,,,,,0.39,0.44,0.44,0.39,0.39,0.39,1,1,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.93,0.85,Double Rare,dachsbun-ex,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/dachsbun-ex-67,sv7-67,567293,singles
2026-08-23T17:19:56+02:00,409,Yuu Nishida,yuu-nishida,SCR 68,68,785922,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,50,1322,https://images.tcggo.com/tcggo/storage/1326/flittle-scr-68-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1322,https://www.tcggo.com/external/tcgplayer/1322,Flittle,Flittle 68,0.04,0.04,5114,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.13,Common,flittle,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/flittle-68,sv7-68,567294,singles
2026-08-23T17:19:56+02:00,486,Ryota Murayama,ryota-murayama,SCR 69,69,785923,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,130,1323,https://images.tcggo.com/tcggo/storage/1327/espathra-scr-69-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1323,https://www.tcggo.com/external/tcgplayer/1323,Espathra,Espathra 69,0.04,0.04,3510,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.13,Common,espathra,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/espathra-69,sv7-69,567295,singles
2026-08-23T17:19:56+02:00,438,Miki Tanaka,miki-tanaka,SCR 70,70,785924,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,80,1324,https://images.tcggo.com/tcggo/storage/1328/greavard-scr-70-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1324,https://www.tcggo.com/external/tcgplayer/1324,Greavard,Greavard 70,0.03,0.03,9623,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Common,greavard,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/greavard-70,sv7-70,567296,singles
2026-08-23T17:19:56+02:00,459,GIDORA,gidora,SCR 71,71,785925,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,140,1325,https://images.tcggo.com/tcggo/storage/1329/iron-boulder-scr-71-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1325,https://www.tcggo.com/external/tcgplayer/1325,Iron Boulder,Iron Boulder 71,1.78,1.48,192,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,rare,iron-boulder,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/iron-boulder-71,sv7-71,567297,singles
2026-08-23T17:19:56+02:00,764,svlt,svlt,SCR 72,72,785926,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1326,https://images.tcggo.com/tcggo/storage/1330/cubone-scr-72-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1326,https://www.tcggo.com/external/tcgplayer/1326,Cubone,Cubone 72,0.04,0.04,8262,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,Common,cubone,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/cubone-72,sv7-72,567298,singles
2026-08-23T17:19:56+02:00,448,cochi8i,cochi8i,SCR 73,73,785927,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,120,1327,https://images.tcggo.com/tcggo/storage/1331/marowak-scr-73-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1327,https://www.tcggo.com/external/tcgplayer/1327,Marowak,Marowak 73,0.04,0.04,9663,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,marowak,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/marowak-73,sv7-73,567299,singles
2026-08-23T17:19:56+02:00,414,kodama,kodama,SCR 74,74,785928,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,100,1328,https://images.tcggo.com/tcggo/storage/1332/rhyhorn-scr-74-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1328,https://www.tcggo.com/external/tcgplayer/1328,Rhyhorn,Rhyhorn 74,0.03,0.03,9491,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,rhyhorn,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/rhyhorn-74,sv7-74,567300,singles
2026-08-23T17:19:56+02:00,518,Ryuta Fuse,ryuta-fuse,SCR 75,75,785929,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,140,1329,https://images.tcggo.com/tcggo/storage/1333/rhydon-scr-75-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1329,https://www.tcggo.com/external/tcgplayer/1329,Rhydon,Rhydon 75,0.04,0.05,4916,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Common,rhydon,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/rhydon-75,sv7-75,567301,singles
2026-08-23T17:19:56+02:00,375,Mitsuhiro Arita,mitsuhiro-arita,SCR 76,76,785930,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,200,1330,https://images.tcggo.com/tcggo/storage/1334/rhyperior-scr-76-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1330,https://www.tcggo.com/external/tcgplayer/1330,Rhyperior,Rhyperior 76,0.08,0.1,,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,rare,rhyperior,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/rhyperior-76,sv7-76,567302,singles
2026-08-23T17:19:56+02:00,472,GOTO minori,goto-minori,SCR 77,77,785931,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1331,https://images.tcggo.com/tcggo/storage/1335/meditite-scr-77-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1331,https://www.tcggo.com/external/tcgplayer/1331,Meditite,Meditite 77,0.04,0.04,3470,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.14,Common,meditite,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/meditite-77,sv7-77,567303,singles
2026-08-23T17:19:56+02:00,409,Yuu Nishida,yuu-nishida,SCR 78,78,785932,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1332,https://images.tcggo.com/tcggo/storage/1336/meditite-scr-78-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1332,https://www.tcggo.com/external/tcgplayer/1332,Meditite,Meditite 78,0.04,0.04,3413,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.11,Common,meditite,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/meditite-78,sv7-78,567304,singles
2026-08-23T17:19:56+02:00,469,Fujimoto Gold,fujimoto-gold,SCR 79,79,785933,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,110,1333,https://images.tcggo.com/tcggo/storage/1337/medicham-scr-79-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1333,https://www.tcggo.com/external/tcgplayer/1333,Medicham,Medicham 79,0.04,0.05,4940,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.11,Common,medicham,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/medicham-79,sv7-79,567305,singles
2026-08-23T17:19:56+02:00,411,PLANETA Yamashita,planeta-yamashita,SCR 80,80,785934,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,260,1334,https://images.tcggo.com/tcggo/storage/1338/medicham-ex-scr-80-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1334,https://www.tcggo.com/external/tcgplayer/1334,Medicham ex,Medicham ex 80,0.64,0.71,1802,EUR,[],,,,,,,,0.1,0.45,0.45,0.35,0.35,0.1,0.5,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.52,0.85,Double Rare,medicham-ex,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/medicham-ex-80,sv7-80,567306,singles
2026-08-23T17:19:56+02:00,377,Souichirou Gunjima,souichirou-gunjima,SCR 81,81,785935,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,70,1335,https://images.tcggo.com/tcggo/storage/1339/riolu-scr-81-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1335,https://www.tcggo.com/external/tcgplayer/1335,Riolu,Riolu 81,0.05,0.08,8875,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Common,riolu,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/riolu-81,sv7-81,567307,singles
2026-08-23T17:19:56+02:00,511,PLANETA Igarashi,planeta-igarashi,SCR 82,82,785936,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,250,1336,https://images.tcggo.com/tcggo/storage/1340/lucario-ex-scr-82-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1336,https://www.tcggo.com/external/tcgplayer/1336,Lucario ex,Lucario ex 82,0.81,0.79,1086,EUR,[],,,,,,,,0.32,0.43,0.45,0.49,0.49,0.45,0.7,0.7,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.68,0.82,Double Rare,lucario-ex,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/lucario-ex-82,sv7-82,567308,singles
2026-08-23T17:19:56+02:00,418,Kariya,kariya,SCR 83,83,785937,142,175,SCR,Pokémon,pokemon,10,https://images.tcggo.com/tcggo/storage/1257/stellar-crown-logo.png,Stellar Crown,EUR,379.37,EUR,533.58,2024-09-13,1,Scarlet & Violet,scarlet-violet,stellar-crown,60,1337,https://images.tcggo.com/tcggo/storage/1341/mienfoo-scr-83-stellar-crown-pokemon.png,https://www.tcggo.com/external/cm/1337,https://www.tcggo.com/external/tcgplayer/1337,Mienfoo,Mienfoo 83,0.03,0.03,9367,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,mienfoo,Pokémon,https://www.tcggo.com/pokemon/stellar-crown/mienfoo-83,sv7-83,567309,singles
