captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,SVI 132,132,702427,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3328,https://images.tcggo.com/tcggo/storage/3344/pawniard-svi-132-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3328,https://www.tcggo.com/external/tcgplayer/3328,Pawniard,Pawniard 132,0.04,0.04,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.1,Common,pawniard,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/pawniard-132,sv1-132,488021,singles
2026-08-23T17:19:56+02:00,,362,Naoyo Kimura,naoyo-kimura,SVI 129,129,702424,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3329,https://images.tcggo.com/tcggo/storage/3345/spiritomb-svi-129-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3329,https://www.tcggo.com/external/tcgplayer/3329,Spiritomb,Spiritomb 129,0.04,0.06,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,Uncommon,spiritomb,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/spiritomb-129,sv1-129,488017,singles
2026-08-23T17:19:56+02:00,,443,Shiburingaru,shiburingaru,SVI 130,130,702425,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3330,https://images.tcggo.com/tcggo/storage/3346/croagunk-svi-130-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3330,https://www.tcggo.com/external/tcgplayer/3330,Croagunk,Croagunk 130,0.04,0.06,,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.13,Common,croagunk,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/croagunk-130,sv1-130,487056,singles
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,SVI 131,131,702426,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,250,3331,https://images.tcggo.com/tcggo/storage/3347/toxicroak-ex-svi-131-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3331,https://www.tcggo.com/external/tcgplayer/3331,Toxicroak ex,Toxicroak ex 131,0.58,0.67,2183,EUR,[],,,,,,,,,0.02,0.28,0.28,0.3,0.3,0.02,0.49,0.49,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.5,0.85,Double Rare,toxicroak-ex,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/toxicroak-ex-131,sv1-131,488019,singles
2026-08-23T17:19:56+02:00,,456,Hideki Ishikawa,hideki-ishikawa,SVI 133,133,702428,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,120,3332,https://images.tcggo.com/tcggo/storage/3348/bisharp-svi-133-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3332,https://www.tcggo.com/external/tcgplayer/3332,Bisharp,Bisharp 133,0.05,0.04,7184,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.13,Common,bisharp,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/bisharp-133,sv1-133,488023,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,SVI 134,134,702429,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,170,3333,https://images.tcggo.com/tcggo/storage/3349/kingambit-svi-134-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3333,https://www.tcggo.com/external/tcgplayer/3333,Kingambit,Kingambit 134,18.6,18.9,252,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.15,rare,kingambit,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/kingambit-134,sv1-134,488024,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SVI 135,135,702430,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,70,3334,https://images.tcggo.com/tcggo/storage/3350/maschiff-svi-135-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3334,https://www.tcggo.com/external/tcgplayer/3334,Maschiff,Maschiff 135,0.04,0.04,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Common,maschiff,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/maschiff-135,sv1-135,488025,singles
2026-08-23T17:19:56+02:00,,382,KEIICHIRO ITO,keiichiro-ito,SVI 136,136,702431,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,80,3335,https://images.tcggo.com/tcggo/storage/3351/maschiff-svi-136-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3335,https://www.tcggo.com/external/tcgplayer/3335,Maschiff,Maschiff 136,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Common,maschiff,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/maschiff-136,sv1-136,485867,singles
2026-08-23T17:19:56+02:00,,479,Lee HyunJung,lee-hyunjung,SVI 139,139,702434,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,120,3336,https://images.tcggo.com/tcggo/storage/3352/forretress-svi-139-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3336,https://www.tcggo.com/external/tcgplayer/3336,Forretress,Forretress 139,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.1,Uncommon,forretress,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/forretress-139,sv1-139,488027,singles
2026-08-23T17:19:56+02:00,,524,KIYOTAKA OSHIYAMA,kiyotaka-oshiyama,SVI 137,137,702432,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,130,3337,https://images.tcggo.com/tcggo/storage/3353/mabosstiff-svi-137-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3337,https://www.tcggo.com/external/tcgplayer/3337,Mabosstiff,Mabosstiff 137,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.12,Uncommon,mabosstiff,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/mabosstiff-137,sv1-137,485871,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,SVI 138,138,702433,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,110,3338,https://images.tcggo.com/tcggo/storage/3354/bombirdier-svi-138-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3338,https://www.tcggo.com/external/tcgplayer/3338,Bombirdier,Bombirdier 138,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.12,Uncommon,bombirdier,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/bombirdier-138,sv1-138,488026,singles
2026-08-23T17:19:56+02:00,,521,Shin Nagasawa,shin-nagasawa,SVI 140,140,702435,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3339,https://images.tcggo.com/tcggo/storage/3355/varoom-svi-140-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3339,https://www.tcggo.com/external/tcgplayer/3339,Varoom,Varoom 140,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Common,varoom,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/varoom-140,sv1-140,488028,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,SVI 142,142,702437,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,140,3340,https://images.tcggo.com/tcggo/storage/3356/revavroom-svi-142-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3340,https://www.tcggo.com/external/tcgplayer/3340,Revavroom,Revavroom 142,0.05,0.05,8884,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.15,rare,revavroom,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/revavroom-142,sv1-142,488030,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,SVI 141,141,702436,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,80,3341,https://images.tcggo.com/tcggo/storage/3357/varoom-svi-141-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3341,https://www.tcggo.com/external/tcgplayer/3341,Varoom,Varoom 141,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.12,Common,varoom,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/varoom-141,sv1-141,488029,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SVI 143,143,702439,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,220,3342,https://images.tcggo.com/tcggo/storage/3358/iron-treads-ex-svi-143-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3342,https://www.tcggo.com/external/tcgplayer/3342,Iron Treads ex,Iron Treads ex 143,0.5,0.54,2494,EUR,[],,,,,,,,,0.05,0.1,0.1,0.2,0.2,0.05,0.3,0.3,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.57,0.85,Double Rare,iron-treads-ex,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/iron-treads-ex-143,sv1-143,485106,singles
2026-08-23T17:19:56+02:00,,503,sui,sui,SVI 144,144,702440,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,110,3343,https://images.tcggo.com/tcggo/storage/3359/chansey-svi-144-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3343,https://www.tcggo.com/external/tcgplayer/3343,Chansey,Chansey 144,0.04,0.04,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Common,chansey,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/chansey-144,sv1-144,488031,singles
2026-08-23T17:19:56+02:00,,500,chibi,chibi,SVI 145,145,702441,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,150,3344,https://images.tcggo.com/tcggo/storage/3360/blissey-svi-145-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3344,https://www.tcggo.com/external/tcgplayer/3344,Blissey,Blissey 145,0.05,0.06,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,blissey,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/blissey-145,sv1-145,488033,singles
2026-08-23T17:19:56+02:00,,491,Yuya Oka,yuya-oka,SVI 146,146,702442,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,90,3345,https://images.tcggo.com/tcggo/storage/3361/zangoose-svi-146-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3345,https://www.tcggo.com/external/tcgplayer/3345,Zangoose,Zangoose 146,0.04,0.04,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.11,Common,zangoose,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/zangoose-146,sv1-146,488035,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,SVI 148,148,702444,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3346,https://images.tcggo.com/tcggo/storage/3362/starly-svi-148-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3346,https://www.tcggo.com/external/tcgplayer/3346,Starly,Starly 148,0.03,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.11,Common,starly,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/starly-148,sv1-148,488037,singles
2026-08-23T17:19:56+02:00,,529,aoki,aoki,SVI 147,147,702443,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,110,3347,https://images.tcggo.com/tcggo/storage/3363/zangoose-svi-147-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3347,https://www.tcggo.com/external/tcgplayer/3347,Zangoose,Zangoose 147,0.04,0.04,,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,zangoose,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/zangoose-147,sv1-147,488036,singles
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,SVI 151,151,702447,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3348,https://images.tcggo.com/tcggo/storage/3364/skwovet-svi-151-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3348,https://www.tcggo.com/external/tcgplayer/3348,Skwovet,Skwovet 151,0.06,0.06,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.15,Common,skwovet,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/skwovet-151,sv1-151,488041,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SVI 149,149,702445,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,80,3349,https://images.tcggo.com/tcggo/storage/3365/staravia-svi-149-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3349,https://www.tcggo.com/external/tcgplayer/3349,Staravia,Staravia 149,0.04,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.12,Common,staravia,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/staravia-149,sv1-149,488038,singles
2026-08-23T17:19:56+02:00,,460,Atsushi Furusawa,atsushi-furusawa,SVI 150,150,702446,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,150,3350,https://images.tcggo.com/tcggo/storage/3366/staraptor-svi-150-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3350,https://www.tcggo.com/external/tcgplayer/3350,Staraptor,Staraptor 150,0.04,0.05,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Uncommon,staraptor,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/staraptor-150,sv1-150,488040,singles
2026-08-23T17:19:56+02:00,,484,Kagemaru Himeno,kagemaru-himeno,SVI 153,153,702449,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,90,3351,https://images.tcggo.com/tcggo/storage/3367/indeedee-svi-153-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3351,https://www.tcggo.com/external/tcgplayer/3351,Indeedee,Indeedee 153,0.07,0.06,7643,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.16,rare,indeedee,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/indeedee-153,sv1-153,488045,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,SVI 152,152,702448,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,120,3352,https://images.tcggo.com/tcggo/storage/3368/greedent-svi-152-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3352,https://www.tcggo.com/external/tcgplayer/3352,Greedent,Greedent 152,0.03,0.04,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.12,Uncommon,greedent,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/greedent-152,sv1-152,488043,singles
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,SVI 154,154,703414,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,60,3353,https://images.tcggo.com/tcggo/storage/3369/lechonk-svi-154-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3353,https://www.tcggo.com/external/tcgplayer/3353,Lechonk,Lechonk 154,0.04,0.04,4586,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,USD,,,,,,,,,,,,,,,32.98,1,,,,,,,213.75,2,17.58,1,16.54,4,35.17,5,,,,,,,,,,,,,EUR,0.24,0.13,Common,lechonk,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/lechonk-154,sv1-154,488048,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,SVI 158,158,702454,198,258,SVI,Pokémon,pokemon,19,https://images.tcggo.com/tcggo/storage/3214/scarlet-violet-logo.png,Scarlet & Violet,EUR,526.59,EUR,675.18,2023-03-31,1,Scarlet & Violet,scarlet-violet,scarlet-violet,260,3354,https://images.tcggo.com/tcggo/storage/3370/oinkologne-ex-svi-158-scarlet-violet-pokemon.png,https://www.tcggo.com/external/cm/3354,https://www.tcggo.com/external/tcgplayer/3354,Oinkologne ex,Oinkologne ex 158,0.49,0.51,2379,EUR,[],,,,,,,,,0.1,0.1,0.18,0.2,0.2,0.1,0.38,0.38,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.51,0.85,Double Rare,oinkologne-ex,Pokémon,https://www.tcggo.com/pokemon/scarlet-violet/oinkologne-ex-158,sv1-158,488053,singles
