captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,370,Saboteri,saboteri,MEG 55,55,851126,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,80,23874,https://images.tcggo.com/tcggo/storage/24017/kadabra-meg-55-mega-evolution.png,https://www.tcggo.com/external/cm/23874,https://www.tcggo.com/external/tcgplayer/23874,Kadabra,Kadabra 55,0.07,0.08,10639,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,Uncommon,kadabra,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/kadabra-55,me1-55,654394,singles
2026-08-23T17:19:56+02:00,502,Bun Toujo,bun-toujo,MEG 56,56,851127,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,140,23875,https://images.tcggo.com/tcggo/storage/23841/alakazam-meg-56-mega-evolution.png,https://www.tcggo.com/external/cm/23875,https://www.tcggo.com/external/tcgplayer/23875,Alakazam,Alakazam 56,0.14,0.14,9248,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,rare,alakazam,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/alakazam-56,me1-56,654395,singles
2026-08-23T17:19:56+02:00,777,Minahamu,minahamu,MEG 57,57,851128,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,110,23876,https://images.tcggo.com/tcggo/storage/23853/jynx-meg-57-mega-evolution.png,https://www.tcggo.com/external/cm/23876,https://www.tcggo.com/external/tcgplayer/23876,Jynx,Jynx 57,0.04,0.04,7694,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,jynx,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/jynx-57,me1-57,654396,singles
2026-08-23T17:19:56+02:00,787,Terada Tera,terada-tera,MEG 58,58,851129,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23877,https://images.tcggo.com/tcggo/storage/23865/ralts-meg-58-mega-evolution.png,https://www.tcggo.com/external/cm/23877,https://www.tcggo.com/external/tcgplayer/23877,Ralts,Ralts 58,0.04,0.04,11729,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,Common,ralts,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/ralts-58,me1-58,654397,singles
2026-08-23T17:19:56+02:00,417,satoma,satoma,MEG 59,59,851130,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,100,23878,https://images.tcggo.com/tcggo/storage/23877/kirlia-meg-59-mega-evolution.png,https://www.tcggo.com/external/cm/23878,https://www.tcggo.com/external/tcgplayer/23878,Kirlia,Kirlia 59,0.06,0.08,5480,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,Common,kirlia,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/kirlia-59,me1-59,654398,singles
2026-08-23T17:19:56+02:00,490,takuyoa,takuyoa,MEG 60,60,851131,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,360,23879,https://images.tcggo.com/tcggo/storage/23889/mega-gardevoir-ex-meg-60-mega-evolution.png,https://www.tcggo.com/external/cm/23879,https://www.tcggo.com/external/tcgplayer/23879,Mega Gardevoir ex,Mega Gardevoir ex 60,0.56,0.52,4115,EUR,[],,,,,,,,,,0.1,0.29,0.3,0.15,0.15,0.1,0.25,0.35,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.53,Double Rare,mega-gardevoir-ex,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/mega-gardevoir-ex-60,me1-60,654399,singles
2026-08-23T17:19:56+02:00,766,IKEDA Saki,ikeda-saki,MEG 61,61,851132,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,60,23880,https://images.tcggo.com/tcggo/storage/23901/shedinja-meg-61-mega-evolution.png,https://www.tcggo.com/external/cm/23880,https://www.tcggo.com/external/tcgplayer/23880,Shedinja,Shedinja 61,0.03,0.03,15465,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,shedinja,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/shedinja-61,me1-61,654400,singles
2026-08-23T17:19:56+02:00,445,toi8,toi8,MEG 62,62,851133,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23881,https://images.tcggo.com/tcggo/storage/23912/spoink-meg-62-mega-evolution.png,https://www.tcggo.com/external/cm/23881,https://www.tcggo.com/external/tcgplayer/23881,Spoink,Spoink 62,0.03,0.05,15003,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,spoink,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/spoink-62-1,me1-62,654401,singles
2026-08-23T17:19:56+02:00,448,cochi8i,cochi8i,MEG 63,63,851134,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,120,23882,https://images.tcggo.com/tcggo/storage/23923/grumpig-meg-63-mega-evolution.png,https://www.tcggo.com/external/cm/23882,https://www.tcggo.com/external/tcgplayer/23882,Grumpig,Grumpig 63,0.02,0.02,16588,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Uncommon,grumpig,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/grumpig-63,me1-63,654402,singles
2026-08-23T17:19:56+02:00,439,Kazumasa Yasukuni,kazumasa-yasukuni,MEG 64,64,851135,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,120,23883,https://images.tcggo.com/tcggo/storage/23934/xerneas-meg-64-mega-evolution.png,https://www.tcggo.com/external/cm/23883,https://www.tcggo.com/external/tcgplayer/23883,Xerneas,Xerneas 64,0.05,0.06,14881,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,rare,xerneas,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/xerneas-64,me1-64,654403,singles
2026-08-23T17:19:56+02:00,406,Narumi Sato,narumi-sato,MEG 65,65,851136,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,80,23884,https://images.tcggo.com/tcggo/storage/23946/greavard-meg-65-mega-evolution.png,https://www.tcggo.com/external/cm/23884,https://www.tcggo.com/external/tcgplayer/23884,Greavard,Greavard 65,0.02,0.02,14350,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,greavard,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/greavard-65,me1-65,654404,singles
2026-08-23T17:19:56+02:00,468,matazo,matazo,MEG 66,66,851137,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,140,23885,https://images.tcggo.com/tcggo/storage/23958/houndstone-meg-66-mega-evolution.png,https://www.tcggo.com/external/cm/23885,https://www.tcggo.com/external/tcgplayer/23885,Houndstone,Houndstone 66,0.03,0.03,16304,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,houndstone,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/houndstone-66,me1-66,654405,singles
2026-08-23T17:19:56+02:00,436,Takeshi Nakamura,takeshi-nakamura,MEG 67,67,851138,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23886,https://images.tcggo.com/tcggo/storage/23970/gimmighoul-meg-67-mega-evolution.png,https://www.tcggo.com/external/cm/23886,https://www.tcggo.com/external/tcgplayer/23886,Gimmighoul,Gimmighoul 67,0.03,0.02,14653,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,gimmighoul,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/gimmighoul-67,me1-67,654406,singles
2026-08-23T17:19:56+02:00,421,Shinji Kanda,shinji-kanda,MEG 68,68,851139,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23887,https://images.tcggo.com/tcggo/storage/23982/sandshrew-meg-68-mega-evolution.png,https://www.tcggo.com/external/cm/23887,https://www.tcggo.com/external/tcgplayer/23887,Sandshrew,Sandshrew 68,0.03,0.03,12672,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,sandshrew,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/sandshrew-68,me1-68,654407,singles
2026-08-23T17:19:56+02:00,781,imoniii,imoniii,MEG 69,69,851140,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,120,23888,https://images.tcggo.com/tcggo/storage/23994/sandslash-meg-69-mega-evolution.png,https://www.tcggo.com/external/cm/23888,https://www.tcggo.com/external/tcgplayer/23888,Sandslash,Sandslash 69,0.03,0.02,14125,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,sandslash,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/sandslash-69,me1-69,654408,singles
2026-08-23T17:19:56+02:00,428,Uta,uta,MEG 70,70,851141,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,120,23889,https://images.tcggo.com/tcggo/storage/24006/onix-meg-70-mega-evolution.png,https://www.tcggo.com/external/cm/23889,https://www.tcggo.com/external/tcgplayer/23889,Onix,Onix 70,0.03,0.03,14120,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,onix,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/onix-70,me1-70,654409,singles
2026-08-23T17:19:56+02:00,374,OKUBO,okubo,MEG 71,71,851142,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,30,23890,https://images.tcggo.com/tcggo/storage/24018/tyrogue-meg-71-mega-evolution.png,https://www.tcggo.com/external/cm/23890,https://www.tcggo.com/external/tcgplayer/23890,Tyrogue,Tyrogue 71,0.03,0.03,13752,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,tyrogue,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/tyrogue-71,me1-71,654410,singles
2026-08-23T17:19:56+02:00,386,Jerky,jerky,MEG 72,72,851143,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,80,23891,https://images.tcggo.com/tcggo/storage/23842/makuhita-meg-72-mega-evolution.png,https://www.tcggo.com/external/cm/23891,https://www.tcggo.com/external/tcgplayer/23891,Makuhita,Makuhita 72,0.05,0.05,10890,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Common,makuhita,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/makuhita-72,me1-72,654411,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,MEG 73,73,851144,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,150,23892,https://images.tcggo.com/tcggo/storage/23854/hariyama-meg-73-mega-evolution.png,https://www.tcggo.com/external/cm/23892,https://www.tcggo.com/external/tcgplayer/23892,Hariyama,Hariyama 73,0.09,0.12,12332,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,rare,hariyama,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/hariyama-73,me1-73,654412,singles
2026-08-23T17:19:56+02:00,432,Whisker,whisker,MEG 74,74,851145,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,110,23893,https://images.tcggo.com/tcggo/storage/23866/lunatone-meg-74-mega-evolution.png,https://www.tcggo.com/external/cm/23893,https://www.tcggo.com/external/tcgplayer/23893,Lunatone,Lunatone 74,0.09,0.09,11601,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,rare,lunatone,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/lunatone-74,me1-74,654413,singles
2026-08-23T17:19:56+02:00,432,Whisker,whisker,MEG 75,75,851146,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,110,23894,https://images.tcggo.com/tcggo/storage/23878/solrock-meg-75-mega-evolution.png,https://www.tcggo.com/external/cm/23894,https://www.tcggo.com/external/tcgplayer/23894,Solrock,Solrock 75,0.06,0.06,11814,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,solrock,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/solrock-75,me1-75,654414,singles
2026-08-23T17:19:56+02:00,462,hncl,hncl,MEG 76,76,851147,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,80,23895,https://images.tcggo.com/tcggo/storage/23890/riolu-meg-76-mega-evolution.png,https://www.tcggo.com/external/cm/23895,https://www.tcggo.com/external/tcgplayer/23895,Riolu,Riolu 76,0.06,0.08,10458,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Common,riolu,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/riolu-76-1,me1-76,654415,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,MEG 77,77,851148,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,340,23896,https://images.tcggo.com/tcggo/storage/23902/mega-lucario-ex-meg-77-mega-evolution.png,https://www.tcggo.com/external/cm/23896,https://www.tcggo.com/external/tcgplayer/23896,Mega Lucario ex,Mega Lucario ex 77,1.05,1.07,2665,EUR,[],,,,,,,,,,0.5,0.5,0.5,0.9,0.9,0.5,0.5,0.5,0.18,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.67,Double Rare,mega-lucario-ex,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/mega-lucario-ex-77,me1-77,654416,singles
2026-08-23T17:19:56+02:00,468,matazo,matazo,MEG 78,78,851149,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23897,https://images.tcggo.com/tcggo/storage/23913/croagunk-meg-78-mega-evolution.png,https://www.tcggo.com/external/cm/23897,https://www.tcggo.com/external/tcgplayer/23897,Croagunk,Croagunk 78,0.02,0.02,14359,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,croagunk,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/croagunk-78-1,me1-78,654417,singles
2026-08-23T17:19:56+02:00,447,Hasuno,hasuno,MEG 79,79,851150,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,130,23898,https://images.tcggo.com/tcggo/storage/23924/toxicroak-meg-79-mega-evolution.png,https://www.tcggo.com/external/cm/23898,https://www.tcggo.com/external/tcgplayer/23898,Toxicroak,Toxicroak 79,0.02,0.02,14557,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,toxicroak,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/toxicroak-79,me1-79,654418,singles
2026-08-23T17:19:56+02:00,372,Tomomi Ozaki,tomomi-ozaki,MEG 80,80,851151,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,90,23899,https://images.tcggo.com/tcggo/storage/23935/marshadow-meg-80-mega-evolution.png,https://www.tcggo.com/external/cm/23899,https://www.tcggo.com/external/tcgplayer/23899,Marshadow,Marshadow 80,0.02,0.02,15758,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,marshadow,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/marshadow-80-1,me1-80,654419,singles
2026-08-23T17:19:56+02:00,402,Hitoshi Ariga,hitoshi-ariga,MEG 81,81,851152,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,130,23900,https://images.tcggo.com/tcggo/storage/23947/stonjourner-meg-81-mega-evolution.png,https://www.tcggo.com/external/cm/23900,https://www.tcggo.com/external/tcgplayer/23900,Stonjourner,Stonjourner 81,0.03,0.03,16487,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,stonjourner,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/stonjourner-81,me1-81,654420,singles
2026-08-23T17:19:56+02:00,381,sowsow,sowsow,MEG 82,82,851153,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23901,https://images.tcggo.com/tcggo/storage/23959/nacli-meg-82-mega-evolution.png,https://www.tcggo.com/external/cm/23901,https://www.tcggo.com/external/tcgplayer/23901,Nacli,Nacli 82,0.03,0.03,14940,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,nacli,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/nacli-82,me1-82,654421,singles
2026-08-23T17:19:56+02:00,414,kodama,kodama,MEG 83,83,851154,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,110,23902,https://images.tcggo.com/tcggo/storage/23971/naclstack-meg-83-mega-evolution.png,https://www.tcggo.com/external/cm/23902,https://www.tcggo.com/external/tcgplayer/23902,Naclstack,Naclstack 83,0.04,0.03,7972,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,naclstack,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/naclstack-83,me1-83,654422,singles
