captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,431,Tetsu Kayama,tetsu-kayama,PAF 64,64,751602,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,60,2026,https://images.tcggo.com/tcggo/storage/2036/varoom-paf-64-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2026,https://www.tcggo.com/external/tcgplayer/2026,Varoom,Varoom 64,0.03,0.03,18121,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.09,Common,varoom,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/varoom-64,sv4pt5-64,534426,singles
2026-08-23T17:19:56+02:00,459,GIDORA,gidora,PAF 70,70,751608,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,120,2027,https://images.tcggo.com/tcggo/storage/2037/cyclizar-paf-70-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2027,https://www.tcggo.com/external/tcgplayer/2027,Cyclizar,Cyclizar 70,0.06,0.09,12161,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,rare,cyclizar,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/cyclizar-70,sv4pt5-70,534432,singles
2026-08-23T17:19:56+02:00,426,Akira Komayama,akira-komayama,PAF 72,72,751610,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,130,2028,https://images.tcggo.com/tcggo/storage/2038/oinkologne-paf-72-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2028,https://www.tcggo.com/external/tcgplayer/2028,Oinkologne,Oinkologne 72,0.03,0.03,18469,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Uncommon,oinkologne,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/oinkologne-72,sv4pt5-72,534434,singles
2026-08-23T17:19:56+02:00,368,Oswaldo KATO,oswaldo-kato,PAF 73,73,751611,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,30,2029,https://images.tcggo.com/tcggo/storage/2039/tandemaus-paf-73-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2029,https://www.tcggo.com/external/tcgplayer/2029,Tandemaus,Tandemaus 73,0.03,0.03,17083,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.11,Common,tandemaus,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/tandemaus-73,sv4pt5-73,534435,singles
2026-08-23T17:19:56+02:00,373,GOSSAN,gossan,PAF 78,78,747518,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2030,https://images.tcggo.com/tcggo/storage/2040/clive-paf-78-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2030,https://www.tcggo.com/external/tcgplayer/2030,Clive,Clive 78,49.37,56.62,97,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Uncommon,clive,Trainer,https://www.tcggo.com/pokemon/paldean-fates/clive-78,sv4pt5-78,534440,singles
2026-08-23T17:19:56+02:00,379,Sanosuke Sakuma,sanosuke-sakuma,PAF 82,82,751621,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2031,https://images.tcggo.com/tcggo/storage/2041/nemona-paf-82-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2031,https://www.tcggo.com/external/tcgplayer/2031,Nemona,Nemona 82,0.03,0.03,21407,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.09,Common,nemona,Trainer,https://www.tcggo.com/pokemon/paldean-fates/nemona-82,sv4pt5-82,534444,singles
2026-08-23T17:19:56+02:00,512,kirisAki,kirisaki,PAF 87,87,751626,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2032,https://images.tcggo.com/tcggo/storage/2042/professors-research-paf-87-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2032,https://www.tcggo.com/external/tcgplayer/2032,Professor's Research,Professor's Research 87,0.14,0.08,,EUR,[],,,,,,,,,0.02,0.02,0.02,,,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.13,rare,professors-research,Trainer,https://www.tcggo.com/pokemon/paldean-fates/professors-research-87,sv4pt5-87,534449,singles
2026-08-23T17:19:56+02:00,512,kirisAki,kirisaki,PAF 88,88,751627,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2033,https://images.tcggo.com/tcggo/storage/2043/professors-research-paf-88-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2033,https://www.tcggo.com/external/tcgplayer/2033,Professor's Research,Professor's Research 88,0.07,0.03,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,rare,professors-research,Trainer,https://www.tcggo.com/pokemon/paldean-fates/professors-research-88,sv4pt5-88,534450,singles
2026-08-23T17:19:56+02:00,461,Studio Bora Inc.,studio-bora-inc,PAF 89,89,751628,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2034,https://images.tcggo.com/tcggo/storage/2044/rare-candy-paf-89-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2034,https://www.tcggo.com/external/tcgplayer/2034,Rare Candy,Rare Candy 89,0.08,0.1,16614,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.17,Common,rare-candy,Trainer,https://www.tcggo.com/pokemon/paldean-fates/rare-candy-89,sv4pt5-89,534451,singles
2026-08-23T17:19:56+02:00,394,OKACHEKE,okacheke,PAF 93,93,751632,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,70,2035,https://images.tcggo.com/tcggo/storage/2045/gloom-paf-93-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2035,https://www.tcggo.com/external/tcgplayer/2035,Gloom,Gloom 93,4.48,4.79,253,EUR,[],,,,,,,,,3.6,3.5,3.5,4.5,4.5,3.6,6.5,6.5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.14,3.26,Shiny Rare,gloom,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/gloom-93,sv4pt5-93,534460,singles
2026-08-23T17:19:56+02:00,485,otumami,otumami,PAF 102,102,751641,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,60,2036,https://images.tcggo.com/tcggo/storage/2046/smoliv-paf-102-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2036,https://www.tcggo.com/external/tcgplayer/2036,Smoliv,Smoliv 102,3.31,3.08,190,EUR,[],,,,,,,,,2.2,2,2.4,4.8,4.8,2.2,3.95,3.95,0.94,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.16,2.8,Shiny Rare,smoliv,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/smoliv-102,sv4pt5-102,534473,singles
2026-08-23T17:19:56+02:00,499,Tika Matsuno,tika-matsuno,PAF 27,27,751560,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,70,2037,https://images.tcggo.com/tcggo/storage/2047/ralts-paf-27-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2037,https://www.tcggo.com/external/tcgplayer/2037,Ralts,Ralts 27,0.04,0.04,14881,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,0.13,Common,ralts,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/ralts-27,sv4pt5-27,534173,singles
2026-08-23T17:19:56+02:00,359,HYOGONOSUKE,hyogonosuke,PAF 31,31,751566,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,30,2038,https://images.tcggo.com/tcggo/storage/2048/mime-jr-paf-31-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2038,https://www.tcggo.com/external/tcgplayer/2038,Mime Jr.,Mime Jr. 31,0.06,0.05,16656,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.13,Common,mime-jr,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/mime-jr-31,sv4pt5-31,534177,singles
2026-08-23T17:19:56+02:00,493,kurumitsu,kurumitsu,PAF 34,34,751571,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,60,2039,https://images.tcggo.com/tcggo/storage/2049/cottonee-paf-34-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2039,https://www.tcggo.com/external/tcgplayer/2039,Cottonee,Cottonee 34,0.03,0.02,18549,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.09,Common,cottonee,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/cottonee-34,sv4pt5-34,534180,singles
2026-08-23T17:19:56+02:00,486,Ryota Murayama,ryota-murayama,PAF 40,40,751577,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,140,2040,https://images.tcggo.com/tcggo/storage/2050/ceruledge-paf-40-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2040,https://www.tcggo.com/external/tcgplayer/2040,Ceruledge,Ceruledge 40,0.07,0.08,11301,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,USD,,,,,,,,,,,13.28,3,,,8.85,3,,,,,,,13.27,1,,,,,,,,,,,,,EUR,0.21,0.17,rare,ceruledge,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/ceruledge-40,sv4pt5-40,534186,singles
2026-08-23T17:19:56+02:00,518,Ryuta Fuse,ryuta-fuse,PAF 46,46,751583,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,90,2041,https://images.tcggo.com/tcggo/storage/2051/primeape-paf-46-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2041,https://www.tcggo.com/external/tcgplayer/2041,Primeape,Primeape 46,0.02,0.03,18053,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Uncommon,primeape,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/primeape-46,sv4pt5-46,534194,singles
2026-08-23T17:19:56+02:00,521,Shin Nagasawa,shin-nagasawa,PAF 49,49,751586,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,150,2042,https://images.tcggo.com/tcggo/storage/2052/donphan-paf-49-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2042,https://www.tcggo.com/external/tcgplayer/2042,Donphan,Donphan 49,0.03,0.03,17959,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Uncommon,donphan,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/donphan-49,sv4pt5-49,534210,singles
2026-08-23T17:19:56+02:00,408,kawayoo,kawayoo,PAF 53,53,751590,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,250,2043,https://images.tcggo.com/tcggo/storage/2053/great-tusk-ex-paf-53-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2043,https://www.tcggo.com/external/tcgplayer/2043,Great Tusk ex,Great Tusk ex 53,0.44,0.49,3253,EUR,[],,,,,,,,,0.1,0.25,0.25,0.2,0.2,0.1,0.1,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.49,0.85,Double Rare,great-tusk-ex,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/great-tusk-ex-53,sv4pt5-53,534415,singles
2026-08-23T17:19:56+02:00,424,Mousho,mousho,PAF 61,61,751599,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,120,2044,https://images.tcggo.com/tcggo/storage/2054/scrafty-paf-61-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2044,https://www.tcggo.com/external/tcgplayer/2044,Scrafty,Scrafty 61,0.03,0.03,18596,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Uncommon,scrafty,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/scrafty-61,sv4pt5-61,534423,singles
2026-08-23T17:19:56+02:00,363,Anesaki Dynamic,anesaki-dynamic,PAF 65,65,751603,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,140,2045,https://images.tcggo.com/tcggo/storage/2055/revavroom-paf-65-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2045,https://www.tcggo.com/external/tcgplayer/2045,Revavroom,Revavroom 65,0.06,0.06,10209,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.13,rare,revavroom,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/revavroom-65,sv4pt5-65,534427,singles
2026-08-23T17:19:56+02:00,500,chibi,chibi,PAF 68,68,751606,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,70,2046,https://images.tcggo.com/tcggo/storage/2056/noibat-paf-68-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2046,https://www.tcggo.com/external/tcgplayer/2046,Noibat,Noibat 68,0.03,0.03,18446,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,noibat,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/noibat-68,sv4pt5-68,534430,singles
2026-08-23T17:19:56+02:00,395,Nisota Niso,nisota-niso,PAF 69,69,751607,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,260,2047,https://images.tcggo.com/tcggo/storage/2057/noivern-ex-paf-69-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2047,https://www.tcggo.com/external/tcgplayer/2047,Noivern ex,Noivern ex 69,0.56,0.61,3229,EUR,[],,,,,,,,,0.1,0.37,0.39,0.3,0.3,0.1,0.44,0.44,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.54,0.82,Double Rare,noivern-ex,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/noivern-ex-69,sv4pt5-69,534431,singles
2026-08-23T17:19:56+02:00,368,Oswaldo KATO,oswaldo-kato,PAF 76,76,751614,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2048,https://images.tcggo.com/tcggo/storage/2058/artazon-paf-76-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2048,https://www.tcggo.com/external/tcgplayer/2048,Artazon,Artazon 76,0.07,0.06,14101,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.2,Uncommon,artazon,Trainer,https://www.tcggo.com/pokemon/paldean-fates/artazon-76,sv4pt5-76,534438,singles
2026-08-23T17:19:56+02:00,454,kantaro,kantaro,PAF 77,77,751615,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,0,2049,https://images.tcggo.com/tcggo/storage/2059/atticus-paf-77-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2049,https://www.tcggo.com/external/tcgplayer/2049,Atticus,Atticus 77,0.02,0.02,23266,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Uncommon,atticus,Trainer,https://www.tcggo.com/pokemon/paldean-fates/atticus-77,sv4pt5-77,534439,singles
2026-08-23T17:19:56+02:00,485,otumami,otumami,PAF 92,92,751631,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,60,2050,https://images.tcggo.com/tcggo/storage/2060/oddish-paf-92-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2050,https://www.tcggo.com/external/tcgplayer/2050,Oddish,Oddish 92,5.35,5.41,172,EUR,[],,,,,,,,,4,4.6,4.6,6.5,6.5,4,5,5,1.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,9.28,5.97,Shiny Rare,oddish,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/oddish-92,sv4pt5-92,534459,singles
2026-08-23T17:19:56+02:00,360,Saya Tsuruta,saya-tsuruta,PAF 96,96,751635,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,50,2051,https://images.tcggo.com/tcggo/storage/2061/hoppip-paf-96-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2051,https://www.tcggo.com/external/tcgplayer/2051,Hoppip,Hoppip 96,3.74,3.9,223,EUR,[],,,,,,,,,3,2.5,2.5,10,10,3,4.8,4.8,1.94,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.71,2.44,Shiny Rare,hoppip,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/hoppip-96,sv4pt5-96,534465,singles
2026-08-23T17:19:56+02:00,482,Mizue,mizue,PAF 97,97,751636,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,70,2052,https://images.tcggo.com/tcggo/storage/2062/skiploom-paf-97-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2052,https://www.tcggo.com/external/tcgplayer/2052,Skiploom,Skiploom 97,3.25,3.08,228,EUR,[],,,,,,,,,2.1,2.9,2.9,3,3,2.1,3.05,3.09,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.6,2.37,Shiny Rare,skiploom,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/skiploom-97,sv4pt5-97,534466,singles
2026-08-23T17:19:56+02:00,479,Lee HyunJung,lee-hyunjung,PAF 98,98,751637,91,245,PAF,Pokémon,pokemon,14,https://images.tcggo.com/tcggo/storage/1981/paldean-fates-logo.png,Paldean Fates,EUR,1810.89,EUR,2341.33,2024-01-26,1,Scarlet & Violet,scarlet-violet,paldean-fates,90,2053,https://images.tcggo.com/tcggo/storage/2063/jumpluff-paf-98-paldean-fates-pokemon.png,https://www.tcggo.com/external/cm/2053,https://www.tcggo.com/external/tcgplayer/2053,Jumpluff,Jumpluff 98,3.3,3.06,210,EUR,[],,,,,,,,,3,1.15,2.45,7.99,7.99,3,3.85,3.9,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.48,2.56,Shiny Rare,jumpluff,Pokémon,https://www.tcggo.com/pokemon/paldean-fates/jumpluff-98,sv4pt5-98,534469,singles
