captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,823,okayamatakatoshi,okayamatakatoshi,BLK 55,55,836018,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,100,23140,https://images.tcggo.com/tcggo/storage/23109/whirlipede.png,https://www.tcggo.com/external/cm/23140,https://www.tcggo.com/external/tcgplayer/23140,Whirlipede,Whirlipede 55,0.03,0.05,10415,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Common,whirlipede,Pokémon,https://www.tcggo.com/pokemon/black-bolt/whirlipede-55,zsv10pt5-55,642507,singles
2026-08-23T17:19:56+02:00,,823,okayamatakatoshi,okayamatakatoshi,BLK 56,56,836021,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,160,23141,https://images.tcggo.com/tcggo/storage/23110/scolipede.png,https://www.tcggo.com/external/cm/23141,https://www.tcggo.com/external/tcgplayer/23141,Scolipede,Scolipede 56,0.03,0.04,8713,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,scolipede,Pokémon,https://www.tcggo.com/pokemon/black-bolt/scolipede-56,zsv10pt5-56,642508,singles
2026-08-23T17:19:56+02:00,,383,Gapao,gapao,BLK 57,57,836023,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23142,https://images.tcggo.com/tcggo/storage/23111/sandile.png,https://www.tcggo.com/external/cm/23142,https://www.tcggo.com/external/tcgplayer/23142,Sandile,Sandile 57,0.03,0.03,10395,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,sandile,Pokémon,https://www.tcggo.com/pokemon/black-bolt/sandile-57,zsv10pt5-57,642509,singles
2026-08-23T17:19:56+02:00,,383,Gapao,gapao,BLK 58,58,836024,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,100,23143,https://images.tcggo.com/tcggo/storage/23112/krokorok.png,https://www.tcggo.com/external/cm/23143,https://www.tcggo.com/external/tcgplayer/23143,Krokorok,Krokorok 58,0.03,0.03,10426,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Common,krokorok,Pokémon,https://www.tcggo.com/pokemon/black-bolt/krokorok-58,zsv10pt5-58,642510,singles
2026-08-23T17:19:56+02:00,,383,Gapao,gapao,BLK 59,59,836026,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,170,23144,https://images.tcggo.com/tcggo/storage/23113/krookodile.png,https://www.tcggo.com/external/cm/23144,https://www.tcggo.com/external/tcgplayer/23144,Krookodile,Krookodile 59,0.03,0.05,8519,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Uncommon,krookodile,Pokémon,https://www.tcggo.com/pokemon/black-bolt/krookodile-59,zsv10pt5-59,642511,singles
2026-08-23T17:19:56+02:00,,429,DOM,dom,BLK 60,60,836033,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,130,23145,https://images.tcggo.com/tcggo/storage/23114/escavalier.png,https://www.tcggo.com/external/cm/23145,https://www.tcggo.com/external/tcgplayer/23145,Escavalier,Escavalier 60,0.03,0.03,8940,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.11,Uncommon,escavalier,Pokémon,https://www.tcggo.com/pokemon/black-bolt/escavalier-60,zsv10pt5-60,642514,singles
2026-08-23T17:19:56+02:00,,545,Amelicart,amelicart,BLK 61,61,836035,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,60,23146,https://images.tcggo.com/tcggo/storage/23115/klink.png,https://www.tcggo.com/external/cm/23146,https://www.tcggo.com/external/tcgplayer/23146,Klink,Klink 61,0.02,0.03,10766,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,klink,Pokémon,https://www.tcggo.com/pokemon/black-bolt/klink-61,zsv10pt5-61,642180,singles
2026-08-23T17:19:56+02:00,,545,Amelicart,amelicart,BLK 62,62,836037,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,90,23147,https://images.tcggo.com/tcggo/storage/23116/klang.png,https://www.tcggo.com/external/cm/23147,https://www.tcggo.com/external/tcgplayer/23147,Klang,Klang 62,0.03,0.03,10621,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,klang,Pokémon,https://www.tcggo.com/pokemon/black-bolt/klang-62,zsv10pt5-62,642181,singles
2026-08-23T17:19:56+02:00,,545,Amelicart,amelicart,BLK 63,63,836039,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,150,23148,https://images.tcggo.com/tcggo/storage/23117/klinklang.png,https://www.tcggo.com/external/cm/23148,https://www.tcggo.com/external/tcgplayer/23148,Klinklang,Klinklang 63,0.05,0.06,7565,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,rare,klinklang,Pokémon,https://www.tcggo.com/pokemon/black-bolt/klinklang-63,zsv10pt5-63,642182,singles
2026-08-23T17:19:56+02:00,,392,Oku,oku,BLK 64,64,836041,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,60,23149,https://images.tcggo.com/tcggo/storage/23118/pawniard.png,https://www.tcggo.com/external/cm/23149,https://www.tcggo.com/external/tcgplayer/23149,Pawniard,Pawniard 64,0.03,0.03,10439,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.13,0.09,Common,pawniard,Pokémon,https://www.tcggo.com/pokemon/black-bolt/pawniard-64,zsv10pt5-64,642515,singles
2026-08-23T17:19:56+02:00,,392,Oku,oku,BLK 65,65,836043,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,120,23150,https://images.tcggo.com/tcggo/storage/23119/bisharp.png,https://www.tcggo.com/external/cm/23150,https://www.tcggo.com/external/tcgplayer/23150,Bisharp,Bisharp 65,0.03,0.03,8965,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Uncommon,bisharp,Pokémon,https://www.tcggo.com/pokemon/black-bolt/bisharp-65,zsv10pt5-65,642516,singles
2026-08-23T17:19:56+02:00,,785,HICO KIM,hico-kim,BLK 66,66,836045,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,120,23151,https://images.tcggo.com/tcggo/storage/23120/cobalion.png,https://www.tcggo.com/external/cm/23151,https://www.tcggo.com/external/tcgplayer/23151,Cobalion,Cobalion 66,0.06,0.07,7427,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,rare,cobalion,Pokémon,https://www.tcggo.com/pokemon/black-bolt/cobalion-66,zsv10pt5-66,642517,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,BLK 67,67,836046,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,220,23152,https://images.tcggo.com/tcggo/storage/23121/genesect-ex.png,https://www.tcggo.com/external/cm/23152,https://www.tcggo.com/external/tcgplayer/23152,Genesect ex,Genesect ex 67,0.71,0.7,3211,EUR,[],,,,,,,,,,0.09,0.39,0.39,0.2,0.2,0.1,0.29,0.29,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1,0.74,Double Rare,genesect-ex,Pokémon,https://www.tcggo.com/pokemon/black-bolt/genesect-ex-67,zsv10pt5-67,642518,singles
2026-08-23T17:19:56+02:00,,480,Taiga Kasai,taiga-kasai,BLK 68,68,836047,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23153,https://images.tcggo.com/tcggo/storage/23122/axew.png,https://www.tcggo.com/external/cm/23153,https://www.tcggo.com/external/tcgplayer/23153,Axew,Axew 68,0.03,0.03,10332,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,axew,Pokémon,https://www.tcggo.com/pokemon/black-bolt/axew-68,zsv10pt5-68,642519,singles
2026-08-23T17:19:56+02:00,,480,Taiga Kasai,taiga-kasai,BLK 69,69,836048,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,100,23154,https://images.tcggo.com/tcggo/storage/23123/fraxure.png,https://www.tcggo.com/external/cm/23154,https://www.tcggo.com/external/tcgplayer/23154,Fraxure,Fraxure 69,0.02,0.03,13452,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,fraxure,Pokémon,https://www.tcggo.com/pokemon/black-bolt/fraxure-69,zsv10pt5-69,642520,singles
2026-08-23T17:19:56+02:00,,480,Taiga Kasai,taiga-kasai,BLK 70,70,836050,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,170,23155,https://images.tcggo.com/tcggo/storage/23124/haxorus.png,https://www.tcggo.com/external/cm/23155,https://www.tcggo.com/external/tcgplayer/23155,Haxorus,Haxorus 70,0.09,0.1,6909,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,rare,haxorus,Pokémon,https://www.tcggo.com/pokemon/black-bolt/haxorus-70,zsv10pt5-70,642521,singles
2026-08-23T17:19:56+02:00,,372,Tomomi Ozaki,tomomi-ozaki,BLK 71,71,836052,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,60,23156,https://images.tcggo.com/tcggo/storage/23125/pidove.png,https://www.tcggo.com/external/cm/23156,https://www.tcggo.com/external/tcgplayer/23156,Pidove,Pidove 71,0.03,0.04,10272,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Common,pidove,Pokémon,https://www.tcggo.com/pokemon/black-bolt/pidove-71,zsv10pt5-71,642522,singles
2026-08-23T17:19:56+02:00,,372,Tomomi Ozaki,tomomi-ozaki,BLK 72,72,836055,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,80,23157,https://images.tcggo.com/tcggo/storage/23126/tranquill.png,https://www.tcggo.com/external/cm/23157,https://www.tcggo.com/external/tcgplayer/23157,Tranquill,Tranquill 72,0.02,0.03,10415,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,tranquill,Pokémon,https://www.tcggo.com/pokemon/black-bolt/tranquill-72,zsv10pt5-72,642523,singles
2026-08-23T17:19:56+02:00,,372,Tomomi Ozaki,tomomi-ozaki,BLK 73,73,836056,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,150,23158,https://images.tcggo.com/tcggo/storage/23127/unfezant.png,https://www.tcggo.com/external/cm/23158,https://www.tcggo.com/external/tcgplayer/23158,Unfezant,Unfezant 73,0.03,0.04,8888,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Uncommon,unfezant,Pokémon,https://www.tcggo.com/pokemon/black-bolt/unfezant-73,zsv10pt5-73,642524,singles
2026-08-23T17:19:56+02:00,,360,Saya Tsuruta,saya-tsuruta,BLK 74,74,836058,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,100,23159,https://images.tcggo.com/tcggo/storage/23128/audino.png,https://www.tcggo.com/external/cm/23159,https://www.tcggo.com/external/tcgplayer/23159,Audino,Audino 74,0.03,0.03,10286,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Common,audino,Pokémon,https://www.tcggo.com/pokemon/black-bolt/audino-74,zsv10pt5-74,642525,singles
2026-08-23T17:19:56+02:00,,772,Ayako Ozaki,ayako-ozaki,BLK 75,75,836060,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,60,23160,https://images.tcggo.com/tcggo/storage/23129/minccino.png,https://www.tcggo.com/external/cm/23160,https://www.tcggo.com/external/tcgplayer/23160,Minccino,Minccino 75,0.04,0.03,10045,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.1,Common,minccino,Pokémon,https://www.tcggo.com/pokemon/black-bolt/minccino-75,zsv10pt5-75,642526,singles
2026-08-23T17:19:56+02:00,,772,Ayako Ozaki,ayako-ozaki,BLK 76,76,836063,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,100,23161,https://images.tcggo.com/tcggo/storage/23130/cinccino.png,https://www.tcggo.com/external/cm/23161,https://www.tcggo.com/external/tcgplayer/23161,Cinccino,Cinccino 76,0.06,0.04,8665,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Uncommon,cinccino,Pokémon,https://www.tcggo.com/pokemon/black-bolt/cinccino-76,zsv10pt5-76,642527,singles
2026-08-23T17:19:56+02:00,,393,Kedamahadaitai Yawarakai,kedamahadaitai-yawarakai,BLK 77,77,836064,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23162,https://images.tcggo.com/tcggo/storage/23131/rufflet.png,https://www.tcggo.com/external/cm/23162,https://www.tcggo.com/external/tcgplayer/23162,Rufflet,Rufflet 77,0.02,0.03,10345,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,rufflet,Pokémon,https://www.tcggo.com/pokemon/black-bolt/rufflet-77,zsv10pt5-77,642191,singles
2026-08-23T17:19:56+02:00,,393,Kedamahadaitai Yawarakai,kedamahadaitai-yawarakai,BLK 78,78,836065,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,140,23163,https://images.tcggo.com/tcggo/storage/23132/braviary.png,https://www.tcggo.com/external/cm/23163,https://www.tcggo.com/external/tcgplayer/23163,Braviary,Braviary 78,0.03,0.03,8816,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,braviary,Pokémon,https://www.tcggo.com/pokemon/black-bolt/braviary-78,zsv10pt5-78,642192,singles
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,BLK 79,79,836066,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,0,23164,https://images.tcggo.com/tcggo/storage/23133/air-balloon.png,https://www.tcggo.com/external/cm/23164,https://www.tcggo.com/external/tcgplayer/23164,Air Balloon,Air Balloon 79,0.23,0.18,4512,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.32,Uncommon,air-balloon,Trainer,https://www.tcggo.com/pokemon/black-bolt/air-balloon-79,zsv10pt5-79,642531,singles
2026-08-23T17:19:56+02:00,,429,DOM,dom,BLK 60,60,836067,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,80,23165,https://images.tcggo.com/tcggo/storage/23134/antique-cover-fossil.png,https://www.tcggo.com/external/cm/23165,https://www.tcggo.com/external/tcgplayer/23165,Antique Cover Fossil,Antique Cover Fossil 60,0.03,0.03,12290,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Common,antique-cover-fossil,Trainer,https://www.tcggo.com/pokemon/black-bolt/antique-cover-fossil-60,zsv10pt5-80,642514,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,BLK 81,81,836068,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,0,23166,https://images.tcggo.com/tcggo/storage/23135/energy-coin.png,https://www.tcggo.com/external/cm/23166,https://www.tcggo.com/external/tcgplayer/23166,Energy Coin,Energy Coin 81,0.04,0.02,8032,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Uncommon,energy-coin,Trainer,https://www.tcggo.com/pokemon/black-bolt/energy-coin-81,zsv10pt5-81,642528,singles
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,BLK 82,82,836069,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,0,23167,https://images.tcggo.com/tcggo/storage/23136/fennel.png,https://www.tcggo.com/external/cm/23167,https://www.tcggo.com/external/tcgplayer/23167,Fennel,Fennel 82,0.03,0.03,10185,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,fennel,Trainer,https://www.tcggo.com/pokemon/black-bolt/fennel-82,zsv10pt5-82,642534,singles
2026-08-23T17:19:56+02:00,,462,hncl,hncl,BLK 83,83,836070,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,0,23168,https://images.tcggo.com/tcggo/storage/23137/ns-plan.png,https://www.tcggo.com/external/cm/23168,https://www.tcggo.com/external/tcgplayer/23168,N's Plan,N's Plan 83,0.05,0.08,8873,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.17,Uncommon,ns-plan,Trainer,https://www.tcggo.com/pokemon/black-bolt/ns-plan-83,zsv10pt5-83,642532,singles
