captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,460,Atsushi Furusawa,atsushi-furusawa,SFA 56,56,780952,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1485,https://images.tcggo.com/tcggo/storage/1491/cassiopeia-sfa-56-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1485,https://www.tcggo.com/external/tcgplayer/1485,Cassiopeia,Cassiopeia 56,0.03,0.04,19878,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,cassiopeia,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/cassiopeia-56,sv6pt5-56,560367,singles
2026-08-23T17:19:56+02:00,,462,hncl,hncl,SFA 57,57,780953,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1486,https://images.tcggo.com/tcggo/storage/1492/colresss-tenacity-sfa-57-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1486,https://www.tcggo.com/external/tcgplayer/1486,Colress's Tenacity,Colress's Tenacity 57,0.1,0.11,15756,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.42,0.19,Uncommon,colresss-tenacity,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/colresss-tenacity-57,sv6pt5-57,560368,singles
2026-08-23T17:19:56+02:00,,464,inose yukie,inose-yukie,SFA 58,58,780954,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1487,https://images.tcggo.com/tcggo/storage/1493/dangerous-laser-sfa-58-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1487,https://www.tcggo.com/external/tcgplayer/1487,Dangerous Laser,Dangerous Laser 58,0.5,0.46,1981,EUR,[],,,,,,,,0.05,0.15,0.15,0.49,0.49,0.05,0.1,0.1,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.68,0.43,ACE SPEC Rare,dangerous-laser,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/dangerous-laser-58,sv6pt5-58,560369,singles
2026-08-23T17:19:56+02:00,,398,Taira Akitsu,taira-akitsu,SFA 59,59,780955,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1488,https://images.tcggo.com/tcggo/storage/1494/janines-secret-art-sfa-59-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1488,https://www.tcggo.com/external/tcgplayer/1488,Janine's Secret Art,Janine's Secret Art 59,0.06,0.07,18812,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,Uncommon,janines-secret-art,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/janines-secret-art-59,sv6pt5-59,560370,singles
2026-08-23T17:19:56+02:00,,781,imoniii,imoniii,SFA 60,60,780956,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1489,https://images.tcggo.com/tcggo/storage/1495/neutralization-zone-sfa-60-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1489,https://www.tcggo.com/external/tcgplayer/1489,Neutralization Zone,Neutralization Zone 60,0.7,0.6,1498,EUR,[],,,,,,,,0.1,0.25,0.3,1.99,1.99,0.1,0.45,0.45,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.73,0.85,ACE SPEC Rare,neutralization-zone,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/neutralization-zone-60,sv6pt5-60,560371,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,SFA 61,61,780957,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1490,https://images.tcggo.com/tcggo/storage/1496/night-stretcher-sfa-61-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1490,https://www.tcggo.com/external/tcgplayer/1490,Night Stretcher,Night Stretcher 61,0.34,0.42,5652,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.17,0.47,Uncommon,night-stretcher,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/night-stretcher-61,sv6pt5-61,560372,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,SFA 62,62,780958,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1491,https://images.tcggo.com/tcggo/storage/1497/poke-vital-a-sfa-62-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1491,https://www.tcggo.com/external/tcgplayer/1491,Poké Vital A,Poké Vital A 62,0.65,0.72,1564,EUR,[],,,,,,,,0.07,0.19,0.19,0.5,0.5,0.07,0.3,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.48,0.52,ACE SPEC Rare,poke-vital-a,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/poke-vital-a-62,sv6pt5-62,560373,singles
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,SFA 63,63,780959,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1492,https://images.tcggo.com/tcggo/storage/1498/powerglass-sfa-63-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1492,https://www.tcggo.com/external/tcgplayer/1492,Powerglass,Powerglass 63,0.07,0.08,18494,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Uncommon,powerglass,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/powerglass-63,sv6pt5-63,560374,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,SFA 64,64,781841,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,0,1493,https://images.tcggo.com/tcggo/storage/1499/xerosics-machinations-sfa-64-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1493,https://www.tcggo.com/external/tcgplayer/1493,Xerosic's Machinations,Xerosic's Machinations 64,0.09,0.09,15436,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.17,Uncommon,xerosics-machinations,Trainer,https://www.tcggo.com/pokemon/shrouded-fable/xerosics-machinations-64,sv6pt5-64,560375,singles
2026-08-23T17:19:56+02:00,,766,IKEDA Saki,ikeda-saki,SFA 65,65,780960,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,140,1494,https://images.tcggo.com/tcggo/storage/1500/tapu-bulu-sfa-65-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1494,https://www.tcggo.com/external/tcgplayer/1494,Tapu Bulu,Tapu Bulu 65,6.3,6.02,262,EUR,,,,,,80,,44,4,4.7,5.48,8,8,4,6,6,3.98,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,11.09,5.98,Illustration Rare,tapu-bulu,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/tapu-bulu-65,sv6pt5-65,560376,singles
2026-08-23T17:19:56+02:00,,480,Taiga Kasai,taiga-kasai,SFA 66,66,780961,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,120,1495,https://images.tcggo.com/tcggo/storage/1501/houndoom-sfa-66-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1495,https://www.tcggo.com/external/tcgplayer/1495,Houndoom,Houndoom 66,31.09,33.17,330,EUR,,450,35,260,,230,,37,25,21.99,21.99,24,24,25,33.49,33.49,14,14,USD,92.92,1,,,,,29.68,1,,,39.99,1,312.22,5,,,,,40.74,5,40,1,174.57,2,,,EUR,49.44,34.19,Illustration Rare,houndoom,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/houndoom-66,sv6pt5-66,560377,singles
2026-08-23T17:19:56+02:00,,466,Shinya Komatsu,shinya-komatsu,SFA 67,67,780962,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,60,1496,https://images.tcggo.com/tcggo/storage/1502/horsea-sfa-67-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1496,https://www.tcggo.com/external/tcgplayer/1496,Horsea,Horsea 67,30.68,31,217,EUR,,,,150,,220,,49,30,27.9,27.9,30,30,30,29.9,29.9,11.88,11.88,USD,,,,,,,,,,,40.28,1,,,,,,,29.99,5,,,,,,,EUR,42.08,42.73,Illustration Rare,horsea,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/horsea-67,sv6pt5-67,560378,singles
2026-08-23T17:19:56+02:00,,622,James Turner,james-turner,SFA 68,68,780963,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,60,1497,https://images.tcggo.com/tcggo/storage/1503/duskull-sfa-68-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1497,https://www.tcggo.com/external/tcgplayer/1497,Duskull,Duskull 68,25.31,24.36,275,EUR,,,,,,290,25,37,25,21.5,21.5,38,38,25,20,20,16.9,16.9,USD,,,,,,,,,,,,,148.9,5,,,,,37.22,5,,,,,,,EUR,46.66,49.62,Illustration Rare,duskull,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/duskull-68,sv6pt5-68,560379,singles
2026-08-23T17:19:56+02:00,,622,James Turner,james-turner,SFA 69,69,780964,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,90,1498,https://images.tcggo.com/tcggo/storage/1504/dusclops-sfa-69-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1498,https://www.tcggo.com/external/tcgplayer/1498,Dusclops,Dusclops 69,20.49,20.51,260,EUR,,,,89,,170,,50,23.71,10.82,17.5,25,25,23.71,18,18,13.9,13.9,USD,,,,,,,,,,,,,215,5,,,,,36.38,5,,,,,,,EUR,29,42.74,Illustration Rare,dusclops,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/dusclops-69,sv6pt5-69,560380,singles
2026-08-23T17:19:56+02:00,,622,James Turner,james-turner,SFA 70,70,780965,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,160,1499,https://images.tcggo.com/tcggo/storage/1505/dusknoir-sfa-70-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1499,https://www.tcggo.com/external/tcgplayer/1499,Dusknoir,Dusknoir 70,19.46,19,289,EUR,,,49,52,,110,34,42,18.89,16.8,16.8,25.9,25.9,18.89,17.5,17.5,11.9,11.9,USD,,,,,,,,,32.72,1,,,98.13,5,,,,,22.74,1,,,,,,,EUR,26.68,29.03,Illustration Rare,dusknoir,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/dusknoir-70,sv6pt5-70,560381,singles
2026-08-23T17:19:56+02:00,,417,satoma,satoma,SFA 71,71,780966,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,120,1500,https://images.tcggo.com/tcggo/storage/1506/cresselia-sfa-71-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1500,https://www.tcggo.com/external/tcgplayer/1500,Cresselia,Cresselia 71,19.61,17.03,296,EUR,,,41,64,29,145,,30,17.5,13.89,14,29,29,17.5,28,28,9.99,9.99,USD,47.08,1,,,,,,,66.95,1,,,,,10.85,1,,,22.29,5,,,,,,,EUR,24.57,19.59,Illustration Rare,cresselia,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/cresselia-71,sv6pt5-71,560382,singles
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,SFA 72,72,780967,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,110,1501,https://images.tcggo.com/tcggo/storage/1507/munkidori-sfa-72-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1501,https://www.tcggo.com/external/tcgplayer/1501,Munkidori,Munkidori 72,21.81,22.53,301,EUR,,,,90,,149,,59,23,19.5,19.5,27,27,23,19,19,17,17,USD,,,,,,,19.46,1,40,1,,,82.65,4,,,,,25,3,,,72.85,2,,,EUR,27.59,37.11,Illustration Rare,munkidori,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/munkidori-72,sv6pt5-72,560383,singles
2026-08-23T17:19:56+02:00,,382,KEIICHIRO ITO,keiichiro-ito,SFA 73,73,780968,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,120,1502,https://images.tcggo.com/tcggo/storage/1508/fezandipiti-sfa-73-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1502,https://www.tcggo.com/external/tcgplayer/1502,Fezandipiti,Fezandipiti 73,8.24,8.06,344,EUR,,,,59,,75,,25,6,5,6.49,7,7,6,9.9,9.9,4.9,4.9,USD,,,,,,,,,8.55,1,,,49.52,4,,,,,16.06,3,,,,,,,EUR,11.96,7.33,Illustration Rare,fezandipiti,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/fezandipiti-73,sv6pt5-73,560384,singles
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,SFA 74,74,780969,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,130,1503,https://images.tcggo.com/tcggo/storage/1509/okidogi-sfa-74-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1503,https://www.tcggo.com/external/tcgplayer/1503,Okidogi,Okidogi 74,9.72,9.34,246,EUR,,,43,,,,,,7,8,8,10,10,7,9.5,9.5,4.9,4.9,USD,,,,,12.38,1,,,,,,,,,,,,,16.07,1,,,,,,,EUR,14.13,8.46,Illustration Rare,okidogi,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/okidogi-74,sv6pt5-74,560385,singles
2026-08-23T17:19:56+02:00,,470,REND,rend,SFA 75,75,780970,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,70,1504,https://images.tcggo.com/tcggo/storage/1510/zorua-sfa-75-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1504,https://www.tcggo.com/external/tcgplayer/1504,Zorua,Zorua 75,15.98,14.53,247,EUR,[],,,,,,,,15,7.05,12.9,15,15,15,18,18,6.89,6.89,USD,,,,,,,,,,,,,89.45,4,,,13.38,1,,,,,,,,,EUR,24.85,15.02,Illustration Rare,zorua,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/zorua-75,sv6pt5-75,560386,singles
2026-08-23T17:19:56+02:00,,416,Mina Nakai,mina-nakai,SFA 76,76,780971,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,100,1505,https://images.tcggo.com/tcggo/storage/1511/cufant-sfa-76-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1505,https://www.tcggo.com/external/tcgplayer/1505,Cufant,Cufant 76,10.44,10.25,293,EUR,[],,,,,,,,9.99,11.85,11.99,8.5,8.5,9.99,8.2,8.2,4,4,USD,,,,,,,,,24.52,1,,,,,,,,,17.69,4,,,,,,,EUR,13.08,9.74,Illustration Rare,cufant,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/cufant-76,sv6pt5-76,560387,singles
2026-08-23T17:19:56+02:00,,376,MINAMINAMI Take,minaminami-take,SFA 77,77,780972,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,100,1506,https://images.tcggo.com/tcggo/storage/1512/fraxure-sfa-77-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1506,https://www.tcggo.com/external/tcgplayer/1506,Fraxure,Fraxure 77,8.83,8.23,240,EUR,,,,,,120,,33,6,8,8,12,12,6,6.9,6.9,4,4,USD,,,,,,,,,,,,,66.88,3,,,,,20,3,,,,,,,EUR,16.21,9.2,Illustration Rare,fraxure,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/fraxure-77,sv6pt5-77,560388,singles
2026-08-23T17:19:56+02:00,,432,Whisker,whisker,SFA 78,78,780973,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,110,1507,https://images.tcggo.com/tcggo/storage/1513/persian-sfa-78-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1507,https://www.tcggo.com/external/tcgplayer/1507,Persian,Persian 78,59.29,64.81,330,EUR,,,,160,,300,55,65,45,39.95,39.95,30,30,45,75,75,28,28,USD,,,34.14,1,,,,,85,3,41,1,313,5,,,35,1,70.31,5,,,275.93,2,49.99,1,EUR,62.36,47.01,Illustration Rare,persian,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/persian-78,sv6pt5-78,560389,singles
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,SFA 79,79,780974,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,130,1508,https://images.tcggo.com/tcggo/storage/1514/bewear-sfa-79-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1508,https://www.tcggo.com/external/tcgplayer/1508,Bewear,Bewear 79,14.08,24.12,300,EUR,,,48,,,,,95,16.95,6.38,6.38,7.9,7.9,16.95,6,6,3.49,3.49,USD,,,,,,,,,,,,,145.02,2,,,10.05,3,22.33,1,,,,,,,EUR,23.35,14.46,Illustration Rare,bewear,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/bewear-79,sv6pt5-79,560390,singles
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,SFA 80,80,780975,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,310,1509,https://images.tcggo.com/tcggo/storage/1515/kingdra-ex-sfa-80-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1509,https://www.tcggo.com/external/tcgplayer/1509,Kingdra ex,Kingdra ex 80,2.97,2.9,495,EUR,,,,40,,79,,69,1.99,1,1,2.5,2.5,1.99,3,3.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.15,2.7,Ultra Rare,kingdra-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/kingdra-ex-80,sv6pt5-80,560391,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SFA 81,81,780976,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,280,1510,https://images.tcggo.com/tcggo/storage/1516/revavroom-ex-sfa-81-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1510,https://www.tcggo.com/external/tcgplayer/1510,Revavroom ex,Revavroom ex 81,1.64,1.78,557,EUR,[],,,,,,,,1,0.95,0.95,1.8,1.8,1,2,2,0.55,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.64,1.47,Ultra Rare,revavroom-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/revavroom-ex-81,sv6pt5-81,560392,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SFA 82,82,780977,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,250,1511,https://images.tcggo.com/tcggo/storage/1517/okidogi-ex-sfa-82-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1511,https://www.tcggo.com/external/tcgplayer/1511,Okidogi ex,Okidogi ex 82,1.93,1.95,595,EUR,[],,,,,,,,1,1.39,1.39,1.9,1.9,1,2,2,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.06,2.56,Ultra Rare,okidogi-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/okidogi-ex-82,sv6pt5-82,560393,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SFA 83,83,780978,64,99,SFA,Pokémon,pokemon,11,https://images.tcggo.com/tcggo/storage/1434/shrouded-fable-logo.png,Shrouded Fable,EUR,567.12,EUR,760.02,2024-08-02,1,Scarlet & Violet,scarlet-violet,shrouded-fable,210,1512,https://images.tcggo.com/tcggo/storage/1518/munkidori-ex-sfa-83-shrouded-fable-pokemon.png,https://www.tcggo.com/external/cm/1512,https://www.tcggo.com/external/tcgplayer/1512,Munkidori ex,Munkidori ex 83,1.8,1.98,674,EUR,[],,,,,,,,1,1.2,1.2,2.44,2.44,1,1.9,1.9,0.89,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,2.03,1.95,Ultra Rare,munkidori-ex,Pokémon,https://www.tcggo.com/pokemon/shrouded-fable/munkidori-ex-83,sv6pt5-83,560394,singles
