captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,422,Dsuke,dsuke,PFL 50,50,857625,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,120,24057,https://images.tcggo.com/tcggo/storage/24151/gliscor-pfl-50-phantasmal-flames.png,https://www.tcggo.com/external/cm/24057,https://www.tcggo.com/external/tcgplayer/24057,Gliscor,Gliscor 50,,0.02,0.03,21436,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,gliscor,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/gliscor-50,me2-50,662163,singles
2026-08-23T17:06:43+02:00,,428,Uta,uta,PFL 51,51,857626,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24058,https://images.tcggo.com/tcggo/storage/24030/trapinch-pfl-51-phantasmal-flames.png,https://www.tcggo.com/external/cm/24058,https://www.tcggo.com/external/tcgplayer/24058,Trapinch,Trapinch 51,,0.02,0.02,24817,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,trapinch,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/trapinch-51,me2-51,662236,singles
2026-08-23T17:06:43+02:00,,438,Miki Tanaka,miki-tanaka,PFL 52,52,857627,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,90,24059,https://images.tcggo.com/tcggo/storage/24038/vibrava-pfl-52-phantasmal-flames.png,https://www.tcggo.com/external/cm/24059,https://www.tcggo.com/external/tcgplayer/24059,Vibrava,Vibrava 52,,0.03,0.02,21906,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,vibrava,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/vibrava-52,me2-52,662237,singles
2026-08-23T17:06:43+02:00,,386,Jerky,jerky,PFL 53,53,857628,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,150,24060,https://images.tcggo.com/tcggo/storage/24046/flygon-pfl-53-phantasmal-flames.png,https://www.tcggo.com/external/cm/24060,https://www.tcggo.com/external/tcgplayer/24060,Flygon,Flygon 53,,0.05,0.06,18518,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,rare,flygon,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/flygon-53,me2-53,662159,singles
2026-08-23T17:06:43+02:00,,370,Saboteri,saboteri,PFL 54,54,857629,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24061,https://images.tcggo.com/tcggo/storage/24054/gastly-pfl-54-phantasmal-flames.png,https://www.tcggo.com/external/cm/24061,https://www.tcggo.com/external/tcgplayer/24061,Gastly,Gastly 54,,0.03,0.03,23262,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,gastly,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/gastly-54,me2-54,660495,singles
2026-08-23T17:06:43+02:00,,148,Rianti Hidayat,rianti-hidayat,PFL 55,55,857630,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,100,24062,https://images.tcggo.com/tcggo/storage/24062/haunter-pfl-55-phantasmal-flames.png,https://www.tcggo.com/external/cm/24062,https://www.tcggo.com/external/tcgplayer/24062,Haunter,Haunter 55,,0.03,0.03,22443,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Uncommon,haunter,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/haunter-55,me2-55,660408,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 56,56,857631,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,350,24063,https://images.tcggo.com/tcggo/storage/24070/mega-gengar-ex-pfl-56-phantasmal-flames.png,https://www.tcggo.com/external/cm/24063,https://www.tcggo.com/external/tcgplayer/24063,Mega Gengar ex,Mega Gengar ex 56,,1.58,1.61,2549,EUR,[],,,,,,,,,1,0.89,0.89,1,1,1,0.7,0.89,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.97,Double Rare,mega-gengar-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mega-gengar-ex-56,me2-56,660380,singles
2026-08-23T17:06:43+02:00,,441,Tomokazu Komiya,tomokazu-komiya,PFL 57,57,857632,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,60,24064,https://images.tcggo.com/tcggo/storage/24078/murkrow-pfl-57-phantasmal-flames.png,https://www.tcggo.com/external/cm/24064,https://www.tcggo.com/external/tcgplayer/24064,Murkrow,Murkrow 57,,0.03,0.02,23333,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,murkrow,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/murkrow-57,me2-57,662202,singles
2026-08-23T17:06:43+02:00,,363,Anesaki Dynamic,anesaki-dynamic,PFL 58,58,857633,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,130,24065,https://images.tcggo.com/tcggo/storage/24086/honchkrow-pfl-58-phantasmal-flames.png,https://www.tcggo.com/external/cm/24065,https://www.tcggo.com/external/tcgplayer/24065,Honchkrow,Honchkrow 58,,0.02,0.02,24026,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,honchkrow,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/honchkrow-58,me2-58,662169,singles
2026-08-23T17:06:43+02:00,,389,osare,osare,PFL 59,59,857634,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,80,24066,https://images.tcggo.com/tcggo/storage/24094/sableye-pfl-59-phantasmal-flames.png,https://www.tcggo.com/external/cm/24066,https://www.tcggo.com/external/tcgplayer/24066,Sableye,Sableye 59,,0.03,0.03,17399,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,sableye,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/sableye-59,me2-59,660412,singles
2026-08-23T17:06:43+02:00,,521,Shin Nagasawa,shin-nagasawa,PFL 60,60,857635,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24067,https://images.tcggo.com/tcggo/storage/24102/carvanha-pfl-60-phantasmal-flames.png,https://www.tcggo.com/external/cm/24067,https://www.tcggo.com/external/tcgplayer/24067,Carvanha,Carvanha 60,,0.03,0.04,15099,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Common,carvanha,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/carvanha-60,me2-60,662140,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 61,61,857636,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,330,24068,https://images.tcggo.com/tcggo/storage/24110/mega-sharpedo-ex-pfl-61-phantasmal-flames.png,https://www.tcggo.com/external/cm/24068,https://www.tcggo.com/external/tcgplayer/24068,Mega Sharpedo ex,Mega Sharpedo ex 61,,5.16,5.12,201,EUR,[],,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.11,0.2,0.2,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.5,Double Rare,mega-sharpedo-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/mega-sharpedo-ex-61,me2-61,662191,singles
2026-08-23T17:06:43+02:00,,462,hncl,hncl,PFL 62,62,857637,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,120,24069,https://images.tcggo.com/tcggo/storage/24118/seviper-pfl-62-phantasmal-flames.png,https://www.tcggo.com/external/cm/24069,https://www.tcggo.com/external/tcgplayer/24069,Seviper,Seviper 62,,0.02,0.02,23764,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,seviper,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/seviper-62,me2-62,660413,singles
2026-08-23T17:06:43+02:00,,388,Takumi Wada,takumi-wada,PFL 63,63,857638,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,110,24070,https://images.tcggo.com/tcggo/storage/24126/absol-pfl-63-phantasmal-flames.png,https://www.tcggo.com/external/cm/24070,https://www.tcggo.com/external/tcgplayer/24070,Absol,Absol 63,,0.03,0.03,16462,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,absol,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/absol-63,me2-63,662125,singles
2026-08-23T17:06:43+02:00,,480,Taiga Kasai,taiga-kasai,PFL 64,64,857639,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24071,https://images.tcggo.com/tcggo/storage/24134/sandile-pfl-64-phantasmal-flames.png,https://www.tcggo.com/external/cm/24071,https://www.tcggo.com/external/tcgplayer/24071,Sandile,Sandile 64,,0.03,0.02,24656,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Common,sandile,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/sandile-64-1,me2-64,662225,singles
2026-08-23T17:06:43+02:00,,419,Uninori,uninori,PFL 65,65,857640,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,100,24072,https://images.tcggo.com/tcggo/storage/24143/krokorok-pfl-65-phantasmal-flames.png,https://www.tcggo.com/external/cm/24072,https://www.tcggo.com/external/tcgplayer/24072,Krokorok,Krokorok 65,,0.02,0.03,17481,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Common,krokorok,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/krokorok-65-1,me2-65,662173,singles
2026-08-23T17:06:43+02:00,,518,Ryuta Fuse,ryuta-fuse,PFL 66,66,857641,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,170,24073,https://images.tcggo.com/tcggo/storage/24152/krookodile-pfl-66-phantasmal-flames.png,https://www.tcggo.com/external/cm/24073,https://www.tcggo.com/external/tcgplayer/24073,Krookodile,Krookodile 66,,0.02,0.02,24207,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,krookodile,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/krookodile-66-1,me2-66,662174,singles
2026-08-23T17:06:43+02:00,,394,OKACHEKE,okacheke,PFL 67,67,857642,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,70,24074,https://images.tcggo.com/tcggo/storage/24031/toxel-pfl-67-phantasmal-flames.png,https://www.tcggo.com/external/cm/24074,https://www.tcggo.com/external/tcgplayer/24074,Toxel,Toxel 67,,0.05,0.05,14995,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,toxel,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/toxel-67,me2-67,660411,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,PFL 68,68,857643,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,140,24075,https://images.tcggo.com/tcggo/storage/24039/toxtricity-pfl-68-phantasmal-flames.png,https://www.tcggo.com/external/cm/24075,https://www.tcggo.com/external/tcgplayer/24075,Toxtricity,Toxtricity 68,,0.08,0.06,16876,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,rare,toxtricity,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/toxtricity-68,me2-68,660409,singles
2026-08-23T17:06:43+02:00,,430,akagi,akagi,PFL 69,69,857644,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,150,24076,https://images.tcggo.com/tcggo/storage/24047/eternatus-pfl-69-phantasmal-flames.png,https://www.tcggo.com/external/cm/24076,https://www.tcggo.com/external/tcgplayer/24076,Eternatus,Eternatus 69,,0.03,0.03,15878,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Uncommon,eternatus,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/eternatus-69,me2-69,660406,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PFL 70,70,857645,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,320,24077,https://images.tcggo.com/tcggo/storage/24055/empoleon-ex-pfl-70-phantasmal-flames.png,https://www.tcggo.com/external/cm/24077,https://www.tcggo.com/external/tcgplayer/24077,Empoleon ex,Empoleon ex 70,,0.42,0.42,5119,EUR,[],,,,,,,,,0.08,0.09,0.1,0.09,0.09,0.1,0.09,0.04,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.63,Double Rare,empoleon-ex,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/empoleon-ex-70,me2-70,662155,singles
2026-08-23T17:06:43+02:00,,374,OKUBO,okubo,PFL 71,71,857646,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,80,24078,https://images.tcggo.com/tcggo/storage/24063/bronzor-pfl-71-phantasmal-flames.png,https://www.tcggo.com/external/cm/24078,https://www.tcggo.com/external/tcgplayer/24078,Bronzor,Bronzor 71,,0.02,0.02,23905,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Common,bronzor,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/bronzor-71,me2-71,662138,singles
2026-08-23T17:06:43+02:00,,420,Masako Tomii,masako-tomii,PFL 72,72,857647,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,140,24079,https://images.tcggo.com/tcggo/storage/24071/bronzong-pfl-72-phantasmal-flames.png,https://www.tcggo.com/external/cm/24079,https://www.tcggo.com/external/tcgplayer/24079,Bronzong,Bronzong 72,,0.02,0.02,23832,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,Uncommon,bronzong,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/bronzong-72,me2-72,662137,singles
2026-08-23T17:06:43+02:00,,502,Bun Toujo,bun-toujo,PFL 73,73,857648,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,80,24080,https://images.tcggo.com/tcggo/storage/24079/togedemaru-pfl-73-phantasmal-flames.png,https://www.tcggo.com/external/cm/24080,https://www.tcggo.com/external/tcgplayer/24080,Togedemaru,Togedemaru 73,,0.02,0.02,23932,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Common,togedemaru,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/togedemaru-73-1,me2-73,662232,singles
2026-08-23T17:06:43+02:00,,421,Shinji Kanda,shinji-kanda,PFL 74,74,857649,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,130,24081,https://images.tcggo.com/tcggo/storage/24087/duraludon-pfl-74-phantasmal-flames.png,https://www.tcggo.com/external/cm/24081,https://www.tcggo.com/external/tcgplayer/24081,Duraludon,Duraludon 74,,0.04,0.02,23103,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,duraludon,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/duraludon-74,me2-74,662154,singles
2026-08-23T17:06:43+02:00,,369,toriyufu,toriyufu,PFL 75,75,857650,94,130,PFL,Pokémon,pokemon,231,https://images.tcggo.com/tcggo/storage/23782/Pokemon_TCG_Mega_Evolution—Phantasmal_Flames_Logo.png,Phantasmal Flames,EUR,1204.63,EUR,1021.43,2025-11-14,17,Mega Evolution,mega-evolution,phantasmal-flames,180,24082,https://images.tcggo.com/tcggo/storage/24095/archaludon-pfl-75-phantasmal-flames.png,https://www.tcggo.com/external/cm/24082,https://www.tcggo.com/external/tcgplayer/24082,Archaludon,Archaludon 75,,0.03,0.03,23963,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,archaludon,Pokémon,https://www.tcggo.com/pokemon/phantasmal-flames/archaludon-75,me2-75,662129,singles
