captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.gma.10.median_price,prices.ebay.graded.gma.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,423,mingo,mingo,SSP 128,128,794501,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20916,https://images.tcggo.com/tcggo/storage/21082/klefki-ssp-128-surging-sparks.png,https://www.tcggo.com/external/cm/20916,https://www.tcggo.com/external/tcgplayer/20916,Klefki,Klefki 128,0.03,0.03,9112,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Common,klefki,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/klefki-128,sv8-128,589978,singles
2026-08-23T17:19:56+02:00,,471,Tonji Matsuno,tonji-matsuno,SSP 129,129,794502,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20917,https://images.tcggo.com/tcggo/storage/21083/duraludon-ssp-129-surging-sparks.png,https://www.tcggo.com/external/cm/20917,https://www.tcggo.com/external/tcgplayer/20917,Duraludon,Duraludon 129,0.03,0.04,,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Common,duraludon,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/duraludon-129-1,sv8-129,589927,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SSP 130,130,841276,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,300,20918,https://images.tcggo.com/tcggo/storage/21084/archaludon-ex-ssp-130-surging-sparks.png,https://www.tcggo.com/external/cm/20918,https://www.tcggo.com/external/tcgplayer/20918,Archaludon ex,Archaludon ex 130,0.5,0.52,2090,EUR,[],,,,,,,,,0.05,0.07,0.07,0.16,0.16,0.05,0.5,0.5,0.1,0.1,USD,,,,,,,,,,,,,7.82,1,11.17,1,,,,,,,43.78,5,10.72,1,7.74,3,11.54,5,,,,,,,35.73,1,,,,,,,EUR,0.5,0.66,Double Rare,archaludon-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/archaludon-ex-130,sv8-130,589867,singles
2026-08-23T17:19:56+02:00,,422,Dsuke,dsuke,SSP 131,131,794504,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20919,https://images.tcggo.com/tcggo/storage/21085/gholdengo-ssp-131-surging-sparks.png,https://www.tcggo.com/external/cm/20919,https://www.tcggo.com/external/tcgplayer/20919,Gholdengo,Gholdengo 131,0.03,0.04,9456,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.11,Uncommon,gholdengo,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/gholdengo-131,sv8-131,589954,singles
2026-08-23T17:19:56+02:00,,430,akagi,akagi,SSP 132,132,794505,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20920,https://images.tcggo.com/tcggo/storage/21086/iron-crown-ssp-132-surging-sparks.png,https://www.tcggo.com/external/cm/20920,https://www.tcggo.com/external/tcgplayer/20920,Iron Crown,Iron Crown 132,0.07,0.09,12313,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.14,rare,iron-crown,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/iron-crown-132,sv8-132,589970,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,SSP 133,133,794506,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,300,20921,https://images.tcggo.com/tcggo/storage/21087/alolan-exeggutor-ex-ssp-133-surging-sparks.png,https://www.tcggo.com/external/cm/20921,https://www.tcggo.com/external/tcgplayer/20921,Alolan Exeggutor ex,Alolan Exeggutor ex 133,0.77,0.84,1818,EUR,[],,,,,,,,,0.08,0.4,0.4,0.38,0.38,0.08,0.49,0.49,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,0.73,Double Rare,alolan-exeggutor-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/alolan-exeggutor-ex-133,sv8-133,589858,singles
2026-08-23T17:19:56+02:00,,403,rika,rika,SSP 134,134,794507,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,120,20922,https://images.tcggo.com/tcggo/storage/21088/altaria-ssp-134-surging-sparks.png,https://www.tcggo.com/external/cm/20922,https://www.tcggo.com/external/tcgplayer/20922,Altaria,Altaria 134,0.04,0.03,9235,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Uncommon,altaria,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/altaria-134,sv8-134,589861,singles
2026-08-23T17:19:56+02:00,,388,Takumi Wada,takumi-wada,SSP 135,135,786010,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20923,https://images.tcggo.com/tcggo/storage/21089/dialga-ssp-135-surging-sparks.png,https://www.tcggo.com/external/cm/20923,https://www.tcggo.com/external/tcgplayer/20923,Dialga,Dialga 135,0.07,0.07,10845,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,rare,dialga,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/dialga-135,sv8-135,589918,singles
2026-08-23T17:19:56+02:00,,444,danciao,danciao,SSP 136,136,794509,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20924,https://images.tcggo.com/tcggo/storage/21090/palkia-ssp-136-surging-sparks.png,https://www.tcggo.com/external/cm/20924,https://www.tcggo.com/external/tcgplayer/20924,Palkia,Palkia 136,0.07,0.07,10677,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,rare,palkia,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/palkia-136,sv8-136,590017,singles
2026-08-23T17:19:56+02:00,,148,Rianti Hidayat,rianti-hidayat,SSP 137,137,794510,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,120,20925,https://images.tcggo.com/tcggo/storage/21091/turtonator-ssp-137-surging-sparks.png,https://www.tcggo.com/external/cm/20925,https://www.tcggo.com/external/tcgplayer/20925,Turtonator,Turtonator 137,0.03,0.03,10109,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Uncommon,turtonator,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/turtonator-137,sv8-137,590082,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,SSP 138,138,794511,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,40,20926,https://images.tcggo.com/tcggo/storage/21092/applin-ssp-138-surging-sparks.png,https://www.tcggo.com/external/cm/20926,https://www.tcggo.com/external/tcgplayer/20926,Applin,Applin 138,0.05,0.05,8781,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Common,applin,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/applin-138,sv8-138,589866,singles
2026-08-23T17:19:56+02:00,,472,GOTO minori,goto-minori,SSP 139,139,794512,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,80,20927,https://images.tcggo.com/tcggo/storage/21093/flapple-ssp-139-surging-sparks.png,https://www.tcggo.com/external/cm/20927,https://www.tcggo.com/external/tcgplayer/20927,Flapple,Flapple 139,0.04,0.04,9375,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.1,Uncommon,flapple,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/flapple-139,sv8-139,589946,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,SSP 140,140,794513,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,90,20928,https://images.tcggo.com/tcggo/storage/21094/appletun-ssp-140-surging-sparks.png,https://www.tcggo.com/external/cm/20928,https://www.tcggo.com/external/tcgplayer/20928,Appletun,Appletun 140,0.04,0.04,9439,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.12,Uncommon,appletun,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/appletun-140,sv8-140,589864,singles
2026-08-23T17:19:56+02:00,,434,AKIRA EGAWA,akira-egawa,SSP 141,141,794514,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,150,20929,https://images.tcggo.com/tcggo/storage/21095/eternatus-ssp-141-surging-sparks.png,https://www.tcggo.com/external/cm/20929,https://www.tcggo.com/external/tcgplayer/20929,Eternatus,Eternatus 141,0.06,0.06,10765,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.13,rare,eternatus,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/eternatus-141,sv8-141,589937,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,SSP 142,142,794515,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,160,20930,https://images.tcggo.com/tcggo/storage/21096/tatsugiri-ex-ssp-142-surging-sparks.png,https://www.tcggo.com/external/cm/20930,https://www.tcggo.com/external/tcgplayer/20930,Tatsugiri ex,Tatsugiri ex 142,0.63,0.55,2139,EUR,[],,,,,,,,,0.2,0.39,0.39,0.18,0.18,0.2,0.59,0.59,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.53,0.73,Double Rare,tatsugiri-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/tatsugiri-ex-142,sv8-142,590073,singles
2026-08-23T17:19:56+02:00,,362,Naoyo Kimura,naoyo-kimura,SSP 143,143,794516,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,50,20931,https://images.tcggo.com/tcggo/storage/21097/eevee-ssp-143-surging-sparks.png,https://www.tcggo.com/external/cm/20931,https://www.tcggo.com/external/tcgplayer/20931,Eevee,Eevee 143,0.06,0.05,5285,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.38,0.18,Common,eevee,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/eevee-143,sv8-143,589932,singles
2026-08-23T17:19:56+02:00,,361,Ounishi,ounishi,SSP 144,144,794517,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,150,20932,https://images.tcggo.com/tcggo/storage/21098/snorlax-ssp-144-surging-sparks.png,https://www.tcggo.com/external/cm/20932,https://www.tcggo.com/external/tcgplayer/20932,Snorlax,Snorlax 144,0.05,0.05,5815,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.56,0.21,Common,snorlax,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/snorlax-144,sv8-144,590060,singles
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,SSP 145,145,794518,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,60,20933,https://images.tcggo.com/tcggo/storage/21099/slakoth-ssp-145-surging-sparks.png,https://www.tcggo.com/external/cm/20933,https://www.tcggo.com/external/tcgplayer/20933,Slakoth,Slakoth 145,0.03,0.02,15145,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Common,slakoth,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/slakoth-145,sv8-145,590056,singles
2026-08-23T17:19:56+02:00,,397,Kurata So,kurata-so,SSP 146,146,794519,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,90,20934,https://images.tcggo.com/tcggo/storage/21100/vigoroth-ssp-146-surging-sparks.png,https://www.tcggo.com/external/cm/20934,https://www.tcggo.com/external/tcgplayer/20934,Vigoroth,Vigoroth 146,0.03,0.03,6353,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.11,Common,vigoroth,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/vigoroth-146,sv8-146,590088,singles
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,SSP 147,147,794520,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,340,20935,https://images.tcggo.com/tcggo/storage/21101/slaking-ex-ssp-147-surging-sparks.png,https://www.tcggo.com/external/cm/20935,https://www.tcggo.com/external/tcgplayer/20935,Slaking ex,Slaking ex 147,0.53,0.5,2411,EUR,[],,,,,,,,,0.1,0.2,0.2,0.2,0.2,0.1,0.3,0.5,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.52,0.64,Double Rare,slaking-ex,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/slaking-ex-147,sv8-147,590054,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,SSP 148,148,794521,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,50,20936,https://images.tcggo.com/tcggo/storage/21355/swablu-ssp-148-surging-sparks.png,https://www.tcggo.com/external/cm/20936,https://www.tcggo.com/external/tcgplayer/20936,Swablu,Swablu 148,0.03,0.02,15063,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Common,swablu,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/swablu-148,sv8-148,590068,singles
2026-08-23T17:19:56+02:00,,407,Ligton,ligton,SSP 149,149,794522,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,90,20937,https://images.tcggo.com/tcggo/storage/21102/zangoose-ssp-149-surging-sparks.png,https://www.tcggo.com/external/cm/20937,https://www.tcggo.com/external/tcgplayer/20937,Zangoose,Zangoose 149,0.03,0.04,9281,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.1,Common,zangoose,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/zangoose-149,sv8-149,590098,singles
2026-08-23T17:19:56+02:00,,421,Shinji Kanda,shinji-kanda,SSP 150,150,794523,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20938,https://images.tcggo.com/tcggo/storage/21103/kecleon-ssp-150-surging-sparks.png,https://www.tcggo.com/external/cm/20938,https://www.tcggo.com/external/tcgplayer/20938,Kecleon,Kecleon 150,0.05,0.04,7756,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.11,Common,kecleon,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/kecleon-150,sv8-150,589974,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,SSP 151,151,794524,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20939,https://images.tcggo.com/tcggo/storage/21104/bouffalant-ssp-151-surging-sparks.png,https://www.tcggo.com/external/cm/20939,https://www.tcggo.com/external/tcgplayer/20939,Bouffalant,Bouffalant 151,0.03,0.03,6666,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Common,bouffalant,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/bouffalant-151,sv8-151,589877,singles
2026-08-23T17:19:56+02:00,,784,Nakamura Ippan,nakamura-ippan,SSP 152,152,794525,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20940,https://images.tcggo.com/tcggo/storage/21105/rufflet-ssp-152-surging-sparks.png,https://www.tcggo.com/external/cm/20940,https://www.tcggo.com/external/tcgplayer/20940,Rufflet,Rufflet 152,0.02,0.02,15493,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,rufflet,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/rufflet-152,sv8-152,590037,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,SSP 153,153,794526,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,130,20941,https://images.tcggo.com/tcggo/storage/21106/braviary-ssp-153-surging-sparks.png,https://www.tcggo.com/external/cm/20941,https://www.tcggo.com/external/tcgplayer/20941,Braviary,Braviary 153,0.03,0.02,9837,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Uncommon,braviary,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/braviary-153,sv8-153,589878,singles
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,SSP 154,154,794527,191,252,SSP,Pokémon,pokemon,172,https://images.tcggo.com/tcggo/storage/20954/surging-sparks-logo.png,Surging Sparks,EUR,1064.67,EUR,1090.76,2024-11-08,1,Scarlet & Violet,scarlet-violet,surging-sparks,70,20942,https://images.tcggo.com/tcggo/storage/21107/helioptile-ssp-154-surging-sparks.png,https://www.tcggo.com/external/cm/20942,https://www.tcggo.com/external/tcgplayer/20942,Helioptile,Helioptile 154,0.02,0.02,15622,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.09,Common,helioptile,Pokémon,https://www.tcggo.com/pokemon/surging-sparks/helioptile-154,sv8-154,589963,singles
