captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.mnt.9.median_price,prices.ebay.graded.mnt.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,523,KYUPIYAMA,kyupiyama,OBF 105,105,725185,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2774,https://images.tcggo.com/tcggo/storage/2788/larvitar-obf-105-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2774,https://www.tcggo.com/external/tcgplayer/2774,Larvitar,Larvitar 105,0.03,0.03,11789,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,larvitar,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/larvitar-105,sv3-105,509792,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,OBF 106,106,725186,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,80,2775,https://images.tcggo.com/tcggo/storage/2789/pupitar-obf-106-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2775,https://www.tcggo.com/external/tcgplayer/2775,Pupitar,Pupitar 106,0.04,0.03,7147,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,pupitar,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/pupitar-106,sv3-106,509793,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,OBF 119,119,725199,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,130,2776,https://images.tcggo.com/tcggo/storage/2790/toedscruel-obf-119-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2776,https://www.tcggo.com/external/tcgplayer/2776,Toedscruel,Toedscruel 119,0.03,0.03,7764,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Uncommon,toedscruel,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/toedscruel-119,sv3-119,509868,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,OBF 124,124,725204,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,230,2777,https://images.tcggo.com/tcggo/storage/2791/koraidon-ex-obf-124-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2777,https://www.tcggo.com/external/tcgplayer/2777,Koraidon ex,Koraidon ex 124,0.86,0.87,782,EUR,[],,,,,,,,0.35,0.57,0.57,0.99,0.99,0.35,0.6,0.6,0.27,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.64,0.85,Double Rare,koraidon-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/koraidon-ex-124,sv3-124,509878,singles
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,OBF 37,37,725117,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,80,2778,https://images.tcggo.com/tcggo/storage/2792/lampent-obf-37-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2778,https://www.tcggo.com/external/tcgplayer/2778,Lampent,Lampent 37,0.04,0.03,4387,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,Common,lampent,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/lampent-37-1,sv3-37,509739,singles
2026-08-23T17:19:56+02:00,,425,Yukiko Baba,yukiko-baba,OBF 41,41,725121,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,140,2779,https://images.tcggo.com/tcggo/storage/2793/volcarona-obf-41-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2779,https://www.tcggo.com/external/tcgplayer/2779,Volcarona,Volcarona 41,0.04,0.04,7218,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,volcarona,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/volcarona-41,sv3-41,509747,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,OBF 44,44,725124,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2780,https://images.tcggo.com/tcggo/storage/2794/armarouge-obf-44-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2780,https://www.tcggo.com/external/tcgplayer/2780,Armarouge,Armarouge 44,0.03,0.03,7146,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.12,Uncommon,armarouge,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/armarouge-44,sv3-44,509756,singles
2026-08-23T17:19:56+02:00,,471,Tonji Matsuno,tonji-matsuno,OBF 47,47,725127,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2781,https://images.tcggo.com/tcggo/storage/2795/sharpedo-obf-47-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2781,https://www.tcggo.com/external/tcgplayer/2781,Sharpedo,Sharpedo 47,0.04,0.04,7009,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Uncommon,sharpedo,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/sharpedo-47,sv3-47,509770,singles
2026-08-23T17:19:56+02:00,,492,Misa Tsutsui,misa-tsutsui,OBF 52,52,725132,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,170,2782,https://images.tcggo.com/tcggo/storage/2796/seismitoad-obf-52-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2782,https://www.tcggo.com/external/tcgplayer/2782,Seismitoad,Seismitoad 52,0.07,0.05,2572,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Uncommon,seismitoad,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/seismitoad-52,sv3-52,509796,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,OBF 72,72,725152,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,140,2783,https://images.tcggo.com/tcggo/storage/2797/toxtricity-obf-72-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2783,https://www.tcggo.com/external/tcgplayer/2783,Toxtricity,Toxtricity 72,0.22,0.19,769,EUR,[],,,,,,,,0.02,0.02,0.02,0.03,0.03,0.02,0.04,0.04,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,rare,toxtricity,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/toxtricity-72,sv3-72,509844,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,OBF 77,77,725157,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,130,2784,https://images.tcggo.com/tcggo/storage/2798/bellibolt-obf-77-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2784,https://www.tcggo.com/external/tcgplayer/2784,Bellibolt,Bellibolt 77,0.06,0.05,2924,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Uncommon,bellibolt,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/bellibolt-77,sv3-77,509858,singles
2026-08-23T17:19:56+02:00,,507,0313,0313,OBF 89,89,725169,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,100,2785,https://images.tcggo.com/tcggo/storage/2799/mawile-obf-89-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2785,https://www.tcggo.com/external/tcgplayer/2785,Mawile,Mawile 89,0.04,0.05,6605,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,mawile,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/mawile-89,sv3-89,511758,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,OBF 90,90,725170,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2786,https://images.tcggo.com/tcggo/storage/2800/spoink-obf-90-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2786,https://www.tcggo.com/external/tcgplayer/2786,Spoink,Spoink 90,0.05,0.04,6844,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.12,Common,spoink,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/spoink-90,sv3-90,509863,singles
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,OBF 99,99,725179,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2787,https://images.tcggo.com/tcggo/storage/2801/greavard-obf-99-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2787,https://www.tcggo.com/external/tcgplayer/2787,Greavard,Greavard 99,0.04,0.05,4429,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.13,Common,greavard,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/greavard-99,sv3-99,509933,singles
2026-08-23T17:19:56+02:00,,508,Nobuhiro Imagawa,nobuhiro-imagawa,OBF 107,107,725187,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2788,https://images.tcggo.com/tcggo/storage/2802/nosepass-obf-107-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2788,https://www.tcggo.com/external/tcgplayer/2788,Nosepass,Nosepass 107,0.04,0.04,6885,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.11,Common,nosepass,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/nosepass-107,sv3-107,509795,singles
2026-08-23T17:19:56+02:00,,482,Mizue,mizue,OBF 110,110,725190,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,30,2789,https://images.tcggo.com/tcggo/storage/2803/bonsly-obf-110-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2789,https://www.tcggo.com/external/tcgplayer/2789,Bonsly,Bonsly 110,0.05,0.04,6079,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.14,Common,bonsly,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/bonsly-110,sv3-110,509804,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,OBF 111,111,725191,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2790,https://images.tcggo.com/tcggo/storage/2804/drilbur-obf-111-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2790,https://www.tcggo.com/external/tcgplayer/2790,Drilbur,Drilbur 111,0.04,0.03,6726,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.11,Common,drilbur,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/drilbur-111,sv3-111,509808,singles
2026-08-23T17:19:56+02:00,,530,Sumiyoshi Kizuki,sumiyoshi-kizuki,OBF 112,112,725192,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,120,2791,https://images.tcggo.com/tcggo/storage/2805/stunfisk-obf-112-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2791,https://www.tcggo.com/external/tcgplayer/2791,Stunfisk,Stunfisk 112,0.03,0.03,7482,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,stunfisk,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/stunfisk-112,sv3-112,509814,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,OBF 120,120,725200,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,220,2792,https://images.tcggo.com/tcggo/storage/2806/klawf-ex-obf-120-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2792,https://www.tcggo.com/external/tcgplayer/2792,Klawf ex,Klawf ex 120,0.88,0.84,870,EUR,[],,,,,,,,0.3,0.35,0.35,0.69,0.69,0.3,0.6,0.6,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.76,0.81,Double Rare,klawf-ex,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/klawf-ex-120,sv3-120,509869,singles
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,OBF 128,128,725208,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,140,2793,https://images.tcggo.com/tcggo/storage/2807/paldean-clodsire-obf-128-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2793,https://www.tcggo.com/external/tcgplayer/2793,Paldean Clodsire,Paldean Clodsire 128,0.08,0.06,2547,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.13,Uncommon,paldean-clodsire,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/paldean-clodsire-128,sv3-128,509884,singles
2026-08-23T17:19:56+02:00,,487,Haru Akasaka,haru-akasaka,OBF 38,38,725118,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,150,2794,https://images.tcggo.com/tcggo/storage/2808/chandelure-obf-38-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2794,https://www.tcggo.com/external/tcgplayer/2794,Chandelure,Chandelure 38,0.06,0.06,2781,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.13,Uncommon,chandelure,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/chandelure-38-1,sv3-38,509742,singles
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,OBF 40,40,725120,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,80,2795,https://images.tcggo.com/tcggo/storage/2809/larvesta-obf-40-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2795,https://www.tcggo.com/external/tcgplayer/2795,Larvesta,Larvesta 40,0.04,0.03,11734,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Common,larvesta,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/larvesta-40,sv3-40,509746,singles
2026-08-23T17:19:56+02:00,,360,Saya Tsuruta,saya-tsuruta,OBF 43,43,725123,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2796,https://images.tcggo.com/tcggo/storage/2810/charcadet-obf-43-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2796,https://www.tcggo.com/external/tcgplayer/2796,Charcadet,Charcadet 43,0.03,0.03,12120,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.11,Common,charcadet,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/charcadet-43,sv3-43,509755,singles
2026-08-23T17:19:56+02:00,,386,Jerky,jerky,OBF 46,46,725126,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,50,2797,https://images.tcggo.com/tcggo/storage/2811/carvanha-obf-46-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2797,https://www.tcggo.com/external/tcgplayer/2797,Carvanha,Carvanha 46,0.04,0.03,6919,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.11,0.1,Common,carvanha,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/carvanha-46,sv3-46,509763,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,OBF 51,51,725131,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,100,2798,https://images.tcggo.com/tcggo/storage/2812/palpitoad-obf-51-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2798,https://www.tcggo.com/external/tcgplayer/2798,Palpitoad,Palpitoad 51,0.06,0.04,4152,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Common,palpitoad,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/palpitoad-51,sv3-51,509794,singles
2026-08-23T17:19:56+02:00,,413,Atsuya Uki,atsuya-uki,OBF 56,56,725136,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,70,2799,https://images.tcggo.com/tcggo/storage/2813/froakie-obf-56-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2799,https://www.tcggo.com/external/tcgplayer/2799,Froakie,Froakie 56,0.08,0.04,10138,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.13,Common,froakie,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/froakie-56-1,sv3-56,509803,singles
2026-08-23T17:19:56+02:00,,471,Tonji Matsuno,tonji-matsuno,OBF 57,57,725137,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2800,https://images.tcggo.com/tcggo/storage/2814/frogadier-obf-57-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2800,https://www.tcggo.com/external/tcgplayer/2800,Frogadier,Frogadier 57,0.26,0.22,1302,EUR,[],,,,,,,,0.02,0.02,0.02,0.2,0.2,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,frogadier,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/frogadier-57-1,sv3-57,509805,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,OBF 59,59,725139,197,230,OBF,Pokémon,pokemon,17,https://images.tcggo.com/tcggo/storage/38783/obf.png,Obsidian Flames,EUR,312.31,EUR,425.9,2023-08-11,1,Scarlet & Violet,scarlet-violet,obsidian-flames,90,2801,https://images.tcggo.com/tcggo/storage/2815/wugtrio-obf-59-obsidian-flames-pokemon.png,https://www.tcggo.com/external/cm/2801,https://www.tcggo.com/external/tcgplayer/2801,Wugtrio,Wugtrio 59,0.04,0.03,7645,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.11,Uncommon,wugtrio,Pokémon,https://www.tcggo.com/pokemon/obsidian-flames/wugtrio-59,sv3-59,509810,singles
