captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,777,Minahamu,minahamu,POR 61,61,877477,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,90,31859,https://images.tcggo.com/tcggo/storage/32247/raticate.webp,https://www.tcggo.com/external/cm/31859,https://www.tcggo.com/external/tcgplayer/31859,Raticate,Raticate 61,,0.03,0.03,12396,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,raticate,,https://www.tcggo.com/pokemon/perfect-order/raticate,POR-61,684438,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,POR 62,62,877478,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,170,31860,https://images.tcggo.com/tcggo/storage/32248/meowth-ex.webp,https://www.tcggo.com/external/cm/31860,https://www.tcggo.com/external/tcgplayer/31860,Meowth ex,Meowth ex 62,,4.28,4.44,1051,EUR,[],2,3.1,3.1,5,5,2,2.5,2.5,3.8,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.9,Double Rare,meowth-ex,,https://www.tcggo.com/pokemon/perfect-order/meowth-ex,POR-62,684340,singles
2026-08-23T17:06:43+02:00,,364,Toshinao Aoki,toshinao-aoki,POR 63,63,877479,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,160,31861,https://images.tcggo.com/tcggo/storage/32249/snorlax.webp,https://www.tcggo.com/external/cm/31861,https://www.tcggo.com/external/tcgplayer/31861,Snorlax,Snorlax 63,,0.09,0.18,8644,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,Common,snorlax,,https://www.tcggo.com/pokemon/perfect-order/snorlax,POR-63,684440,singles
2026-08-23T17:06:43+02:00,,376,MINAMINAMI Take,minaminami-take,POR 64,64,877480,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,70,31862,https://images.tcggo.com/tcggo/storage/32250/bunnelby.webp,https://www.tcggo.com/external/cm/31862,https://www.tcggo.com/external/tcgplayer/31862,Bunnelby,Bunnelby 64,,0.02,0.02,10059,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,bunnelby,,https://www.tcggo.com/pokemon/perfect-order/bunnelby,POR-64,684441,singles
2026-08-23T17:06:43+02:00,,424,Mousho,mousho,POR 65,65,877481,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,150,31863,https://images.tcggo.com/tcggo/storage/32251/diggersby.webp,https://www.tcggo.com/external/cm/31863,https://www.tcggo.com/external/tcgplayer/31863,Diggersby,Diggersby 65,,0.02,0.03,12265,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,diggersby,,https://www.tcggo.com/pokemon/perfect-order/diggersby,POR-65,684442,singles
2026-08-23T17:06:43+02:00,,381,sowsow,sowsow,POR 66,66,877482,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,60,31864,https://images.tcggo.com/tcggo/storage/32252/fletchling.webp,https://www.tcggo.com/external/cm/31864,https://www.tcggo.com/external/tcgplayer/31864,Fletchling,Fletchling 66,,0.03,0.03,10730,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.12,Common,fletchling,,https://www.tcggo.com/pokemon/perfect-order/fletchling,POR-66,684403,singles
2026-08-23T17:06:43+02:00,,385,Teeziro,teeziro,POR 67,67,877483,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,90,31865,https://images.tcggo.com/tcggo/storage/32253/furfrou.webp,https://www.tcggo.com/external/cm/31865,https://www.tcggo.com/external/tcgplayer/31865,Furfrou,Furfrou 67,,0.03,0.02,11133,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,furfrou,,https://www.tcggo.com/pokemon/perfect-order/furfrou,POR-67,684443,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,POR 68,68,877484,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31866,https://images.tcggo.com/tcggo/storage/32254/antique-jaw-fossil.webp,https://www.tcggo.com/external/cm/31866,https://www.tcggo.com/external/tcgplayer/31866,Antique Jaw Fossil,Antique Jaw Fossil 68,,0.04,0.04,8103,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,antique-jaw-fossil,,https://www.tcggo.com/pokemon/perfect-order/antique-jaw-fossil,POR-68,684353,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,POR 69,69,877485,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31867,https://images.tcggo.com/tcggo/storage/32255/antique-sail-fossil.webp,https://www.tcggo.com/external/cm/31867,https://www.tcggo.com/external/tcgplayer/31867,Antique Sail Fossil,Antique Sail Fossil 69,,0.04,0.04,7529,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,antique-sail-fossil,,https://www.tcggo.com/pokemon/perfect-order/antique-sail-fossil,POR-69,684354,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,POR 70,70,877486,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31868,https://images.tcggo.com/tcggo/storage/32256/core-memory.webp,https://www.tcggo.com/external/cm/31868,https://www.tcggo.com/external/tcgplayer/31868,Core Memory,Core Memory 70,,0.03,0.03,13637,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,core-memory,,https://www.tcggo.com/pokemon/perfect-order/core-memory,POR-70,684343,singles
2026-08-23T17:06:43+02:00,,517,Ayaka Yoshida,ayaka-yoshida,POR 71,71,877487,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31869,https://images.tcggo.com/tcggo/storage/32257/crushing-hammer.webp,https://www.tcggo.com/external/cm/31869,https://www.tcggo.com/external/tcgplayer/31869,Crushing Hammer,Crushing Hammer 71,,0.07,0.08,5306,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.46,Common,crushing-hammer,,https://www.tcggo.com/pokemon/perfect-order/crushing-hammer,POR-71,684325,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,POR 72,72,877488,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31870,https://images.tcggo.com/tcggo/storage/32258/energy-search.webp,https://www.tcggo.com/external/cm/31870,https://www.tcggo.com/external/tcgplayer/31870,Energy Search,Energy Search 72,,0.06,0.05,6851,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,energy-search,,https://www.tcggo.com/pokemon/perfect-order/energy-search,POR-72,684322,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,POR 73,73,877489,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31871,https://images.tcggo.com/tcggo/storage/32259/energy-swatter.webp,https://www.tcggo.com/external/cm/31871,https://www.tcggo.com/external/tcgplayer/31871,Energy Swatter,Energy Swatter 73,,0.03,0.03,13796,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,energy-swatter,,https://www.tcggo.com/pokemon/perfect-order/energy-swatter,POR-73,684388,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,POR 74,74,877490,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31872,https://images.tcggo.com/tcggo/storage/32260/hole-digging-shovel.webp,https://www.tcggo.com/external/cm/31872,https://www.tcggo.com/external/tcgplayer/31872,Hole-Digging Shovel,Hole-Digging Shovel 74,,0.04,0.04,7762,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,hole-digging-shovel,,https://www.tcggo.com/pokemon/perfect-order/hole-digging-shovel,POR-74,684330,singles
2026-08-23T17:06:43+02:00,,452,Susumu Maeya,susumu-maeya,POR 75,75,877492,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31873,https://images.tcggo.com/tcggo/storage/32261/jacinthe.webp,https://www.tcggo.com/external/cm/31873,https://www.tcggo.com/external/tcgplayer/31873,Jacinthe,Jacinthe 75,,0.03,0.04,13443,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,jacinthe,,https://www.tcggo.com/pokemon/perfect-order/jacinthe,POR-75,684393,singles
2026-08-23T17:06:43+02:00,,454,kantaro,kantaro,POR 76,76,877493,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31874,https://images.tcggo.com/tcggo/storage/32262/judge.webp,https://www.tcggo.com/external/cm/31874,https://www.tcggo.com/external/tcgplayer/31874,Judge,Judge 76,,0.07,0.07,11094,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Uncommon,judge,,https://www.tcggo.com/pokemon/perfect-order/judge,POR-76,684323,singles
2026-08-23T17:06:43+02:00,,455,MARINA Chikazawa,marina-chikazawa,POR 77,77,877494,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31875,https://images.tcggo.com/tcggo/storage/32263/lumiose-city.webp,https://www.tcggo.com/external/cm/31875,https://www.tcggo.com/external/tcgplayer/31875,Lumiose City,Lumiose City 77,,0.03,0.03,13546,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,lumiose-city,,https://www.tcggo.com/pokemon/perfect-order/lumiose-city,POR-77,684348,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,POR 78,78,877495,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31876,https://images.tcggo.com/tcggo/storage/32264/lumiose-galette.webp,https://www.tcggo.com/external/cm/31876,https://www.tcggo.com/external/tcgplayer/31876,Lumiose Galette,Lumiose Galette 78,,0.03,0.02,13998,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,lumiose-galette,,https://www.tcggo.com/pokemon/perfect-order/lumiose-galette,POR-78,684389,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,POR 79,79,877496,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31877,https://images.tcggo.com/tcggo/storage/32265/naveen.webp,https://www.tcggo.com/external/cm/31877,https://www.tcggo.com/external/tcgplayer/31877,Naveen,Naveen 79,,0.04,0.04,13109,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,Uncommon,naveen,,https://www.tcggo.com/pokemon/perfect-order/naveen,POR-79,684346,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,POR 80,80,877497,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31878,https://images.tcggo.com/tcggo/storage/32266/poke-ball.webp,https://www.tcggo.com/external/cm/31878,https://www.tcggo.com/external/tcgplayer/31878,Poké Ball,Poké Ball 80,,0.05,0.11,7814,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,poke-ball,,https://www.tcggo.com/pokemon/perfect-order/poke-ball,POR-80,684321,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,POR 81,81,877498,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31879,https://images.tcggo.com/tcggo/storage/32267/poke-pad.webp,https://www.tcggo.com/external/cm/31879,https://www.tcggo.com/external/tcgplayer/31879,Poké Pad,Poké Pad 81,,0.45,0.46,6070,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,poke-pad,,https://www.tcggo.com/pokemon/perfect-order/poke-pad,POR-81,684332,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,POR 82,82,877499,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31880,https://images.tcggo.com/tcggo/storage/32268/pokemon-catcher.webp,https://www.tcggo.com/external/cm/31880,https://www.tcggo.com/external/tcgplayer/31880,Pokémon Catcher,Pokémon Catcher 82,,0.04,0.05,7423,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,pokemon-catcher,,https://www.tcggo.com/pokemon/perfect-order/pokemon-catcher,POR-82,684324,singles
2026-08-23T17:06:43+02:00,,517,Ayaka Yoshida,ayaka-yoshida,POR 83,83,877500,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31881,https://images.tcggo.com/tcggo/storage/32269/potion.webp,https://www.tcggo.com/external/cm/31881,https://www.tcggo.com/external/tcgplayer/31881,Potion,Potion 83,,0.04,0.04,7744,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,potion,,https://www.tcggo.com/pokemon/perfect-order/potion,POR-83,684320,singles
2026-08-23T17:06:43+02:00,,460,Atsushi Furusawa,atsushi-furusawa,POR 84,84,877501,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31882,https://images.tcggo.com/tcggo/storage/32270/rosas-encouragement.webp,https://www.tcggo.com/external/cm/31882,https://www.tcggo.com/external/tcgplayer/31882,Rosa's Encouragement,Rosa's Encouragement 84,,0.06,0.05,12328,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,rosas-encouragement,,https://www.tcggo.com/pokemon/perfect-order/rosas-encouragement,POR-84,684390,singles
2026-08-23T17:06:43+02:00,,426,Akira Komayama,akira-komayama,POR 85,85,877502,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31883,https://images.tcggo.com/tcggo/storage/32271/tarragon.webp,https://www.tcggo.com/external/cm/31883,https://www.tcggo.com/external/tcgplayer/31883,Tarragon,Tarragon 85,,0.04,0.03,12488,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Uncommon,tarragon,,https://www.tcggo.com/pokemon/perfect-order/tarragon,POR-85,684344,singles
2026-08-23T17:06:43+02:00,,,,,POR 86,86,,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,20,31884,https://images.tcggo.com/tcggo/storage/32272/growing-grass-energy.webp,https://www.tcggo.com/external/cm/31884,https://www.tcggo.com/external/tcgplayer/31884,Growing Grass Energy,Growing Grass Energy 86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rare,growing-grass-energy,,https://www.tcggo.com/pokemon/perfect-order/growing-grass-energy,POR-86,684375,singles
2026-08-23T17:06:43+02:00,,,,,POR 87,87,,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31885,https://images.tcggo.com/tcggo/storage/32273/rocky-fighting-energy.webp,https://www.tcggo.com/external/cm/31885,https://www.tcggo.com/external/tcgplayer/31885,Rocky Fighting Energy,Rocky Fighting Energy 87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rare,rocky-fighting-energy,,https://www.tcggo.com/pokemon/perfect-order/rocky-fighting-energy,POR-87,684350,singles
2026-08-23T17:06:43+02:00,,,,,POR 88,88,,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,,31886,https://images.tcggo.com/tcggo/storage/32274/telepathic-psychic-energy.webp,https://www.tcggo.com/external/cm/31886,https://www.tcggo.com/external/tcgplayer/31886,Telepathic Psychic Energy,Telepathic Psychic Energy 88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rare,telepathic-psychic-energy,,https://www.tcggo.com/pokemon/perfect-order/telepathic-psychic-energy,POR-88,684396,singles
2026-08-23T17:06:43+02:00,,773,kamonabe,kamonabe,POR 89,89,877506,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,80,31887,https://images.tcggo.com/tcggo/storage/32275/spewpa.webp,https://www.tcggo.com/external/cm/31887,https://www.tcggo.com/external/tcgplayer/31887,Spewpa,Spewpa 89,,2.37,2.26,1103,EUR,[],1.4,1.5,1.5,1.85,1.85,1.4,2.5,2.5,1.29,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.44,Art Rare,spewpa,,https://www.tcggo.com/pokemon/perfect-order/spewpa-1,POR-89,684365,singles
2026-08-23T17:06:43+02:00,,513,ryoma uratsuka,ryoma-uratsuka,POR 90,90,877507,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,80,31888,https://images.tcggo.com/tcggo/storage/32276/rowlet.webp,https://www.tcggo.com/external/cm/31888,https://www.tcggo.com/external/tcgplayer/31888,Rowlet,Rowlet 90,,5.3,4.99,915,EUR,[],5,4.49,4.49,4.3,4.3,5,3.98,3.98,3.47,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3.19,Art Rare,rowlet,,https://www.tcggo.com/pokemon/perfect-order/rowlet-4,POR-90,684368,singles
2026-08-23T17:06:43+02:00,,394,OKACHEKE,okacheke,POR 91,91,877508,88,124,POR,Pokémon,pokemon,399,https://images.tcggo.com/tcggo/storage/32311/Pokemon_TCG_Mega_Evolution—Perfect_Order_Logo.png,Perfect Order,EUR,578.36,EUR,542.27,2026-03-27,17,Mega Evolution,mega-evolution,perfect-order,150,31889,https://images.tcggo.com/tcggo/storage/32277/talonflame.webp,https://www.tcggo.com/external/cm/31889,https://www.tcggo.com/external/tcgplayer/31889,Talonflame,Talonflame 91,,2.98,2.84,1033,EUR,[],2,1.97,1.97,2.5,2.5,2,2.99,2.99,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.55,Art Rare,talonflame,,https://www.tcggo.com/pokemon/perfect-order/talonflame-1,POR-91,684406,singles
