captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,449,miki kudo,miki-kudo,PBL 67,67,895851,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49836,https://images.tcggo.com/tcggo/storage/38192/trumbeak-67-pitch-black.png,https://www.tcggo.com/external/cm/49836,https://www.tcggo.com/external/tcgplayer/49836,Trumbeak,Trumbeak 67,0.06,0.05,3342,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.17,Common,trumbeak,,https://www.tcggo.com/pokemon/pitch-black/trumbeak-3,PBL-67,704824,singles
2026-08-23T17:06:43+02:00,,420,Masako Tomii,masako-tomii,PBL 68,68,895852,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49837,https://images.tcggo.com/tcggo/storage/38193/toucannon-68-pitch-black.png,https://www.tcggo.com/external/cm/49837,https://www.tcggo.com/external/tcgplayer/49837,Toucannon,Toucannon 68,0.07,0.06,4075,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.21,Uncommon,toucannon,,https://www.tcggo.com/pokemon/pitch-black/toucannon-3,PBL-68,704825,singles
2026-08-23T17:06:43+02:00,,407,Ligton,ligton,PBL 69,69,895853,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49838,https://images.tcggo.com/tcggo/storage/38194/type-null-69-pitch-black.png,https://www.tcggo.com/external/cm/49838,https://www.tcggo.com/external/tcgplayer/49838,Type: Null,Type: Null 69,0.03,0.03,4290,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.19,Common,type-null,,https://www.tcggo.com/pokemon/pitch-black/type-null-4,PBL-69,704826,singles
2026-08-23T17:06:43+02:00,,388,Takumi Wada,takumi-wada,PBL 70,70,895853,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49839,https://images.tcggo.com/tcggo/storage/38195/silvally-70-pitch-black.png,https://www.tcggo.com/external/cm/49839,https://www.tcggo.com/external/tcgplayer/49839,Silvally,Silvally 70,0.1,0.09,2804,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.22,rare,silvally,,https://www.tcggo.com/pokemon/pitch-black/silvally-1,PBL-70,704827,singles
2026-08-23T17:06:43+02:00,,779,Wintr Wandr,wintr-wandr,PBL 71,71,895855,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49840,https://images.tcggo.com/tcggo/storage/38196/bombirdier-71-pitch-black.png,https://www.tcggo.com/external/cm/49840,https://www.tcggo.com/external/tcgplayer/49840,Bombirdier,Bombirdier 71,0.03,0.03,5391,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.15,Common,bombirdier,,https://www.tcggo.com/pokemon/pitch-black/bombirdier-4,PBL-71,704828,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,PBL 72,72,895856,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49841,https://images.tcggo.com/tcggo/storage/38197/antique-armor-fossil-72-pitch-black.png,https://www.tcggo.com/external/cm/49841,https://www.tcggo.com/external/tcgplayer/49841,Antique Armor Fossil,Antique Armor Fossil 72,0.06,0.05,4300,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.23,Common,antique-armor-fossil,,https://www.tcggo.com/pokemon/pitch-black/antique-armor-fossil,PBL-72,704829,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,PBL 73,73,895857,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49842,https://images.tcggo.com/tcggo/storage/38198/antique-skull-fossil-73-pitch-black.png,https://www.tcggo.com/external/cm/49842,https://www.tcggo.com/external/tcgplayer/49842,Antique Skull Fossil,Antique Skull Fossil 73,0.06,0.05,3588,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.19,Common,antique-skull-fossil,,https://www.tcggo.com/pokemon/pitch-black/antique-skull-fossil,PBL-73,704830,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,PBL 74,74,895858,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49843,https://images.tcggo.com/tcggo/storage/38199/backtrack-badge-74-pitch-black.png,https://www.tcggo.com/external/cm/49843,https://www.tcggo.com/external/tcgplayer/49843,Backtrack Badge,Backtrack Badge 74,0.07,0.05,3966,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.17,Uncommon,backtrack-badge,,https://www.tcggo.com/pokemon/pitch-black/backtrack-badge,PBL-74,704831,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,PBL 75,75,895859,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49844,https://images.tcggo.com/tcggo/storage/38200/dark-bell-75-pitch-black.png,https://www.tcggo.com/external/cm/49844,https://www.tcggo.com/external/tcgplayer/49844,Dark Bell,Dark Bell 75,0.1,0.09,3411,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.21,Uncommon,dark-bell,,https://www.tcggo.com/pokemon/pitch-black/dark-bell,PBL-75,704832,singles
2026-08-23T17:06:43+02:00,,368,Oswaldo KATO,oswaldo-kato,PBL 76,76,895860,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49845,https://images.tcggo.com/tcggo/storage/38201/fossil-quarry-76-pitch-black.png,https://www.tcggo.com/external/cm/49845,https://www.tcggo.com/external/tcgplayer/49845,Fossil Quarry,Fossil Quarry 76,0.09,0.07,4017,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.22,Uncommon,fossil-quarry,,https://www.tcggo.com/pokemon/pitch-black/fossil-quarry,PBL-76,704833,singles
2026-08-23T17:06:43+02:00,,430,akagi,akagi,PBL 77,77,895861,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49846,https://images.tcggo.com/tcggo/storage/38202/gladions-final-battle-77-pitch-black.png,https://www.tcggo.com/external/cm/49846,https://www.tcggo.com/external/tcgplayer/49846,Gladion's Final Battle,Gladion's Final Battle 77,0.07,0.05,4691,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.18,Uncommon,gladions-final-battle,,https://www.tcggo.com/pokemon/pitch-black/gladions-final-battle,PBL-77,704834,singles
2026-08-23T17:06:43+02:00,,405,nagimiso,nagimiso,PBL 78,78,895862,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49847,https://images.tcggo.com/tcggo/storage/38203/gwynn-78-pitch-black.png,https://www.tcggo.com/external/cm/49847,https://www.tcggo.com/external/tcgplayer/49847,Gwynn,Gwynn 78,0.14,0.09,4369,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.27,Uncommon,gwynn,,https://www.tcggo.com/pokemon/pitch-black/gwynn,PBL-78,704835,singles
2026-08-23T17:06:43+02:00,,459,GIDORA,gidora,PBL 79,79,895863,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49848,https://images.tcggo.com/tcggo/storage/38204/jett-79-pitch-black.png,https://www.tcggo.com/external/cm/49848,https://www.tcggo.com/external/tcgplayer/49848,Jett,Jett 79,0.04,0.03,5268,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.21,Uncommon,jett,,https://www.tcggo.com/pokemon/pitch-black/jett,PBL-79,704836,singles
2026-08-23T17:06:43+02:00,,477,En Morikura,en-morikura,PBL 80,80,895864,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49849,https://images.tcggo.com/tcggo/storage/38205/mistys-vitality-80-pitch-black.png,https://www.tcggo.com/external/cm/49849,https://www.tcggo.com/external/tcgplayer/49849,Misty's Vitality,Misty's Vitality 80,0.1,0.07,4548,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.25,Uncommon,mistys-vitality,,https://www.tcggo.com/pokemon/pitch-black/mistys-vitality,PBL-80,704837,singles
2026-08-23T17:06:43+02:00,,385,Teeziro,teeziro,PBL 81,81,895865,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49850,https://images.tcggo.com/tcggo/storage/38206/rust-syndicate-grunt-81-pitch-black.png,https://www.tcggo.com/external/cm/49850,https://www.tcggo.com/external/tcgplayer/49850,Rust Syndicate Grunt,Rust Syndicate Grunt 81,0.05,0.04,4910,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.19,Uncommon,rust-syndicate-grunt,,https://www.tcggo.com/pokemon/pitch-black/rust-syndicate-grunt,PBL-81,704838,singles
2026-08-23T17:06:43+02:00,,464,inose yukie,inose-yukie,PBL 82,82,895866,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49851,https://images.tcggo.com/tcggo/storage/38207/tremendous-bomb-82-pitch-black.png,https://www.tcggo.com/external/cm/49851,https://www.tcggo.com/external/tcgplayer/49851,Tremendous Bomb,Tremendous Bomb 82,0.06,0.05,4182,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.2,Uncommon,tremendous-bomb,,https://www.tcggo.com/pokemon/pitch-black/tremendous-bomb,PBL-82,704839,singles
2026-08-23T17:06:43+02:00,,,,,PBL 83,83,895867,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49852,https://images.tcggo.com/tcggo/storage/38208/shadowy-d-energy-83-pitch-black.png,https://www.tcggo.com/external/cm/49852,https://www.tcggo.com/external/tcgplayer/49852,Shadowy [D] Energy,Shadowy [D] Energy 83,0.2,0.16,2770,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.23,rare,shadowy-d-energy,,https://www.tcggo.com/pokemon/pitch-black/shadowy-d-energy,PBL-83,704840,singles
2026-08-23T17:06:43+02:00,,,,,PBL 84,84,895868,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49853,https://images.tcggo.com/tcggo/storage/38209/voltaic-l-energy-84-pitch-black.png,https://www.tcggo.com/external/cm/49853,https://www.tcggo.com/external/tcgplayer/49853,Voltaic [L] Energy,Voltaic [L] Energy 84,0.25,0.19,2877,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,EUR,0.25,rare,voltaic-l-energy,,https://www.tcggo.com/pokemon/pitch-black/voltaic-l-energy,PBL-84,704841,singles
2026-08-23T17:06:43+02:00,,535,Jiro Sasumo,jiro-sasumo,PBL 85,85,895869,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49854,https://images.tcggo.com/tcggo/storage/38210/fomantis-85-pitch-black.png,https://www.tcggo.com/external/cm/49854,https://www.tcggo.com/external/tcgplayer/49854,Fomantis,Fomantis 85,3.28,2.99,819,EUR,[],2.5,2,2,3,3,2.5,2.88,2.88,1.6,1.6,,,,,,,,,,,,EUR,2.56,Illustration Rare,fomantis,,https://www.tcggo.com/pokemon/pitch-black/fomantis-5,PBL-85,704842,singles
2026-08-23T17:06:43+02:00,,450,Iwamoto05,iwamoto05,PBL 86,86,895870,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49855,https://images.tcggo.com/tcggo/storage/38211/armarouge-86-pitch-black.png,https://www.tcggo.com/external/cm/49855,https://www.tcggo.com/external/tcgplayer/49855,Armarouge,Armarouge 86,4.18,3.79,879,EUR,[],2.4,2.5,2.5,3.34,3.34,2.4,4,4,2.45,2.45,,,,,,,,,,,,EUR,3.98,Illustration Rare,armarouge,,https://www.tcggo.com/pokemon/pitch-black/armarouge-4,PBL-86,704843,singles
2026-08-23T17:06:43+02:00,,396,Gemi,gemi,PBL 87,87,895871,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49856,https://images.tcggo.com/tcggo/storage/38212/goldeen-87-pitch-black.png,https://www.tcggo.com/external/cm/49856,https://www.tcggo.com/external/tcgplayer/49856,Goldeen,Goldeen 87,13.15,11.96,698,EUR,[],8,8.79,8.79,7.5,7.5,8,18,18,4.95,4.95,,,,,,,,,,,,EUR,7.67,Illustration Rare,goldeen,,https://www.tcggo.com/pokemon/pitch-black/goldeen-16,PBL-87,704844,singles
2026-08-23T17:06:43+02:00,,417,satoma,satoma,PBL 88,88,895872,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49857,https://images.tcggo.com/tcggo/storage/38213/primarina-88-pitch-black.png,https://www.tcggo.com/external/cm/49857,https://www.tcggo.com/external/tcgplayer/49857,Primarina,Primarina 88,4.15,3.61,952,EUR,[],3.91,2.45,2.45,4.49,4.49,3.99,3.5,3.5,2.3,2.3,,,,,,,,,,,,EUR,3.91,Illustration Rare,primarina,,https://www.tcggo.com/pokemon/pitch-black/primarina-3,PBL-88,704845,singles
2026-08-23T17:06:43+02:00,,785,HICO KIM,hico-kim,PBL 89,89,895873,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49858,https://images.tcggo.com/tcggo/storage/38214/manectric-89-pitch-black.png,https://www.tcggo.com/external/cm/49858,https://www.tcggo.com/external/tcgplayer/49858,Manectric,Manectric 89,3.55,3.25,758,EUR,[],2.3,1.99,1.99,2.5,2.5,2.5,5.49,5.49,1.4,1.4,,,,,,,,,,,,EUR,2.22,Illustration Rare,manectric,,https://www.tcggo.com/pokemon/pitch-black/manectric-30,PBL-89,704846,singles
2026-08-23T17:06:43+02:00,,399,Mékayu,mekayu,PBL 90,90,895874,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49859,https://images.tcggo.com/tcggo/storage/38215/slowbro-90-pitch-black.png,https://www.tcggo.com/external/cm/49859,https://www.tcggo.com/external/tcgplayer/49859,Slowbro,Slowbro 90,13.52,12.36,783,EUR,[],9.5,9,9,9,9,9.5,10,10,7.2,7.2,,,,,,,,,,,,EUR,10.6,Illustration Rare,slowbro,,https://www.tcggo.com/pokemon/pitch-black/slowbro-18,PBL-90,704847,singles
2026-08-23T17:06:43+02:00,,784,Nakamura Ippan,nakamura-ippan,PBL 91,91,895875,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49860,https://images.tcggo.com/tcggo/storage/38216/dhelmise-91-pitch-black.png,https://www.tcggo.com/external/cm/49860,https://www.tcggo.com/external/tcgplayer/49860,Dhelmise,Dhelmise 91,4.62,3.67,968,EUR,[],3,1.7,1.7,3.95,3.95,3,3.4,3.4,2.48,2.48,,,,,,,,,,,,EUR,3.38,Illustration Rare,dhelmise,,https://www.tcggo.com/pokemon/pitch-black/dhelmise-12,PBL-91,704848,singles
2026-08-23T17:06:43+02:00,,386,Jerky,jerky,PBL 92,92,895876,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49861,https://images.tcggo.com/tcggo/storage/38217/thievul-92-pitch-black.png,https://www.tcggo.com/external/cm/49861,https://www.tcggo.com/external/tcgplayer/49861,Thievul,Thievul 92,2.07,1.77,1010,EUR,[],1.2,0.8,0.8,1,1,1.2,1.8,1.8,1,1,,,,,,,,,,,,EUR,1.39,Illustration Rare,thievul,,https://www.tcggo.com/pokemon/pitch-black/thievul-8,PBL-92,704849,singles
2026-08-23T17:06:43+02:00,,357,Yoriyuki Ikegami,yoriyuki-ikegami,PBL 93,93,895878,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49862,https://images.tcggo.com/tcggo/storage/38218/bastiodon-93-pitch-black.png,https://www.tcggo.com/external/cm/49862,https://www.tcggo.com/external/tcgplayer/49862,Bastiodon,Bastiodon 93,3.12,2.5,906,EUR,[],1.75,1.5,1.5,1.99,1.99,1.75,2.69,2.69,1.6,1.6,,,,,,,,,,,,EUR,1.62,Illustration Rare,bastiodon,,https://www.tcggo.com/pokemon/pitch-black/bastiodon-8,PBL-93,704850,singles
2026-08-23T17:06:43+02:00,,449,miki kudo,miki-kudo,PBL 94,94,895879,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49863,https://images.tcggo.com/tcggo/storage/38219/toucannon-94-pitch-black.png,https://www.tcggo.com/external/cm/49863,https://www.tcggo.com/external/tcgplayer/49863,Toucannon,Toucannon 94,4.06,3.64,747,EUR,[],3,2.49,2.49,3.29,3.29,2.25,3,3,1.7,1.7,,,,,,,,,,,,EUR,2.77,Illustration Rare,toucannon,,https://www.tcggo.com/pokemon/pitch-black/toucannon-4,PBL-94,704851,singles
2026-08-23T17:06:43+02:00,,429,DOM,dom,PBL 95,95,895880,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49864,https://images.tcggo.com/tcggo/storage/38220/silvally-95-pitch-black.png,https://www.tcggo.com/external/cm/49864,https://www.tcggo.com/external/tcgplayer/49864,Silvally,Silvally 95,3.59,3.2,924,EUR,[],1.88,1.95,1.95,3,3,1.88,3.2,3.2,1.95,1.95,,,,,,,,,,,,EUR,2.36,Illustration Rare,silvally,,https://www.tcggo.com/pokemon/pitch-black/silvally-2,PBL-95,704852,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PBL 96,96,895881,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49865,https://images.tcggo.com/tcggo/storage/38221/lurantis-ex-96-pitch-black.png,https://www.tcggo.com/external/cm/49865,https://www.tcggo.com/external/tcgplayer/49865,Lurantis ex,Lurantis ex 96,3.07,2.81,407,EUR,[],2.4,1.95,1.95,1.8,1.8,2.4,3.99,3.99,0.8,0.8,,,,,,,,,,,,EUR,2.58,Ultra Rare,lurantis-ex,,https://www.tcggo.com/pokemon/pitch-black/lurantis-ex-1,PBL-96,704853,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PBL 97,97,895882,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49866,https://images.tcggo.com/tcggo/storage/38222/wailord-ex-97-pitch-black.png,https://www.tcggo.com/external/cm/49866,https://www.tcggo.com/external/tcgplayer/49866,Wailord ex,Wailord ex 97,3.26,3.3,324,EUR,[],2.2,2,2,2.8,2.8,2.2,4,4,1.5,1.5,,,,,,,,,,,,EUR,4.48,Ultra Rare,wailord-ex,,https://www.tcggo.com/pokemon/pitch-black/wailord-ex-1,PBL-97,704854,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PBL 98,98,895883,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49867,https://images.tcggo.com/tcggo/storage/38223/mega-zeraora-ex-98-pitch-black.png,https://www.tcggo.com/external/cm/49867,https://www.tcggo.com/external/tcgplayer/49867,Mega Zeraora ex,Mega Zeraora ex 98,6.85,6.48,380,EUR,[],5.9,5.7,5.7,7.5,7.5,5.95,7.5,7.5,4.85,4.85,,,,,,,,,,,,EUR,6.95,Ultra Rare,mega-zeraora-ex,,https://www.tcggo.com/pokemon/pitch-black/mega-zeraora-ex-1,PBL-98,704855,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PBL 99,99,895884,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49868,https://images.tcggo.com/tcggo/storage/38224/mega-chandelure-ex-99-pitch-black.png,https://www.tcggo.com/external/cm/49868,https://www.tcggo.com/external/tcgplayer/49868,Mega Chandelure ex,Mega Chandelure ex 99,6.5,6.89,307,EUR,[],6.1,5.7,5.7,7,7,6.5,6.5,6.5,5,5,,,,,,,,,,,,EUR,7.79,Ultra Rare,mega-chandelure-ex,,https://www.tcggo.com/pokemon/pitch-black/mega-chandelure-ex-1,PBL-99,704856,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,PBL 100,100,895885,0,0,PBL,Pokémon,pokemon,415,https://images.tcggo.com/tcggo/storage/34402/pitch_black_logo.png,Pitch Black,EUR,697.45,EUR,720.52,2026-07-17,17,Mega Evolution,mega-evolution,pitch-black,,49869,https://images.tcggo.com/tcggo/storage/38225/rampardos-ex-100-pitch-black.png,https://www.tcggo.com/external/cm/49869,https://www.tcggo.com/external/tcgplayer/49869,Rampardos ex,Rampardos ex 100,2.88,2.8,387,EUR,[],1.9,1.8,1.8,3.5,3.5,1.9,2,2,1,1,,,,,,,,,,,,EUR,3.35,Ultra Rare,rampardos-ex,,https://www.tcggo.com/pokemon/pitch-black/rampardos-ex-1,PBL-100,704857,singles
