expansion_id,expansion_name,expansion_released_at,analysis_start,analysis_end,price_rank,observed_on,card_id,cardmarket_id,tcgid,card_name,card_number,rarity,cm_low,cm_low_de,cm_low_es,cm_low_fr,cm_low_it,tcg_player_market
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-21,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,399,260,270,280,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-22,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,429,249.99,270,280,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-23,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,430,249.99,265,280,345,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-24,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,430,288,270,280,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-25,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,429,288,270,295,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-26,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,429,280,270,280,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-27,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,429,280,270,280,369.95,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-28,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,428.1,280,270,280,369.95,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-29,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,427.81,280,270,280,320,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-30,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,427.81,280,270,280,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-05-31,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,427.88,275,270,280,320,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-01,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,427.88,275,270,280,319.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-02,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,428.97,310,255,280,319,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-03,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,429.4,275,255,280,319.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-04,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,428.92,309,255,280,319.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-05,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,428.58,275,255,280,319.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-06,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,428.58,275,280,280,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-07,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,417.26,275,280,280,335,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-08,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,417.24,275,280,280,335,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-09,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,416.9,309,280,280,335,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-10,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,416.9,295,280,350,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-11,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,417.53,290,280,285,330,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-12,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,417.53,290,280,285,330,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-13,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,417.53,299,280,285,329.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-14,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,417.82,250,280,285,329.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-15,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,417.92,295,280,285,320,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-16,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,410,295,280,310,315,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-17,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,410,295,280,285,315,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-18,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,416.73,295,280,285,334.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-19,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,410,299,280,285,334.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-20,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,370,299,280,319.99,334,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-21,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,370,299,280,285,334,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-22,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,370,299,280,285,334.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-23,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,399.99,299,280,319.99,334.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-24,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,418.18,299,280,285,338.5,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-25,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,418.01,298,280,285,338.5,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-26,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,297,280,285,338.5,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-27,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,309,280,285,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-28,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,290,280,285,330,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-29,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,290,280,285,330,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-06-30,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,290,280,285,330,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-01,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,290,280,285,320.14,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-02,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,419.95,299,280,285,320,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-06,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,298,280,300,310,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-07,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,298,280,350,300,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-08,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,270,280,330,309,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-09,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,285,280,330,309,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-10,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,280,280,330,309,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-12,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,380,295,280,330,309,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-13,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,369.99,295,280,330,309,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-14,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,369.99,294,280,310,309,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-16,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,369.99,285,280,310,309,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-17,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,369.99,280,280,310,309,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-18,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,369.99,276,289.9,310,330,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-19,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,369.99,269,280,310,325,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-20,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,369.99,269,280,310,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-21,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,369.99,269,280,310,340,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-22,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,300,270,280,300,314.95,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-23,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,250,280,300,314.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-24,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,250,280,300,314.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-26,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,270,280,300,312,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-27,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,235,280,310,311.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-28,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,235,280,310,311.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-29,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,260,299,310,314.89,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-30,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,260,299,310,314.89,427.82
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-07-31,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,260,299,310,314.89,385.78
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-01,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,260,279.95,300,314.89,385.78
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-03,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,260,279.95,300,314.89,380.39
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-04,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,260,279.95,300,300,380.39
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-05,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,339.99,260,279.95,300,300,380.39
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-10,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,347.15,260,279.95,300,300,380.39
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-11,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,347.15,260,279.95,300,300,380.39
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-12,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,347.85,260,279.95,300,300,380.39
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-13,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,347.93,260,279.95,299.9,314.89,359.12
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-14,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,347.93,260,279.95,299.9,314.89,359.12
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-15,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,347.93,260,279.95,299.9,314.89,358.01
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-16,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,343.9,260,278,299.9,314.89,358.01
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-17,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,347.93,260,278,299.9,314.89,358.01
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-18,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,343.9,260,278,299.9,314.89,358.01
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,4,2026-08-19,31745,869905,me2pt5-294,Mega Charizard Y ex,294,Mega Hyper Rare,344.02,260,270,299.9,314.9,358.01
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-19,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,269.99,189,199,250,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-20,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,269.99,150,199,250,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-21,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,249.99,150,199,250,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-22,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,306.33,170,199,259.99,180,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-23,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,249.99,174.9,350,259,199,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-24,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,240,169.99,230,259.99,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-25,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,240,169.99,195,259.99,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-26,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,271.81,179.99,195,249.99,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-27,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,249,165,189,249.99,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-02-28,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,210,165,188,239,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-01,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,210,165,188,239,139.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-02,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,199.9,165,188,239,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-03,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,199.9,175,188,239,139.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-04,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,199.9,165,188,220,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-05,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,199.9,159.99,150,220,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-06,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,205,150,188,190,149.95,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-07,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,205,159.99,188,220,149.95,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-08,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,190,164.99,188,220,149.95,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-09,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,220,164.99,188,239,149.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-10,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,229.99,165,199.95,220,148,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-11,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,238.24,158,188,220,144.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-12,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,190,158,150,220,140,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-13,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,229.99,159.99,188,220,139.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-14,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,239,159.99,180,220,144.93,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-15,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,220,149,180,220,140,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-16,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,220,149,180,219.99,140,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-17,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,240,149,180,220,140,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-18,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,220,149,180,220,142,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-19,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,245,149,180,220,142,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-20,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,220,150,180,228,142,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-21,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,220,165,180,239,142,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-22,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,220,152,180,240,146.37,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-23,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,267.49,170,180,259.99,142,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-24,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,267.94,175,180,259.99,142,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-25,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,267.79,179.99,180,245,145,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-26,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,259,179.99,180,239,145,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-27,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,259,175,180,240,146.36,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-28,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,249,179.99,180,239,149.88,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-29,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,249,180,180,239,149.89,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-30,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,266.91,179.99,180,220,138,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-03-31,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,261,179.99,180,210,138,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-01,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,261,180,180,239,149.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-02,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,265.96,180,240,239,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-03,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,265.76,180,180,238,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-04,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,265.54,180,235,249,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-05,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,265.54,215,180,240,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-06,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,265.57,180,235,239,148.75,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-07,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,265.82,249.99,235,239,154.97,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-08,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,265.82,190,235,259.99,154.97,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-09,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,266.26,190,235,259.99,154.97,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-10,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,266.19,189.99,264.99,259.99,154.96,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-11,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,299.95,215,229,260,154.95,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-12,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,270,215,225,259.99,154.95,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-13,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,270,215,225,255,154.94,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-14,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,270,215,225,255,154.93,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-15,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,270,219.99,225,255,154.93,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-16,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,270,219.99,225,260,154.93,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-17,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,319.99,219.99,228,260,154.93,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-18,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,300,225,235,239.9,154.93,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-19,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,260,225,228,239.9,155,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-20,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,260,245,235,264.99,155,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-21,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,260,244.98,235,264.99,156.54,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-22,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,260,244.98,235,264.99,156.53,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-23,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,319.98,249.99,235,264.99,156.53,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-24,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,315,250,235,264.99,155,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-25,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,315,250,290,289,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-26,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,319.95,250,235,289,149.89,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-27,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,384.99,244.95,220,290,155,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-28,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,319.95,244,220,289,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-29,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,319.95,244,220,284,150,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,5,2026-04-30,31728,869887,me2pt5-277,Pikachu ex,277,Special Illustration Rare,450,243,220,275,150,
